canonical_smiles,Input_SMILES,SMILES_state,Tanimoto,NLL,qsar_model_count,qsar_models_used,pred_logIC50_uM,pred_ic50_uM,pred_pIC50,pred_logIC50_uM_ensemble_mean,pred_logIC50_uM_ensemble_std,pred_ic50_uM_ensemble_mean,pred_ic50_uM_ensemble_std,pred_pIC50_ensemble_mean,pred_pIC50_ensemble_std,pred_ic50_uM_lower95,pred_ic50_uM_upper95,pred_pIC50_lower95,pred_pIC50_upper95,pred_pIC50_uncertainty,pred_cLogP,pred_logS_ESOL,pred_Solubility_ESOL_mol_per_L,pred_Solubility_ESOL_class,pred_MetStab_Clearance_Microsome_AZ,pred_MetStab_Clearance_Hepatocyte_AZ,pred_MetStab_Half_Life_Obach,PAINS_alert,BRENK_alert,NIH_alert,AMES,ClinTox,DILI,Carcinogens_Lagunin,hERG,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Veith,CYP2D6_Veith,CYP3A4_Veith,HIA_Hou,Bioavailability_Ma,PAMPA_NCATS,Pgp_Broccatelli,Caco2_Wang,PPBR_AZ,VDss_Lombardo,molecular_weight,logP,QED,Lipinski,sa_score,sa_accessibility,liability_alert_count,passes_qsar_uncertainty,passes_optimal
CCCCC#Cc1cc(C#N)cc(N2CCC3(CN(C(=O)c4cc(N)cc([N+](=O)[O-])c4)C3)C2)n1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5555555555555556,10.35,5,KNN | KNN | DT | LGBM | ET,0.2546435817310873,1.797395217266017,5.745356418268913,0.9490477680685252,0.645608364834293,19.69167417364944,18.368600707741233,5.050952231931475,0.645608364834293,0.48267563098497734,163.8476297363782,3.785559836856261,6.316344627006689,0.645608364834293,3.337880000000001,-5.380202550437045,4.166750052497886e-06,Moderately Soluble,38.83727,27.846125,54.71383,0,5,0,0.7050535,0.13590047,0.9692953,0.114777744,0.6722616,0.062094726,0.34343442,0.5287976,0.049341623,0.81577265,0.9988241,0.79739296,0.9129696,0.8404393,-4.509645,100.863525,5.058473,458.5220000000002,3.337880000000001,0.2390767877123571,4.0,3.6664138799415653,0.7037317911176039,5,0,1
CC(C)Cc1cncc(N2CCC3(CN(Cc4cc(OC(F)F)cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.504,8.94,5,KNN | KNN | DT | LGBM | ET,0.5576247411305315,3.6109771573069493,5.442375258869468,0.9441665501802554,0.43208736642215684,13.501072718053996,11.112485446449867,5.055833449819745,0.43208736642215684,1.2510518573094298,61.80986404998962,4.208942211632317,5.902724688007172,0.43208736642215684,4.502000000000004,-6.163122582949931,6.868745370416353e-07,Poorly Soluble,81.15031,55.658478,44.585583,0,2,0,0.28336135,0.56121624,0.6850525,0.15766405,0.9777956,0.1587826,0.6132511,0.50893074,0.63808155,0.91190165,0.99995613,0.82576096,0.96662986,0.9292558,-4.941272,97.64068,8.709728,446.4980000000001,4.502000000000004,0.43918756172079076,4.0,3.3763626525547075,0.7359597052716992,2,0,0
CCCCC#Cc1cccnc1N1CCC2(CN(C(=O)c3cc4c(cc3C)OCO4)C2)C1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5725806451612904,9.12,5,KNN | KNN | DT | LGBM | ET,0.5576247411305315,3.6109771573069493,5.442375258869468,0.9674457097526112,0.4324897749628745,14.986395976826662,13.490784562425663,5.032554290247389,0.4324897749628745,1.3175458907317878,65.33195716980313,4.184874331320154,5.880234249174623,0.4324897749628745,4.012920000000003,-5.715233924616282,1.9264869674351284e-06,Moderately Soluble,105.49095,97.90171,41.45494,0,2,0,0.20242691,0.40000582,0.7227013,0.053070348,0.9249196,0.3948864,0.6991414,0.6948069,0.31853232,0.9837273,0.9999849,0.71925676,0.96570647,0.88999015,-4.673224,104.73879,3.7102973,431.5360000000003,4.012920000000003,0.5408212137074072,4.0,3.384377187897236,0.7350692013447515,2,0,0
CC(C)(C)c1cncc(N2CCC3(CN(Cc4cc(OC(F)F)cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.496,10.8,5,KNN | KNN | DT | LGBM | ET,0.5576247411305315,3.6109771573069493,5.442375258869468,0.9462062493143557,0.43250886829047663,13.550873562356747,11.096414459391283,5.053793750685644,0.43250886829047663,1.2545525787354372,62.21908659332225,4.20607636883631,5.901511132534979,0.43250886829047663,4.601000000000004,-6.243451395363596,5.708849639360615e-07,Poorly Soluble,87.752884,59.117138,41.449196,0,2,0,0.25312966,0.49144238,0.719075,0.15943168,0.9705035,0.19922057,0.6328888,0.50159013,0.45687824,0.8580537,0.9999409,0.8487662,0.9737067,0.9291568,-4.9260073,98.19501,8.123432,446.4980000000001,4.601000000000004,0.4770716750333032,4.0,3.3867765266020093,0.7348026081553323,2,0,0
CCOCCOCCOc1cncc(N2CCC3(CN(Cc4cc(N)cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.53125,8.41,5,KNN | KNN | DT | LGBM | ET,0.5576247411305315,3.6109771573069493,5.442375258869468,1.0653531765006554,0.4327512659313014,17.321365573332354,12.112424972709476,4.934646823499344,0.4327512659313014,1.6487723484231083,81.94937726870444,4.086454342273994,5.782839304724695,0.4327512659313014,2.7162000000000006,-4.981176470696176,1.0442957951023054e-05,Moderately Soluble,41.571693,38.17453,31.828974,0,4,0,0.55070764,0.61295426,0.7563559,0.086564854,0.9799646,0.10899544,0.44368726,0.4473113,0.36795747,0.9676555,0.9999176,0.8281177,0.9452907,0.85305274,-5.345872,64.55234,16.033033,471.55800000000033,2.7162000000000006,0.21578154069880748,4.0,3.408226114175048,0.7324193206472169,4,0,0
CC(C)COc1cncc(N2CCC3(CN(Cc4cc(OC(F)F)cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4921875,8.45,5,KNN | KNN | DT | LGBM | ET,0.5576247411305315,3.6109771573069493,5.442375258869468,0.9465147288568584,0.43415083876514016,13.610675810896925,11.167481459531139,5.053485271143142,0.43415083876514016,1.2461751446794942,62.72640139486716,4.202549627163467,5.904420915122817,0.43415083876514016,4.338300000000004,-6.13923082201453,7.257201438552889e-07,Poorly Soluble,86.779495,63.230785,47.834064,0,2,0,0.39472514,0.6211413,0.71857995,0.16675328,0.9700386,0.16154458,0.47209057,0.38828206,0.5402878,0.8532113,0.9998802,0.8361739,0.9546754,0.9049883,-4.919158,100.44702,8.300775,462.4970000000001,4.338300000000004,0.40509744405844567,4.0,3.3822106715014257,0.7353099253887305,2,0,0
C=C(C)COc1cncc(N2CCC3(CN(C(=O)c4cc(N)cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5327868852459017,10.28,5,KNN | KNN | DT | LGBM | ET,0.5576247411305315,3.6109771573069493,5.442375258869468,1.0547065389715404,0.43458044273082386,17.19252712476021,12.763752972541932,4.945293461028459,0.43458044273082386,1.5956177954401425,80.62768802709795,4.093515793276045,5.797071128780875,0.43458044273082386,2.8794000000000013,-4.819457052793767,1.5154546589893005e-05,Moderately Soluble,58.368908,47.938904,1.2542069,0,4,0,0.55262643,0.28444302,0.9013418,0.07078573,0.80643225,0.0715539,0.30886707,0.35270184,0.0540768,0.8417385,0.9997818,0.8734167,0.93272114,0.5426459,-4.9196157,91.6288,2.022705,423.4730000000002,2.8794000000000013,0.32871426585284774,4.0,3.3930931788151373,0.7341007579094292,4,0,0
CC(C)(C)C#Cc1cncc(N2CCC3(CN(Cc4cc(OCCF)cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5772357723577236,9.24,5,KNN | KNN | DT | LGBM | ET,0.5576247411305315,3.6109771573069493,5.442375258869468,0.961529966130301,0.4373541628154632,13.982250898280821,11.024076604900502,5.038470033869699,0.4373541628154632,1.2714983677884777,65.8785641912526,4.1812558747513915,5.895684192988007,0.4373541628154632,4.448000000000004,-6.249789111435829,5.62614458185512e-07,Poorly Soluble,50.126965,31.321936,53.263683,0,3,0,0.4559278,0.54723275,0.7527708,0.17302565,0.95546323,0.13538694,0.5589933,0.5501958,0.39475954,0.9135779,0.9996964,0.7406306,0.92919195,0.9451021,-4.8274946,96.90304,9.847437,466.55700000000024,4.448000000000004,0.3411623065300299,4.0,3.6396587382411614,0.706704584639871,3,0,0
CCOCCCOc1cncc(N2CCC3(CN(Cc4cc(OC)cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.544,9.98,5,KNN | KNN | DT | LGBM | ET,0.5576247411305315,3.6109771573069493,5.442375258869468,0.9807316531625231,0.4412212522237772,14.701456610021534,11.41484021543353,5.019268346837477,0.4412212522237772,1.3059844285284459,70.06890127310332,4.154474692478874,5.88406200119608,0.4412212522237772,3.5161000000000024,-5.483144337324323,3.2874235553451427e-06,Moderately Soluble,80.0316,77.629845,21.42191,0,3,0,0.39392528,0.6029707,0.70915693,0.090403154,0.98261297,0.16839215,0.548174,0.46982202,0.5041643,0.96836966,0.9999798,0.8292348,0.972431,0.9263981,-4.9549947,88.39947,9.148011,456.5430000000003,3.5161000000000024,0.2882512818370679,4.0,3.2574910884942385,0.7491676568339736,3,0,0
CC(C)c1cncc(N2CCC3(CN(C(=O)c4cc(F)c5c(c4)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.4682539682539682,9.77,5,KNN | KNN | DT | LGBM | ET,0.5576247411305315,3.6109771573069493,5.442375258869468,1.0153960958890584,0.44408387714598696,16.33363381088491,13.437342846054865,4.984603904110942,0.44408387714598696,1.3963416640130266,76.87772005784367,4.114199504904807,5.855008303317076,0.44408387714598696,3.425300000000002,-5.07395764435272,8.43417010090576e-06,Moderately Soluble,72.34376,66.718544,13.400656,0,0,0,0.101932146,0.3788262,0.7532749,0.043784708,0.9005362,0.32087037,0.58370566,0.5623698,0.19183469,0.9665497,0.9999901,0.8657471,0.9756788,0.7238904,-4.689357,88.91608,2.9095483,397.45000000000016,3.425300000000002,0.7944082933357832,4.0,3.328409268237958,0.7412878590846714,0,0,0
CO/N=C(\C)c1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4F)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.528,10.8,5,KNN | KNN | DT | LGBM | ET,0.5576247411305315,3.6109771573069493,5.442375258869468,1.0658516969305776,0.4452903657875303,17.89314676583797,13.291949795399855,4.934148303069422,0.4452903657875303,1.5598490759493833,86.82020638207494,4.061379186125864,5.806917420012982,0.4452903657875303,2.672300000000001,-4.692435775598135,2.0303187455620977e-05,Moderately Soluble,64.054726,56.085266,-0.19076785,0,2,0,0.25243354,0.40139985,0.77708876,0.037702817,0.84690773,0.13409913,0.23385724,0.20601134,0.072500214,0.8952848,0.999967,0.88291514,0.9464424,0.42803177,-4.836573,79.69179,1.0640794,426.4480000000002,2.672300000000001,0.5527857585643089,4.0,3.462064991304973,0.7264372231883363,2,0,0
CCOc1cncc(C2=CCC3(C2)CN(Cc2cc(OCC)cc([N+](=O)[O-])c2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.3834586466165413,9.86,5,KNN | KNN | DT | LGBM | ET,0.5576247411305315,3.6109771573069493,5.442375258869468,0.8710205619057328,0.4491857113856616,11.98451039407229,11.121632346934774,5.128979438094267,0.4491857113856616,0.9786255892941923,56.41889243469136,4.24857544377837,6.009383432410164,0.4491857113856616,4.466600000000004,-5.902730431897038,1.2510353112632208e-06,Moderately Soluble,92.68563,88.36473,25.261045,0,2,0,0.38848037,0.5356762,0.7337202,0.15356134,0.9735254,0.48451686,0.84080905,0.66543216,0.71806026,0.91513336,0.9999529,0.78087294,0.956655,0.93457115,-4.8492002,98.621086,5.934053,409.48600000000016,4.466600000000004,0.47294650836780433,4.0,3.3488996375942017,0.7390111513784221,2,0,0
CC(C)Oc1cncc(N2CCC3(CN(Cc4cc(OC(F)F)cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.492063492063492,8.11,5,KNN | KNN | DT | LGBM | ET,0.5576247411305315,3.6109771573069493,5.442375258869468,0.9692144682820556,0.4498290273812458,14.588375288772141,11.615464049752099,5.030785531717944,0.4498290273812458,1.2233467558296867,70.9380689266398,4.149120638050703,5.912450425385186,0.4498290273812458,4.0907000000000036,-5.871114667126184,1.3455050523566047e-06,Moderately Soluble,75.47618,55.49286,42.50018,0,2,0,0.3459237,0.5899943,0.7459712,0.16886242,0.96952283,0.25942498,0.6224492,0.50590575,0.59838545,0.8813917,0.999936,0.85158587,0.96276313,0.89466876,-4.9172482,96.982704,8.525702,448.47000000000014,4.0907000000000036,0.444428774929321,4.0,3.3808572074380265,0.7354603102846637,2,0,0
CCOC(=O)c1cncc(N2CCC3(CN(Cc4cc(OCC)cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5365853658536586,7.75,5,KNN | KNN | DT | LGBM | ET,0.5576247411305315,3.6109771573069493,5.442375258869468,0.9965246892753619,0.4548517026969234,15.321577699392037,11.323938710796867,5.003475310724638,0.4548517026969234,1.2735480992063062,77.274112625937,4.111965973438668,5.894984648010608,0.4548517026969234,3.2775000000000025,-5.215272747434847,6.091542135114391e-06,Moderately Soluble,112.813156,112.0461,3.9534783,0,2,0,0.32214108,0.5763279,0.7418496,0.17962395,0.9490059,0.28505918,0.51476336,0.48955908,0.57620615,0.8824657,0.9999138,0.8367051,0.94635373,0.8382088,-4.784721,94.31157,4.1336336,440.5000000000002,3.2775000000000025,0.3504222369092252,4.0,3.1777832748537573,0.7580240805718047,2,0,0
CCOC(=O)c1cncc(N2CCC3(CN(Cc4cc(F)cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5508474576271186,9.47,5,KNN | KNN | DT | LGBM | ET,0.5576247411305315,3.6109771573069493,5.442375258869468,0.9498103685203715,0.46968563185107837,14.555912726375649,12.11459253556562,5.050189631479628,0.46968563185107837,1.069612648848622,74.19834304113614,4.129605793051515,5.970773469907742,0.46968563185107837,3.017900000000002,-4.867915811788104,1.3554521419899615e-05,Moderately Soluble,87.60934,91.57072,4.150875,0,2,0,0.3449065,0.55337876,0.68301934,0.19356194,0.9237841,0.28004268,0.46378174,0.39678994,0.6060157,0.7575998,0.9999256,0.83891094,0.939682,0.6999023,-4.648533,86.16919,3.3526897,414.4370000000001,3.017900000000002,0.407778627907584,4.0,3.1836067739872203,0.7573770251125311,2,0,0
CC(C)C(O)c1cncc(N2CCC3(CN(Cc4cc(OC(F)F)cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.484375,7.26,5,KNN | KNN | DT | LGBM | ET,0.5576247411305315,3.6109771573069493,5.442375258869468,1.0059623282598953,0.47217282921077713,16.24141976772028,12.446261260521663,4.994037671740105,0.47217282921077713,1.2036593201538706,85.39276448162484,4.068578926486982,5.919496416993228,0.47217282921077713,3.9929000000000032,-5.886508184441941,1.298649090070749e-06,Moderately Soluble,45.24941,24.820883,29.965668,0,2,0,0.2552628,0.4774993,0.64369977,0.1567639,0.9293771,0.041539457,0.33595055,0.3407305,0.42703524,0.73399246,0.9995359,0.84381616,0.8977305,0.76938814,-5.0471907,83.65118,7.8342333,462.4970000000001,3.9929000000000032,0.46841245321002634,4.0,3.936441270077074,0.673728747769214,2,0,0
CCCOc1cncc(N2CCC3(CN(Cc4cc(OCC)cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5583333333333333,8.32,5,KNN | KNN | DT | LGBM | ET,0.5576247411305315,3.6109771573069493,5.442375258869468,0.9355314440914805,0.4776024187342279,13.988722496685412,11.364172377058308,5.06446855590852,0.4776024187342279,0.9986900048655007,74.4101508220437,4.128367815189433,6.0005692966276065,0.4776024187342279,3.8896000000000033,-5.578474108002321,2.6395256823103902e-06,Moderately Soluble,97.39537,91.38612,26.63892,0,2,0,0.37322733,0.6020942,0.7215921,0.13369668,0.97317886,0.24608698,0.56095177,0.4910028,0.55846936,0.9371723,0.999936,0.82533854,0.9592632,0.91226274,-4.870534,99.537796,7.3665404,426.5170000000002,3.8896000000000033,0.4444008669358244,4.0,3.197491739556721,0.7558342511603643,2,0,0
CCOCCCOc1cncc(N2CCC3(CN(Cc4cc(OCC)cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5433070866141733,10.8,5,KNN | KNN | DT | LGBM | ET,0.5576247411305315,3.6109771573069493,5.442375258869468,0.9477557157910734,0.48635790997531353,14.540322179887932,11.63822504516043,5.052244284208927,0.48635790997531353,0.9874024767328518,79.6190917966631,4.0989827806573125,6.005505787760541,0.48635790997531353,3.906200000000003,-5.857233955825267,1.38920406093578e-06,Moderately Soluble,84.29317,80.93541,33.02404,0,3,0,0.38277802,0.6018876,0.7261392,0.113228165,0.9821426,0.1682028,0.55488396,0.48793966,0.5144373,0.9628498,0.99995625,0.8138526,0.966387,0.94550115,-4.9114347,92.495865,11.542681,470.57000000000033,3.906200000000003,0.2620602877847421,4.0,3.287614694666722,0.7458205894814753,3,0,0
CC(C)COc1cc(CN2CC3(CCN(c4cncc(OC(C)C)c4)C3)C2)cc([N+](=O)[O-])c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4921875,10.67,5,KNN | KNN | DT | LGBM | ET,0.5576247411305315,3.6109771573069493,5.442375258869468,0.9472154281493206,0.4881795062143539,14.522142866558431,11.562873142456821,5.05278457185068,0.4881795062143539,0.978100759119483,80.17653074870768,4.095952739670546,6.0096164040308135,0.4881795062143539,4.524100000000004,-6.224612191641802,5.961942845912901e-07,Poorly Soluble,120.16847,101.12834,44.41529,0,2,0,0.3128559,0.59236205,0.721999,0.16218106,0.9771393,0.10128011,0.4591267,0.40367255,0.48082343,0.86798847,0.99991196,0.84098184,0.9613606,0.9435071,-4.984137,101.20626,9.915083,454.5710000000002,4.524100000000004,0.4068421587154566,4.0,3.323387092906108,0.741845878565988,2,0,0
CCOCCOc1cncc(N2CCC3(CN(Cc4cc(OCC)cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5317460317460317,9.85,5,KNN | KNN | DT | LGBM | ET,0.5576247411305315,3.6109771573069493,5.442375258869468,0.9528773792625206,0.48951791161426966,14.75814638142443,11.731079922014223,5.047122620737479,0.48951791161426966,0.9849683431203662,81.72077677054926,4.087667513973511,6.006577727501448,0.48951791161426966,3.5161000000000024,-5.483144337324323,3.2874235553451427e-06,Moderately Soluble,82.55464,80.65227,27.939707,0,3,0,0.3822227,0.5935916,0.730543,0.117291644,0.97568035,0.17657062,0.52760494,0.47855002,0.4866504,0.95696676,0.9999447,0.83737326,0.9638866,0.9126402,-4.891451,89.12061,10.571301,456.54300000000023,3.5161000000000024,0.2882512818370679,4.0,3.2674176024058585,0.7480647108437934,3,0,0
CCOc1cncc(N2CCC3(CN(Cc4cc(OCC)cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5462184873949579,6.15,5,KNN | KNN | DT | LGBM | ET,0.5576247411305315,3.6109771573069493,5.442375258869468,0.9525805920822841,0.4906132753961597,14.70913611291363,11.582105065382382,5.047419407917716,0.4906132753961597,0.979441659457111,82.0696557739268,4.085817388141243,6.009021427694189,0.4906132753961597,3.499500000000002,-5.205325662448849,6.232672935667852e-06,Moderately Soluble,88.277306,86.02676,19.42426,0,2,0,0.36958784,0.5990283,0.7116018,0.1274951,0.96805924,0.23512106,0.5120184,0.43442926,0.55176866,0.9215037,0.9999285,0.8479708,0.95582116,0.8581623,-4.8591666,95.28489,6.4489326,412.4900000000002,3.499500000000002,0.4847865500768688,4.0,3.1716444339742917,0.7587061740028564,2,0,0
CC(C)COc1cncc(N2CCC3(CN(Cc4cc([O-])cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5378151260504201,10.75,5,KNN | KNN | DT | LGBM | ET,0.5576247411305315,3.6109771573069493,5.442375258869468,0.9708253022327836,0.4993600232000375,15.378558010153048,11.649797377653178,5.029174697767217,0.4993600232000375,0.9819280282766908,89.03708799016185,4.050429052295143,6.00792034323929,0.4993600232000375,2.810500000000001,-4.691097058999867,2.0365868769525435e-05,Moderately Soluble,71.0622,69.517944,12.941671,0,2,0,0.53646815,0.60822606,0.7063041,0.17414598,0.931616,0.11646668,0.34777707,0.31095785,0.40592894,0.73280805,0.99961853,0.84030676,0.91934663,0.7523751,-4.860102,91.74443,5.7131457,411.48200000000014,2.810500000000001,0.5106109834748759,4.0,3.647850180580626,0.7057944243799305,2,0,0
CCOC(=O)c1cncc(N2CCC3(CN(Cc4cc([O-])cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5641025641025641,9.38,5,KNN | KNN | DT | LGBM | ET,0.5576247411305315,3.6109771573069493,5.442375258869468,1.0561900636305617,0.49940461542650433,18.68719557860148,13.55477642878129,4.943809936369439,0.49940461542650433,1.1949700413764102,108.39845939453463,3.9649768901334896,5.922642982605387,0.49940461542650433,1.9524000000000001,-4.057827175132049,8.753320390300915e-05,Moderately Soluble,72.521484,78.62419,-9.540018,0,2,0,0.4531251,0.51976854,0.75197756,0.2121346,0.8632659,0.21550599,0.3480129,0.36051422,0.4560957,0.6563487,0.9997141,0.84097445,0.8939964,0.5961114,-4.8298516,74.85703,1.0318153,411.43800000000016,1.9524000000000001,0.4027769117595947,4.0,3.569805675086121,0.7144660361015421,2,0,0
CCCOc1cncc(N2CCC3(CN(Cc4cc(NS(C)(=O)=O)cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5403225806451613,10.4,5,KNN | KNN | DT | LGBM | ET,0.5576247411305315,3.6109771573069493,5.442375258869468,0.9881658706456123,0.5058772284840762,16.057286613342733,11.814990764835676,5.011834129354388,0.5058772284840762,0.992308023213119,95.43006913928501,4.020314761525598,6.003353497183177,0.5058772284840762,2.862400000000001,-5.1310641652881275,7.39496009382679e-06,Moderately Soluble,45.437733,34.99289,8.239531,0,2,0,0.24249896,0.55947024,0.8391968,0.20144384,0.96492136,0.20129812,0.4915414,0.5789646,0.61010635,0.96299493,0.9998646,0.8479667,0.9005717,0.81265223,-5.2581706,90.05206,3.035614,475.5710000000002,2.862400000000001,0.4345082494968002,4.0,3.316898965815807,0.7425667815760215,2,0,0
CCCOc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc(S(C)(=O)=O)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5537190082644629,8.45,5,KNN | KNN | DT | LGBM | ET,0.5576247411305315,3.6109771573069493,5.442375258869468,0.9975070968337272,0.5128392413432038,16.564791136881013,12.125392748685076,5.002492903166273,0.5128392413432038,0.982521774223655,100.61714957756622,3.997327990133593,6.007657816198952,0.5128392413432038,2.894400000000001,-5.063785529317718,8.634048237472934e-06,Moderately Soluble,46.13156,33.13329,15.283069,0,2,0,0.25504863,0.43462414,0.828545,0.28538623,0.8928398,0.10130445,0.29796135,0.3651573,0.43297058,0.829848,0.99972045,0.88389033,0.8978202,0.6430993,-4.9990883,87.22684,3.6145616,460.5560000000002,2.894400000000001,0.4373182111319664,4.0,3.297850293004146,0.7446833007773171,2,0,0
COc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc(S(C)(=O)=O)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5294117647058824,6.97,5,KNN | KNN | DT | LGBM | ET,0.5576247411305315,3.6109771573069493,5.442375258869468,1.0552475156144563,0.5190178454905559,19.010570139536714,13.362408969942411,4.9447524843855435,0.5190178454905559,1.091371324076325,118.17415151617162,3.9274775072240544,5.9620274615470334,0.5190178454905559,2.1142,-4.317144889497535,4.8178703682750705e-05,Moderately Soluble,31.818897,20.544247,4.251439,0,2,0,0.23843089,0.38492745,0.8245484,0.24238208,0.83740795,0.049775925,0.18355376,0.23418705,0.28898686,0.71911764,0.99986017,0.90536845,0.8687137,0.36266202,-5.1079936,71.74812,0.38566542,432.5020000000002,2.1142,0.5047696589686422,4.0,3.2577746940189947,0.7491361451090006,2,0,0
CC(C)COc1cncc(N2CCC3(CN(Cc4cc(OCCC#N)cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5234375,10.67,5,KNN | KNN | DT | LGBM | ET,0.5576247411305315,3.6109771573069493,5.442375258869468,0.9914819118523507,0.5194909923619199,16.89558076541887,13.39077965434594,5.00851808814765,0.5194909923619199,0.9403284300122904,102.2549302659782,3.9903157431182863,6.026720433177013,0.5194909923619199,4.029380000000003,-5.922321198380819,1.1958557652632297e-06,Moderately Soluble,85.5586,79.24994,16.151226,0,3,0,0.41460356,0.67362654,0.71608204,0.16244577,0.9621337,0.107565954,0.3419341,0.36388326,0.4590724,0.89594984,0.9993771,0.81677705,0.91678506,0.8791869,-4.885687,98.82074,5.09067,465.55400000000026,4.029380000000003,0.2942209340056369,4.0,3.4301827210346847,0.7299796976628128,3,0,0
