SMILES,SMILES_state,Warheads,Linker,NLL
[*]c1ncc(C2N(CC(=O)N3CCC([*])CC3)C(=O)C(CC)C2)cc1,0,n1cc(N2CCC3(CN(C(CCc4c[nH]c5c4cccc5)=O)C3)C2)cc(C#CCCCCCC)c1,[*]c1ncc(C2N(CC(=O)N3CCC([*])CC3)C(=O)C(CC)C2)cc1,22.18
c1c([*])ccc(N2CCN([*])CC2)c1,0,C(CCCCC)C#Cc1cc(N2CC3(CC2)CN(C(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)C3)cnc1,c1c([*])ccc(N2CCN([*])CC2)c1,4.56
C1CC(=O)N(C2CCCN(C(=O)C3CCN(C(=O)C[*])CC3)C2)C1C[*],0,C1CN(c2cncc(C#CCCCCCC)c2)CC12CN(C(c1c([N+]([O-])=O)cc3c(c1)OCO3)=O)C2,C1CC(=O)N(C2CCCN(C(=O)C3CCN(C(=O)C[*])CC3)C2)C1C[*],18.82
C1N(CCCC(=O)N2CCC(Nc3ncnc([*])c3)CC2)CCC(C[*])C1,0,c1c(C#CCCCCCC)cncc1N1CC2(CN(C(=O)c3cc4c(cc3)OCO4)C2)CC1,C1N(CCCC(=O)N2CCC(Nc3ncnc([*])c3)CC2)CCC(C[*])C1,26.09
N1(c2ccc([*])cc2)CCN(CCCC[*])CC1,0,O=[N+]([O-])c1cc(CN2CC3(C2)CCN(c2cncc(C#CCCCCCC)c2)C3)cc([N+](=O)[O-])c1,N1(c2ccc([*])cc2)CCN(CCCC[*])CC1,6.93
c1n(-c2cc([*])ccc2Cl)cc([*])c1,0,C1C2(CN(c3cc(N4CC(OCCCCCC)C4)cnc3)CC2)CN1C(=O)OC(C)(C)C,c1n(-c2cc([*])ccc2Cl)cc([*])c1,13.55
O=C(N1CCN(c2ccc([*])cc2)CC1)N1CC=C(N2CCN(C3CCN([*])CC3)C3=C2C(=O)C3=O)CC1,0,c1ccc(C#Cc2cc(N3CCC4(CN(C(=O)c5cc([N+](=O)[O-])cc([N+]([O-])=O)c5)C4)C3)cnc2)cc1,O=C(N1CCN(c2ccc([*])cc2)CC1)N1CC=C(N2CCN(C3CCN([*])CC3)C3=C2C(=O)C3=O)CC1,29.7
c1c(Cl)c(C#C[*])ccc1C(=O)N1CCC([*])CC1,0,c1c(C#Cc2ccccc2)cc(N2CCC3(CNC3)C2)cn1,c1c(Cl)c(C#C[*])ccc1C(=O)N1CCC([*])CC1,11.43
[nH]1nc(-c2ccc([*])cc2)cc1CCCC[*],0,n1c(N2CCC3(CN(C(=O)OC(C)(C)C)C3)C2)cccc1Br,[nH]1nc(-c2ccc([*])cc2)cc1CCCC[*],17.67
C(=O)(c1ccc([*])cc1)Nc1nc(C)nc([*])c1,0,c1cc(-c2cncc(N3CC4(CC3)CN(C(OC(C)(C)C)=O)C4)c2)ccc1F,C(=O)(c1ccc([*])cc1)Nc1nc(C)nc([*])c1,9.44
C1CN(c2cnc(C(C)=O)cc2-c2ccc(C[*])cc2)CCC1[*],0,CC(C)(OC(N1CC2(C1)CCN(c1cncc(Br)c1)C2)=O)C,C1CN(c2cnc(C(C)=O)cc2-c2ccc(C[*])cc2)CCC1[*],19.23
N1(c2nc([*])nc(C)c2)CCC(N)(Cc2ccc([*])cc2)C1=O,0,c1(C#Cc2ccccc2)cncc(N2CCC3(CN(C(=O)OC(C)(C)C)C3)C2)c1,N1(c2nc([*])nc(C)c2)CCC(N)(Cc2ccc([*])cc2)C1=O,25.85
c12c(cccc1[*])[nH]c(C1CCCN1C(=O)c1cc(Cl)c([*])cc1)n2,0,n1cc(N2CC3(CC2)CN(C(OC(C)(C)C)=O)C3)cc(N2CC(OCCCc3ccccc3)C2)c1,c12c(cccc1[*])[nH]c(C1CCCN1C(=O)c1cc(Cl)c([*])cc1)n2,19.0
C1C(C2CCN([*])CC2)CCN1CCc1ccc(O[*])cc1,0,n1cc(N2CCC3(CN(C(CCc4c[nH]c5c4cccc5)=O)C3)C2)cc(C#CCCCCCC)c1,C1C(C2CCN([*])CC2)CCN1CCc1ccc(O[*])cc1,15.7
C1(N2C(=O)CCC2)CCN([*])CC1c1cc([*])[nH]n1,0,C(CCCCC)C#Cc1cc(N2CC3(CC2)CN(C(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)C3)cnc1,C1(N2C(=O)CCC2)CCN([*])CC1c1cc([*])[nH]n1,18.3
C1(=O)N2C(C(c3ccc([*])cc3)C2CN2CCN(CC(C)[*])CC2)CC1,0,C1CN(c2cncc(C#CCCCCCC)c2)CC12CN(C(c1c([N+]([O-])=O)cc3c(c1)OCO3)=O)C2,C1(=O)N2C(C(c3ccc([*])cc3)C2CN2CCN(CC(C)[*])CC2)CC1,15.95
[*]c1ccc(N2CCN(CCCCc3ccc(Cl)c([*])c3)CC2)cc1,0,c1c(C#CCCCCCC)cncc1N1CC2(CN(C(=O)c3cc4c(cc3)OCO4)C2)CC1,[*]c1ccc(N2CCN(CCCCc3ccc(Cl)c([*])c3)CC2)cc1,22.48
C1N(c2ccc([*])cn2)C(=O)OC1CN1CCN(C(C[*])=O)CC1,0,O=[N+]([O-])c1cc(CN2CC3(C2)CCN(c2cncc(C#CCCCCCC)c2)C3)cc([N+](=O)[O-])c1,C1N(c2ccc([*])cn2)C(=O)OC1CN1CCN(C(C[*])=O)CC1,11.37
c1([*])ccc(C(=O)Nc2cccc([*])c2)cn1,0,C1C2(CN(c3cc(N4CC(OCCCCCC)C4)cnc3)CC2)CN1C(=O)OC(C)(C)C,c1([*])ccc(C(=O)Nc2cccc([*])c2)cn1,8.14
[*]c1cc2ncc(N3CCC(N4CCC(O)(C[*])CC4)CC3)nc2cc1,0,c1ccc(C#Cc2cc(N3CCC4(CN(C(=O)c5cc([N+](=O)[O-])cc([N+]([O-])=O)c5)C4)C3)cnc2)cc1,[*]c1cc2ncc(N3CCC(N4CCC(O)(C[*])CC4)CC3)nc2cc1,30.25
C(c1ccc([*])cc1)(N1CCC(C[*])CC1)=O,0,c1c(C#Cc2ccccc2)cc(N2CCC3(CNC3)C2)cn1,C(c1ccc([*])cc1)(N1CCC(C[*])CC1)=O,4.94
N(C(=O)c1c(Cl)ccc([*])c1)CCCN1CCN(C(=O)C(=O)N)CC1C[*],0,n1c(N2CCC3(CN(C(=O)OC(C)(C)C)C3)C2)cccc1Br,N(C(=O)c1c(Cl)ccc([*])c1)CCCN1CCN(C(=O)C(=O)N)CC1C[*],23.4
c1([*])ccc(CN2C(=O)C(CC(C)C)N(Cc3ccc([*])cc3)C(=O)C2=O)cc1,0,c1cc(-c2cncc(N3CC4(CC3)CN(C(OC(C)(C)C)=O)C4)c2)ccc1F,c1([*])ccc(CN2C(=O)C(CC(C)C)N(Cc3ccc([*])cc3)C(=O)C2=O)cc1,12.45
C1C(N2C(=O)C(C3(C(N)=O)CC3)CC(c3cccc(C(=O)NS(=O)(=O)N4CCC([*])CC4)c3)(O)C2)CCCC1[*],0,CC(C)(OC(N1CC2(C1)CCN(c1cncc(Br)c1)C2)=O)C,C1C(N2C(=O)C(C3(C(N)=O)CC3)CC(c3cccc(C(=O)NS(=O)(=O)N4CCC([*])CC4)c3)(O)C2)CCCC1[*],36.09
c1([*])ccc(NC(=O)c2c(=O)n(C3CCCN3)cc([*])c2)c(Cl)c1,0,c1(C#Cc2ccccc2)cncc(N2CCC3(CN(C(=O)OC(C)(C)C)C3)C2)c1,c1([*])ccc(NC(=O)c2c(=O)n(C3CCCN3)cc([*])c2)c(Cl)c1,18.85
c1(-c2cc(C)c([*])cc2)ncc([*])cc1,0,n1cc(N2CC3(CC2)CN(C(OC(C)(C)C)=O)C3)cc(N2CC(OCCCc3ccccc3)C2)c1,c1(-c2cc(C)c([*])cc2)ncc([*])cc1,12.39
C(C1C(c2[nH]cc([*])n2)N(C)CC1)C1CCCN1[*],0,n1cc(N2CCC3(CN(C(CCc4c[nH]c5c4cccc5)=O)C3)C2)cc(C#CCCCCCC)c1,C(C1C(c2[nH]cc([*])n2)N(C)CC1)C1CCCN1[*],20.94
C1CN(C2CCC([*])CC2)CCC1CN1CCC([*])CC1,0,C(CCCCC)C#Cc1cc(N2CC3(CC2)CN(C(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)C3)cnc1,C1CN(C2CCC([*])CC2)CCC1CN1CCC([*])CC1,10.4
[*]c1ccc(N2C(=O)C(C(C)C)N(Cc3ccc([*])cc3)C(=O)C2=O)cc1,0,C1CN(c2cncc(C#CCCCCCC)c2)CC12CN(C(c1c([N+]([O-])=O)cc3c(c1)OCO3)=O)C2,[*]c1ccc(N2C(=O)C(C(C)C)N(Cc3ccc([*])cc3)C(=O)C2=O)cc1,13.28
n1c([*])oc(CN2CCCC(C[*])C2)n1,0,c1c(C#CCCCCCC)cncc1N1CC2(CN(C(=O)c3cc4c(cc3)OCO4)C2)CC1,n1c([*])oc(CN2CCCC(C[*])C2)n1,9.08
Clc1ccc(C2C(C(=O)N3CCN(CC[*])CC3)CN(CC[*])C2)cc1,0,O=[N+]([O-])c1cc(CN2CC3(C2)CCN(c2cncc(C#CCCCCCC)c2)C3)cc([N+](=O)[O-])c1,Clc1ccc(C2C(C(=O)N3CCN(CC[*])CC3)CN(CC[*])C2)cc1,16.26
c1cc([*])ncc1C#Cc1cncc([*])c1,0,C1C2(CN(c3cc(N4CC(OCCCCCC)C4)cnc3)CC2)CN1C(=O)OC(C)(C)C,c1cc([*])ncc1C#Cc1cncc([*])c1,10.29
C1C2N(C)C(C(N(c3ccc([*])cc3)C)=O)C1N(CC1CC1)C2C[*],0,c1ccc(C#Cc2cc(N3CCC4(CN(C(=O)c5cc([N+](=O)[O-])cc([N+]([O-])=O)c5)C4)C3)cnc2)cc1,C1C2N(C)C(C(N(c3ccc([*])cc3)C)=O)C1N(CC1CC1)C2C[*],20.95
c1([*])ccc(C(=O)N2CCC(C[*])CC2)cc1,0,c1c(C#Cc2ccccc2)cc(N2CCC3(CNC3)C2)cn1,c1([*])ccc(C(=O)N2CCC(C[*])CC2)cc1,5.95
[*]c1n(C)c(CNC(=O)c2c(CC)cc(Cl)c([*])c2)cn1,0,n1c(N2CCC3(CN(C(=O)OC(C)(C)C)C3)C2)cccc1Br,[*]c1n(C)c(CNC(=O)c2c(CC)cc(Cl)c([*])c2)cn1,14.78
c1cc([*])cn2nc(NC(c3cc([*])ccc3)=O)cc12,0,c1cc(-c2cncc(N3CC4(CC3)CN(C(OC(C)(C)C)=O)C4)c2)ccc1F,c1cc([*])cn2nc(NC(c3cc([*])ccc3)=O)cc12,11.32
[*]c1ccc(C(=O)N2C(C)CN(CC[*])CC2)cc1,0,CC(C)(OC(N1CC2(C1)CCN(c1cncc(Br)c1)C2)=O)C,[*]c1ccc(C(=O)N2C(C)CN(CC[*])CC2)cc1,9.05
c12c(c(=O)n(Cc3ccc([*])cc3)cn1)ccc([*])c2,0,c1(C#Cc2ccccc2)cncc(N2CCC3(CN(C(=O)OC(C)(C)C)C3)C2)c1,c12c(c(=O)n(Cc3ccc([*])cc3)cn1)ccc([*])c2,7.38
Cc1nc(-c2ccc([*])cc2)cc([*])c1,0,n1cc(N2CC3(CC2)CN(C(OC(C)(C)C)=O)C3)cc(N2CC(OCCCc3ccccc3)C2)c1,Cc1nc(-c2ccc([*])cc2)cc([*])c1,10.23
c1(-c2nn(CCC[*])c3c2CN(C(=O)C(=O)N)CC3)ccc([*])cc1,0,n1cc(N2CCC3(CN(C(CCc4c[nH]c5c4cccc5)=O)C3)C2)cc(C#CCCCCCC)c1,c1(-c2nn(CCC[*])c3c2CN(C(=O)C(=O)N)CC3)ccc([*])cc1,14.0
c1cc([*])ccc1N1CCC(CN2CCC([*])CC2)CC1,0,C(CCCCC)C#Cc1cc(N2CC3(CC2)CN(C(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)C3)cnc1,c1cc([*])ccc1N1CCC(CN2CCC([*])CC2)CC1,3.92
C1CC2(CCN1c1ccc([*])cc1)CCN(C(=O)c1ccc([*])cc1)C2,0,C1CN(c2cncc(C#CCCCCCC)c2)CC12CN(C(c1c([N+]([O-])=O)cc3c(c1)OCO3)=O)C2,C1CC2(CCN1c1ccc([*])cc1)CCN(C(=O)c1ccc([*])cc1)C2,8.68
C1CC(N2C(=O)N3CCCC3CC(C[*])C2)CCC1CCC1CCCN1CCCC[*],0,c1c(C#CCCCCCC)cncc1N1CC2(CN(C(=O)c3cc4c(cc3)OCO4)C2)CC1,C1CC(N2C(=O)N3CCCC3CC(C[*])C2)CCC1CCC1CCCN1CCCC[*],15.36
O=C1C(C2=C(C)C(=O)c3c(ccc(NC(CC[*])=O)c3)C2=O)CCN([*])C1,0,O=[N+]([O-])c1cc(CN2CC3(C2)CCN(c2cncc(C#CCCCCCC)c2)C3)cc([N+](=O)[O-])c1,O=C1C(C2=C(C)C(=O)c3c(ccc(NC(CC[*])=O)c3)C2=O)CCN([*])C1,21.09
N(Cc1cc([*])ccc1)C(c1c([*])cccc1)=O,0,C1C2(CN(c3cc(N4CC(OCCCCCC)C4)cnc3)CC2)CN1C(=O)OC(C)(C)C,N(Cc1cc([*])ccc1)C(c1c([*])cccc1)=O,14.68
[*]c1ccc(C[n+]2ccc([*])c3ccccc23)cc1,0,c1ccc(C#Cc2cc(N3CCC4(CN(C(=O)c5cc([N+](=O)[O-])cc([N+]([O-])=O)c5)C4)C3)cnc2)cc1,[*]c1ccc(C[n+]2ccc([*])c3ccccc23)cc1,9.63
C(=O)(c1n(-c2ccc([*])cc2)c(C2CC2)cc1)N1CCC([*])CC1,0,c1c(C#Cc2ccccc2)cc(N2CCC3(CNC3)C2)cn1,C(=O)(c1n(-c2ccc([*])cc2)c(C2CC2)cc1)N1CCC([*])CC1,10.58
N(C(Nc1cccc(C(NCC[*])=O)c1Cl)=O)c1ccccc1[*],0,n1c(N2CCC3(CN(C(=O)OC(C)(C)C)C3)C2)cccc1Br,N(C(Nc1cccc(C(NCC[*])=O)c1Cl)=O)c1ccccc1[*],13.26
c1c([*])ncc(C(=O)Nc2cc([*])ccn2)c1,0,c1cc(-c2cncc(N3CC4(CC3)CN(C(OC(C)(C)C)=O)C4)c2)ccc1F,c1c([*])ncc(C(=O)Nc2cc([*])ccn2)c1,9.86
Clc1cc(C2(S(=O)(=O)c3ccc([*])cc3)CNCC2C[*])cc(Cl)c1,0,CC(C)(OC(N1CC2(C1)CCN(c1cncc(Br)c1)C2)=O)C,Clc1cc(C2(S(=O)(=O)c3ccc([*])cc3)CNCC2C[*])cc(Cl)c1,15.64
c1([*])ccc(C#Cc2ccc([*])nc2)cc1,0,c1(C#Cc2ccccc2)cncc(N2CCC3(CN(C(=O)OC(C)(C)C)C3)C2)c1,c1([*])ccc(C#Cc2ccc([*])nc2)cc1,11.27
C1(c2ncc([*])[nH]2)CCC(CN[*])CC1,0,n1cc(N2CC3(CC2)CN(C(OC(C)(C)C)=O)C3)cc(N2CC(OCCCc3ccccc3)C2)c1,C1(c2ncc([*])[nH]2)CCC(CN[*])CC1,9.57
C1(c2nc([*])no2)CCN(CCC[*])CC1,0,n1cc(N2CCC3(CN(C(CCc4c[nH]c5c4cccc5)=O)C3)C2)cc(C#CCCCCCC)c1,C1(c2nc([*])no2)CCN(CCC[*])CC1,9.21
c1cc([*])ccc1-c1ccccc1N1CCN([*])CC1,0,C(CCCCC)C#Cc1cc(N2CC3(CC2)CN(C(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)C3)cnc1,c1cc([*])ccc1-c1ccccc1N1CCN([*])CC1,12.65
O=C(N1C(=O)C(Cc2ccc([*])cc2)NC1=O)C1CCCC1C(=O)N1CCN(C(c2ccc([*])cc2)=O)CC1,0,C1CN(c2cncc(C#CCCCCCC)c2)CC12CN(C(c1c([N+]([O-])=O)cc3c(c1)OCO3)=O)C2,O=C(N1C(=O)C(Cc2ccc([*])cc2)NC1=O)C1CCCC1C(=O)N1CCN(C(c2ccc([*])cc2)=O)CC1,20.06
n1c(CN2CCCCC2C[*])ccc(Cl)c1C#CC1CCCN1CC1CCC(CCC[*])CC1,0,c1c(C#CCCCCCC)cncc1N1CC2(CN(C(=O)c3cc4c(cc3)OCO4)C2)CC1,n1c(CN2CCCCC2C[*])ccc(Cl)c1C#CC1CCCN1CC1CCC(CCC[*])CC1,23.12
c1(C2=C(C(=O)OC)C3N(C(=O)NCC[*])C(C2)CC3)ccc([*])cc1,0,O=[N+]([O-])c1cc(CN2CC3(C2)CCN(c2cncc(C#CCCCCCC)c2)C3)cc([N+](=O)[O-])c1,c1(C2=C(C(=O)OC)C3N(C(=O)NCC[*])C(C2)CC3)ccc([*])cc1,9.08
n1c(C(=O)Nc2cnccc2[*])cccc1[*],0,C1C2(CN(c3cc(N4CC(OCCCCCC)C4)cnc3)CC2)CN1C(=O)OC(C)(C)C,n1c(C(=O)Nc2cnccc2[*])cccc1[*],12.01
N1(c2cnc([*])cc2)CCN(C(=O)C2(C)CCN2)CC1Cn1c(=O)c2ccccc2c(CCCC[*])c1,0,c1ccc(C#Cc2cc(N3CCC4(CN(C(=O)c5cc([N+](=O)[O-])cc([N+]([O-])=O)c5)C4)C3)cnc2)cc1,N1(c2cnc([*])cc2)CCN(C(=O)C2(C)CCN2)CC1Cn1c(=O)c2ccccc2c(CCCC[*])c1,33.35
C(=O)(N1CCC(c2nc([*])ccc2)CC1)c1occc1Cl)[*],0,c1c(C#Cc2ccccc2)cc(N2CCC3(CNC3)C2)cn1,C(=O)(N1CCC(c2nc([*])ccc2)CC1)c1occc1Cl)[*],17.45
C(Nc1cccc(C(Nc2cccc([*])c2C)=O)c1)(=O)C[*],0,n1c(N2CCC3(CN(C(=O)OC(C)(C)C)C3)C2)cccc1Br,C(Nc1cccc(C(Nc2cccc([*])c2C)=O)c1)(=O)C[*],14.77
c1c([*])nn(C)c1-c1cnc(N)c([*])c1,0,c1cc(-c2cncc(N3CC4(CC3)CN(C(OC(C)(C)C)=O)C4)c2)ccc1F,c1c([*])nn(C)c1-c1cnc(N)c([*])c1,8.96
[*]C1(c2ncc(C(=O)NS(=O)(=O)C)c(SCC[*])c2)CC1,0,CC(C)(OC(N1CC2(C1)CCN(c1cncc(Br)c1)C2)=O)C,[*]C1(c2ncc(C(=O)NS(=O)(=O)C)c(SCC[*])c2)CC1,14.15
c1cc([*])cn2c(=O)n(C3C(O)C(O)C(C=Cc4c5ccccc5n(Cc5ccc([*])cc5)c4=O)c3)ncc12,0,c1(C#Cc2ccccc2)cncc(N2CCC3(CN(C(=O)OC(C)(C)C)C3)C2)c1,c1cc([*])cn2c(=O)n(C3C(O)C(O)C(C=Cc4c5ccccc5n(Cc5ccc([*])cc5)c4=O)c3)ncc12,30.34
N1(C2CCc3ccc([*])cc3C2)Cc2ccc([*])cc2CC1,0,n1cc(N2CC3(CC2)CN(C(OC(C)(C)C)=O)C3)cc(N2CC(OCCCc3ccccc3)C2)c1,N1(C2CCc3ccc([*])cc3C2)Cc2ccc([*])cc2CC1,14.51
C1CC(c2[nH]c3ccc([*])cc3n2)CCN1CCC[*],0,n1cc(N2CCC3(CN(C(CCc4c[nH]c5c4cccc5)=O)C3)C2)cc(C#CCCCCCC)c1,C1CC(c2[nH]c3ccc([*])cc3n2)CCN1CCC[*],8.49
c1([*])ccc(NC2CCN([*])CC2)c(Cl)c1,0,C(CCCCC)C#Cc1cc(N2CC3(CC2)CN(C(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)C3)cnc1,c1([*])ccc(NC2CCN([*])CC2)c(Cl)c1,11.35
c1c(C(=O)N2CCC(Cn3c(=O)ccnc3[*])CC2)ccc([*])c1,0,C1CN(c2cncc(C#CCCCCCC)c2)CC12CN(C(c1c([N+]([O-])=O)cc3c(c1)OCO3)=O)C2,c1c(C(=O)N2CCC(Cn3c(=O)ccnc3[*])CC2)ccc([*])c1,18.15
c12cc([*])ccc1n(CCCC1CCN(CC[*])CC1)c(=O)[nH]2,0,c1c(C#CCCCCCC)cncc1N1CC2(CN(C(=O)c3cc4c(cc3)OCO4)C2)CC1,c12cc([*])ccc1n(CCCC1CCN(CC[*])CC1)c(=O)[nH]2,12.21
C1C(=O)N2C(C(c3ccc([*])cc3)=C2C(=O)N(C)C)CN1CC[*],0,O=[N+]([O-])c1cc(CN2CC3(C2)CCN(c2cncc(C#CCCCCCC)c2)C3)cc([N+](=O)[O-])c1,C1C(=O)N2C(C(c3ccc([*])cc3)=C2C(=O)N(C)C)CN1CC[*],16.57
c1([*])ccc(C(=O)N2c3ccccc3C(c3ccc(F)cc3)N(Cc3cccc([*])c3)C2=O)cc1,0,C1C2(CN(c3cc(N4CC(OCCCCCC)C4)cnc3)CC2)CN1C(=O)OC(C)(C)C,c1([*])ccc(C(=O)N2c3ccccc3C(c3ccc(F)cc3)N(Cc3cccc([*])c3)C2=O)cc1,21.77
c1c([*])ccc(C2=CCN3C(=O)CN(C(=O)C)C23)c1N1CCC(N2CCN(c3ccc([*])cc3)CC2)CC1,0,c1ccc(C#Cc2cc(N3CCC4(CN(C(=O)c5cc([N+](=O)[O-])cc([N+]([O-])=O)c5)C4)C3)cnc2)cc1,c1c([*])ccc(C2=CCN3C(=O)CN(C(=O)C)C23)c1N1CCC(N2CCN(c3ccc([*])cc3)CC2)CC1,24.07
N1(Cc2cc(Cl)c([*])cc2)CCC(C[*])CC1,0,c1c(C#Cc2ccccc2)cc(N2CCC3(CNC3)C2)cn1,N1(Cc2cc(Cl)c([*])cc2)CCC(C[*])CC1,7.93
o1nc(-c2cnc(NCC[*])cc2)cc1C[*],0,n1c(N2CCC3(CN(C(=O)OC(C)(C)C)C3)C2)cccc1Br,o1nc(-c2cnc(NCC[*])cc2)cc1C[*],20.89
c1c(-n2nnc([*])c2)c(C)cc([*])c1,0,c1cc(-c2cncc(N3CC4(CC3)CN(C(OC(C)(C)C)=O)C4)c2)ccc1F,c1c(-n2nnc([*])c2)c(C)cc([*])c1,10.73
N1(c2ncc(C(=O)N3CCC([*])C3)c(Cl)c2)C(C)CN(CC[*])C(C)C1,0,CC(C)(OC(N1CC2(C1)CCN(c1cncc(Br)c1)C2)=O)C,N1(c2ncc(C(=O)N3CCC([*])C3)c(Cl)c2)C(C)CN(CC[*])C(C)C1,19.41
c1cc([*])cnc1N1C(=O)OC(CN2c3c(ncc(C#N)c3)C(c3ccc([*])o3)=C2C#N)C1,0,c1(C#Cc2ccccc2)cncc(N2CCC3(CN(C(=O)OC(C)(C)C)C3)C2)c1,c1cc([*])cnc1N1C(=O)OC(CN2c3c(ncc(C#N)c3)C(c3ccc([*])o3)=C2C#N)C1,31.12
c1cc([*])ccc1CNC(c1ccccc1[*])=O,0,n1cc(N2CC3(CC2)CN(C(OC(C)(C)C)=O)C3)cc(N2CC(OCCCc3ccccc3)C2)c1,c1cc([*])ccc1CNC(c1ccccc1[*])=O,9.46
c1cc2c([nH]c3c2cccc3[*])cc1C1=CCN(CC[*])CC1,0,n1cc(N2CCC3(CN(C(CCc4c[nH]c5c4cccc5)=O)C3)C2)cc(C#CCCCCCC)c1,c1cc2c([nH]c3c2cccc3[*])cc1C1=CCN(CC[*])CC1,16.21
c1([*])ccc(N2CCC([*])CC2)cc1,0,C(CCCCC)C#Cc1cc(N2CC3(CC2)CN(C(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)C3)cnc1,c1([*])ccc(N2CCC([*])CC2)cc1,4.79
C1CC2(C(=O)N(CC(CN3CCC([*])CC3)O)CCC2)CCN1C(=O)c1ccc([*])cc1,0,C1CN(c2cncc(C#CCCCCCC)c2)CC12CN(C(c1c([N+]([O-])=O)cc3c(c1)OCO3)=O)C2,C1CC2(C(=O)N(CC(CN3CCC([*])CC3)O)CCC2)CCN1C(=O)c1ccc([*])cc1,13.9
n1c(CN2CCCC(C[*])C2)cn(CCC[*])c1,0,c1c(C#CCCCCCC)cncc1N1CC2(CN(C(=O)c3cc4c(cc3)OCO4)C2)CC1,n1c(CN2CCCC(C[*])C2)cn(CCC[*])c1,9.5
c1cc(CN2CCN(C(=O)C[*])CC2)ccc1C[*],0,O=[N+]([O-])c1cc(CN2CC3(C2)CCN(c2cncc(C#CCCCCCC)c2)C3)cc([N+](=O)[O-])c1,c1cc(CN2CCN(C(=O)C[*])CC2)ccc1C[*],11.26
c1([*])ccc(C(=O)Nc2cccc3c2cccc3C[*])c(C)c1,0,C1C2(CN(c3cc(N4CC(OCCCCCC)C4)cnc3)CC2)CN1C(=O)OC(C)(C)C,c1([*])ccc(C(=O)Nc2cccc3c2cccc3C[*])c(C)c1,16.04
C1(=O)N2C3=C(C(C)=C1C1=O)C(C(C)C)C(=O)N1C(Nc1ccc([*])cc1)C2=NC3)[*],0,c1ccc(C#Cc2cc(N3CCC4(CN(C(=O)c5cc([N+](=O)[O-])cc([N+]([O-])=O)c5)C4)C3)cnc2)cc1,C1(=O)N2C3=C(C(C)=C1C1=O)C(C(C)C)C(=O)N1C(Nc1ccc([*])cc1)C2=NC3)[*],32.96
C(N1CCN(C(=O)c2c(Cl)cc(Cl)c([*])c2)CC1)C[*],0,c1c(C#Cc2ccccc2)cc(N2CCC3(CNC3)C2)cn1,C(N1CCN(C(=O)c2c(Cl)cc(Cl)c([*])c2)CC1)C[*],12.06
Fc1ccc([*])cn1CC(=O)Nc1cc([*])ccc1Cl,0,n1c(N2CCC3(CN(C(=O)OC(C)(C)C)C3)C2)cccc1Br,Fc1ccc([*])cn1CC(=O)Nc1cc([*])ccc1Cl,18.65
n1c([*])ccc(CN2C(=O)N(C)c3ncc([*])cc3C2)c1,0,c1cc(-c2cncc(N3CC4(CC3)CN(C(OC(C)(C)C)=O)C4)c2)ccc1F,n1c([*])ccc(CN2C(=O)N(C)c3ncc([*])cc3C2)c1,17.49
N(C(c1[nH]cc(C[*])c1Cl)=O)c1ccccc1C(=O)N1CCC([*])CC1,0,CC(C)(OC(N1CC2(C1)CCN(c1cncc(Br)c1)C2)=O)C,N(C(c1[nH]cc(C[*])c1Cl)=O)c1ccccc1C(=O)N1CCC([*])CC1,18.46
c1c(C(=O)N2c3c(cccc3)C(c3ccc([*])cc3)=NC2=O)[nH]c2c1cccc2[*],0,c1(C#Cc2ccccc2)cncc(N2CCC3(CN(C(=O)OC(C)(C)C)C3)C2)c1,c1c(C(=O)N2c3c(cccc3)C(c3ccc([*])cc3)=NC2=O)[nH]c2c1cccc2[*],22.93
C(N[*])c1ccccc1NC(c1ccc([*])cc1)=O,0,n1cc(N2CC3(CC2)CN(C(OC(C)(C)C)=O)C3)cc(N2CC(OCCCc3ccccc3)C2)c1,C(N[*])c1ccccc1NC(c1ccc([*])cc1)=O,16.0
C(N1C(=O)C(=Cc2ccc([*])cc2)SC1=O)c1c2ccc(Cl)cc2n(CCCC)c1CN1CCN(CC[*])CC1,0,n1cc(N2CCC3(CN(C(CCc4c[nH]c5c4cccc5)=O)C3)C2)cc(C#CCCCCCC)c1,C(N1C(=O)C(=Cc2ccc([*])cc2)SC1=O)c1c2ccc(Cl)cc2n(CCCC)c1CN1CCN(CC[*])CC1,27.06
C1C(N2CC(CN3CCC([*])CC3)CC2)CCc2c1ccc([*])c2,0,C(CCCCC)C#Cc1cc(N2CC3(CC2)CN(C(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)C3)cnc1,C1C(N2CC(CN3CCC([*])CC3)CC2)CCc2c1ccc([*])c2,20.87
C1N(C(=O)C2(C(=O)Nc3c(Cl)cc([*])cc3)CC2)CCC(N2CCC([*])CC2)C1,0,C1CN(c2cncc(C#CCCCCCC)c2)CC12CN(C(c1c([N+]([O-])=O)cc3c(c1)OCO3)=O)C2,C1N(C(=O)C2(C(=O)Nc3c(Cl)cc([*])cc3)CC2)CCC(N2CCC([*])CC2)C1,20.2
