canonical_smiles,Input_SMILES,SMILES_state,Tanimoto,NLL,qsar_model_count,qsar_models_used,pred_logIC50_uM,pred_ic50_uM,pred_pIC50,pred_logIC50_uM_ensemble_mean,pred_logIC50_uM_ensemble_std,pred_ic50_uM_ensemble_mean,pred_ic50_uM_ensemble_std,pred_pIC50_ensemble_mean,pred_pIC50_ensemble_std,pred_ic50_uM_lower95,pred_ic50_uM_upper95,pred_pIC50_lower95,pred_pIC50_upper95,pred_pIC50_uncertainty,pred_cLogP,pred_logS_ESOL,pred_Solubility_ESOL_mol_per_L,pred_Solubility_ESOL_class,pred_MetStab_Clearance_Microsome_AZ,pred_MetStab_Clearance_Hepatocyte_AZ,pred_MetStab_Half_Life_Obach,PAINS_alert,BRENK_alert,NIH_alert,AMES,ClinTox,DILI,Carcinogens_Lagunin,hERG,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Veith,CYP2D6_Veith,CYP3A4_Veith,HIA_Hou,Bioavailability_Ma,PAMPA_NCATS,Pgp_Broccatelli,Caco2_Wang,PPBR_AZ,VDss_Lombardo,molecular_weight,logP,QED,Lipinski,sa_score,sa_accessibility,liability_alert_count,passes_qsar_uncertainty,passes_optimal
O=[N+]([O-])c1cc(CN2CC3(CCN(c4cncc(C#Cc5ccccn5)c4)C3)C2)cc([N+](=O)[O-])c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6583333333333333,8.03,5,KNN | KNN | DT | LGBM | ET,-0.10776255579545735,0.7802565878921075,6.107762555795457,0.1682527880551086,0.18628406875173273,1.6178463099969285,0.7275772195562755,5.831747211944891,0.18628406875173273,0.6355299373521903,3.414833732331387,5.466630437191495,6.196863986698288,0.18628406875173273,3.405100000000002,-5.57797908440674,2.642536018615744e-06,Moderately Soluble,28.533756,16.464306,71.78799,0,3,0,0.7126554,0.4039282,0.932768,0.25177702,0.90962327,0.09275787,0.55269915,0.6553168,0.32938504,0.90675896,0.9994466,0.7856483,0.8212091,0.88343793,-4.8113327,97.81917,9.302688,470.4890000000002,3.405100000000002,0.3162266505360035,4.0,3.5128654414009945,0.7207927287332228,3,1,1
C=CCCCc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.672566371681416,13.33,5,KNN | KNN | DT | LGBM | ET,0.2546435817310873,1.797395217266017,5.745356418268913,0.248123840884579,0.21535263587276765,2.029636398042961,1.1848164264836283,5.751876159115421,0.21535263587276765,0.6699350107422029,4.679667613582657,5.329784992804797,6.173967325426045,0.21535263587276765,4.119000000000003,-5.8160981784421555,1.527220769242864e-06,Moderately Soluble,68.938736,48.231964,19.315313,0,4,0,0.67914426,0.48055106,0.78592294,0.23774223,0.9724146,0.2294811,0.792338,0.7216455,0.7358031,0.96758443,0.99996424,0.70465857,0.9432065,0.9260271,-4.9516077,96.26372,5.8113403,437.50000000000017,4.119000000000003,0.2513805220596455,4.0,3.425423274853757,0.7305085250162493,4,1,0
CC/C=C/c1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6756756756756757,7.36,5,KNN | KNN | DT | LGBM | ET,0.2546435817310873,1.797395217266017,5.745356418268913,0.20796974588045342,0.22185348176330985,1.860307298944959,1.0820867500895903,5.792030254119546,0.22185348176330985,0.5931122878064152,4.393418456434109,5.35719742986346,6.226863078375634,0.22185348176330985,4.033500000000003,-5.671971415624442,2.128279120356698e-06,Moderately Soluble,66.20839,44.214184,25.186213,0,2,0,0.793085,0.44372407,0.8164136,0.23367855,0.92785585,0.20381424,0.6056058,0.50827295,0.50833845,0.8309674,0.9997433,0.7905564,0.9104932,0.79871076,-4.968326,94.30151,7.0961914,423.4730000000001,4.033500000000003,0.4887475408114588,4.0,3.461201469481969,0.726533170057559,2,1,0
CC/C=C\c1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6756756756756757,8.07,5,KNN | KNN | DT | LGBM | ET,0.2546435817310873,1.797395217266017,5.745356418268913,0.20796974588045342,0.22185348176330985,1.860307298944959,1.0820867500895903,5.792030254119546,0.22185348176330985,0.5931122878064152,4.393418456434109,5.35719742986346,6.226863078375634,0.22185348176330985,4.033500000000003,-5.671971415624442,2.128279120356698e-06,Moderately Soluble,60.657906,38.29262,31.6861,0,2,0,0.7546481,0.41420507,0.7920623,0.20664814,0.8983475,0.107970834,0.46990243,0.39221475,0.41474637,0.74727196,0.99964905,0.81418,0.88421047,0.6948764,-4.939153,95.401024,7.0258446,423.4730000000001,4.033500000000003,0.4887475408114588,4.0,3.461201469481969,0.726533170057559,2,1,0
CCC=Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6756756756756757,13.51,5,KNN | KNN | DT | LGBM | ET,0.2546435817310873,1.797395217266017,5.745356418268913,0.20796974588045342,0.22185348176330985,1.860307298944959,1.0820867500895903,5.792030254119546,0.22185348176330985,0.5931122878064152,4.393418456434109,5.35719742986346,6.226863078375634,0.22185348176330985,4.033500000000003,-5.671971415624442,2.128279120356698e-06,Moderately Soluble,62.148712,40.156796,27.456985,0,2,0,0.77082914,0.4436907,0.804581,0.223192,0.9304644,0.15855713,0.5851517,0.49246994,0.495963,0.83342075,0.99978364,0.79993474,0.9057907,0.801113,-4.959194,94.16439,7.2449584,423.4730000000001,4.033500000000003,0.4887475408114588,4.0,3.461201469481969,0.726533170057559,2,1,0
C=CCCc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6607142857142857,12.94,5,KNN | KNN | DT | LGBM | ET,0.2546435817310873,1.797395217266017,5.745356418268913,0.24698079402515932,0.22685870664377167,2.0536480304617184,1.2587296642895083,5.753019205974841,0.22685870664377167,0.6343628316038349,4.916135664283457,5.308376140953048,6.197662270996633,0.22685870664377167,3.728900000000003,-5.4426059841754455,3.6090592822855943e-06,Moderately Soluble,63.682167,44.234383,15.158292,0,3,0,0.68039894,0.4486714,0.79560465,0.2306221,0.9587698,0.20545903,0.7383684,0.6745097,0.66971016,0.95282996,0.9999572,0.74020004,0.93378764,0.87699413,-4.9291,93.45717,5.1052575,423.4730000000001,3.728900000000003,0.36174336527522,4.0,3.423407835529714,0.7307324627189207,3,1,0
CC(C)=Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6517857142857143,9.68,5,KNN | KNN | DT | LGBM | ET,0.2546435817310873,1.797395217266017,5.745356418268913,0.23437562616265528,0.2299293840543913,2.0076773692840435,1.2648251286346988,5.765624373837345,0.2299293840543913,0.6077346990567684,4.842138627915206,5.314962781090738,6.216285966583952,0.2299293840543913,4.033500000000003,-5.6754229611903995,2.1114317061134836e-06,Moderately Soluble,68.39748,44.10508,23.171515,0,2,0,0.74061596,0.4354372,0.8031603,0.22810745,0.928745,0.099832,0.5391944,0.43503147,0.41039,0.78489625,0.9997815,0.837041,0.9220335,0.7868399,-4.943195,94.49751,6.172393,423.4730000000001,4.033500000000003,0.5099155047003004,4.0,3.476279583108518,0.7248578240990535,2,1,0
O=[N+]([O-])c1cc(CN2CC3(CCN(c4cncc(OCC5CC5)c4)C3)C2)cc([N+](=O)[O-])c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6293103448275862,10.94,5,KNN | KNN | DT | LGBM | ET,0.2564540447088025,1.804903739389289,5.743545955291197,0.17725095805215835,0.11007056179709954,1.549021991320956,0.3461397516330376,5.822749041947842,0.11007056179709954,0.9151929309623841,2.4716630159191517,5.607010740825526,6.038487343070157,0.11007056179709954,3.3991000000000025,-5.298661226491966,5.027345971592557e-06,Moderately Soluble,52.994843,34.627857,24.560913,0,2,0,0.7419307,0.52246183,0.7851799,0.19444819,0.957322,0.12931332,0.5755655,0.48421717,0.5824164,0.89795506,0.9998785,0.7724382,0.92622197,0.8776506,-4.896043,94.8318,5.6738534,439.4720000000003,3.3991000000000025,0.4540095765221612,4.0,3.341532505622987,0.7398297215974459,2,1,0
O=[N+]([O-])c1cc(CN2CC3(CCN(c4cncc(OC5CCCC5)c4)C3)C2)cc([N+](=O)[O-])c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5950413223140496,9.34,5,KNN | KNN | DT | LGBM | ET,0.2564540447088025,1.804903739389289,5.743545955291197,0.1687511704523081,0.1126640117090232,1.5204195550324189,0.33934242006521326,5.831248829547692,0.1126640117090232,0.8870124335034302,2.45229455250893,5.610427366598007,6.052070292497377,0.1126640117090232,3.931700000000003,-5.785057548929384,1.640372390907702e-06,Moderately Soluble,63.316162,41.229248,28.703857,0,2,0,0.67350954,0.48911065,0.8193806,0.18204972,0.9747984,0.15346058,0.7487942,0.64608777,0.6033481,0.9474255,0.9999689,0.75956094,0.95033056,0.95314485,-4.9257727,98.35783,6.1141644,453.49900000000036,3.931700000000003,0.4574343273124958,4.0,3.363630695695549,0.7373743671449391,2,1,0
O=[N+]([O-])c1cc(CN2CCC3(CCN(c4cncc(OCc5ccccc5)c4)C3)C2)cc([N+](=O)[O-])c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5263157894736842,12.04,5,KNN | KNN | DT | LGBM | ET,0.2564540447088025,1.804903739389289,5.743545955291197,0.20284545413074265,0.12062766652922867,1.6567104898627154,0.4495951884922314,5.797154545869257,0.12062766652922867,0.9255826980413536,2.749639009251078,5.560724319471969,6.033584772266545,0.12062766652922867,4.579400000000004,-6.558431114771344,2.764196324914822e-07,Poorly Soluble,52.463562,27.358118,30.211056,0,2,0,0.66915977,0.5374707,0.8925419,0.17041132,0.985576,0.25578937,0.83970803,0.80162203,0.6694005,0.9840767,0.9999946,0.7708144,0.9594067,0.9838873,-5.001118,97.51341,4.625877,489.53200000000027,4.579400000000004,0.33359059724311463,4.0,3.5978076300002453,0.7113547077777505,2,1,0
COc1cccc(-c2cncc(N3CCC4(CN(Cc5cc([N+](=O)[O-])cc([N+](=O)[O-])c5)C4)C3)c2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.584,6.44,5,KNN | KNN | DT | LGBM | ET,0.27048292478120184,1.8641588834078864,5.729517075218798,0.23626678570855358,0.08485182094934542,1.7576295588132127,0.3668329480153365,5.763733214291446,0.08485182094934542,1.1747818187694605,2.5268319218754933,5.597423645230729,5.930042783352164,0.08485182094934542,4.285900000000003,-6.257517656522406,5.52690937480955e-07,Poorly Soluble,53.86855,31.70752,36.76782,0,2,0,0.81088954,0.5975207,0.9282026,0.188641,0.9799179,0.33642212,0.69074523,0.65888244,0.48718962,0.9678213,0.9999855,0.8602869,0.9424243,0.96165216,-4.9876237,99.13936,3.2179477,475.5050000000002,4.285900000000003,0.3672297240097275,4.0,3.2191122386037936,0.7534319734884674,2,1,0
COc1ccccc1-c1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.584,9.21,5,KNN | KNN | DT | LGBM | ET,0.27048292478120184,1.8641588834078864,5.729517075218798,0.22296857724455532,0.11351429812265293,1.7328834733295948,0.497595996658927,5.777031422755445,0.11351429812265293,1.001107126412031,2.789051936387862,5.554543398435045,5.999519447075844,0.11351429812265293,4.285900000000003,-6.257517656522406,5.52690937480955e-07,Poorly Soluble,57.58835,32.758865,29.1415,0,2,0,0.76514596,0.5805324,0.91364634,0.18943144,0.9811455,0.30435684,0.72124946,0.6709368,0.5471298,0.9696927,0.99998903,0.8573085,0.9463061,0.9615895,-4.975783,97.118866,3.1371465,475.5050000000003,4.285900000000003,0.3672297240097275,4.0,3.224991958883513,0.7527786712351652,2,1,0
COc1ccc(-c2cncc(N3CCC4(CN(Cc5cc([N+](=O)[O-])cc([N+](=O)[O-])c5)C4)C3)c2)cc1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.584,4.83,5,KNN | KNN | DT | LGBM | ET,0.27048292478120184,1.8641588834078864,5.729517075218798,0.29489160014416627,0.13432063049226992,2.0713929687536043,0.6685270727396767,5.705108399855834,0.13432063049226992,1.075531574097073,3.6154306537706713,5.441839964090985,5.968376835620683,0.13432063049226992,4.285900000000003,-6.257517656522406,5.52690937480955e-07,Poorly Soluble,52.64146,28.978302,36.887733,0,2,0,0.82369804,0.5740014,0.9381563,0.18988831,0.97271746,0.23982418,0.6127942,0.59493774,0.37797865,0.9438977,0.9999687,0.87263787,0.92549783,0.9583632,-4.996175,98.796715,3.2101312,475.5050000000002,4.285900000000003,0.3672297240097275,4.0,3.184120630212184,0.7573199299764241,2,1,0
O=[N+]([O-])c1ccc(CN2CC3(CCN(c4cncc(-c5ccc(F)cc5)c4)C3)C2)cc1[N+](=O)[O-],CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4444444444444444,12.85,5,KNN | KNN | DT | LGBM | ET,0.27048292478120184,1.8641588834078864,5.729517075218798,0.38160277804426346,0.1444503192229382,2.535087157984214,0.7568464371530907,5.618397221955736,0.1444503192229382,1.2545274035626734,4.620887589326133,5.3352745962787775,5.901519847632695,0.1444503192229382,4.416400000000004,-6.284600390587262,5.192776245229372e-07,Poorly Soluble,60.783863,49.32894,23.807465,0,2,0,0.9205586,0.62419254,0.9123697,0.28047934,0.97271097,0.37020284,0.6630938,0.51080567,0.55361646,0.87357986,0.9999609,0.8353855,0.9313238,0.9425023,-4.8248186,99.54619,0.92717916,463.4690000000002,4.416400000000004,0.39358554479879365,4.0,3.1877567594962226,0.7569159156115308,2,1,0
O=[N+]([O-])c1cc(CN2CC3(CCN(c4cncc(Oc5ccc(Cl)cc5)c4)C3)C2)cc([N+](=O)[O-])c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5714285714285714,12.78,5,KNN | KNN | DT | LGBM | ET,0.27048292478120184,1.8641588834078864,5.729517075218798,0.2279074180406761,0.1451079206457138,1.790892097353217,0.6381896906700313,5.772092581959324,0.1451079206457138,0.878002785196056,3.253261266670657,5.487681057493725,6.0565041064249225,0.1451079206457138,5.056000000000005,-6.963723066532946,1.0871186178263679e-07,Poorly Soluble,39.53312,25.21612,73.70796,0,2,0,0.67308533,0.4589325,0.9222628,0.2462674,0.9730994,0.21908247,0.7987784,0.7632148,0.5702955,0.9478378,0.99995786,0.8148697,0.92208177,0.9676693,-4.820285,100.38537,8.401903,495.92300000000023,5.056000000000005,0.32985508039371686,3.0,3.2410395113310653,0.7509956098521039,2,1,0
COc1ccc(/C=C/C#N)c(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5158730158730159,13.75,5,KNN | KNN | DT | LGBM | ET,0.27048292478120184,1.8641588834078864,5.729517075218798,0.2801005346490462,0.16086889711471938,2.0583667522735167,0.902967982368809,5.719899465350954,0.16086889711471938,0.9221413489892979,3.939159562283544,5.404596427006104,6.035202503695804,0.16086889711471938,3.7606800000000025,-5.631549286191811,2.3358809982017656e-06,Moderately Soluble,52.642128,31.79277,22.177378,0,3,0,0.8791078,0.3534095,0.8760847,0.20015857,0.885228,0.07135387,0.43314466,0.350326,0.25755808,0.73307645,0.9980155,0.76810825,0.8585583,0.80862427,-4.7370486,92.34057,1.7740581,449.46700000000016,3.7606800000000025,0.3552575804565442,4.0,3.4748008052806894,0.72502213274659,3,1,0
C=CCCOc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6434782608695652,12.12,5,KNN | KNN | DT | LGBM | ET,0.27048292478120184,1.8641588834078864,5.729517075218798,0.19281083356043918,0.16780022286625493,1.6702710754173526,0.5839847354747535,5.807189166439561,0.16780022286625493,0.7310084492987807,3.3242928107791543,5.478300729621701,6.13607760325742,0.16780022286625493,3.5652000000000026,-5.418401724409829,3.815911339700291e-06,Moderately Soluble,65.27938,46.794327,16.898823,0,4,0,0.70759284,0.48611698,0.8322836,0.22462848,0.9603437,0.23148978,0.73314416,0.6871228,0.6318851,0.9552,0.9999134,0.75455064,0.9265539,0.88908577,-4.884757,96.56715,4.7781744,439.47200000000015,3.5652000000000026,0.2520607032113361,4.0,3.422587890238373,0.730823567751292,4,1,0
CCCCCC/C(=N/OC)c1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.7350427350427351,11.43,5,KNN | KNN | DT | LGBM | ET,0.2760237780241466,1.8880947211968822,5.723976221975853,0.22581355139474843,0.040978161939607564,1.6893085298222743,0.15483129639322604,5.774186448605252,0.040978161939607564,1.3979651790187932,2.023628320986087,5.693869251203621,5.854503646006882,0.040978161939607564,4.931200000000005,-6.869972607482033,1.3490479692250184e-07,Poorly Soluble,78.68563,45.36271,39.160088,0,4,0,0.7439162,0.52532446,0.8530855,0.19379869,0.9809477,0.15522173,0.7509018,0.6885767,0.5444903,0.9709471,0.99995726,0.7620317,0.95464736,0.9681511,-4.9985275,96.864555,10.293214,510.59500000000037,4.931200000000005,0.17015023209319918,3.0,3.5915532699769264,0.7120496366692304,4,1,0
CCCCCC/C(=N\OC)c1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.7350427350427351,13.0,5,KNN | KNN | DT | LGBM | ET,0.2760237780241466,1.8880947211968822,5.723976221975853,0.22581355139474843,0.040978161939607564,1.6893085298222743,0.15483129639322604,5.774186448605252,0.040978161939607564,1.3979651790187932,2.023628320986087,5.693869251203621,5.854503646006882,0.040978161939607564,4.931200000000005,-6.869972607482033,1.3490479692250184e-07,Poorly Soluble,74.96659,42.053993,40.568462,0,4,0,0.70500475,0.4925599,0.8346365,0.20850399,0.97642267,0.13326323,0.7605603,0.7023048,0.5727843,0.9638839,0.9999018,0.7152215,0.9362831,0.96486557,-5.0368166,95.21344,10.795096,510.59500000000037,4.931200000000005,0.17015023209319918,3.0,3.5915532699769264,0.7120496366692304,4,1,0
CCCCCCC#Cc1cnc(Cl)c(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.8018018018018018,13.33,5,KNN | KNN | DT | LGBM | ET,0.2760237780241466,1.8880947211968822,5.723976221975853,0.16340673450927196,0.09516717594860372,1.49001324332999,0.2979421553088555,5.836593265490728,0.09516717594860372,0.948154410648255,2.238383002959326,5.650065600631465,6.023120930349991,0.09516717594860372,5.585600000000006,-7.3788774012622484,4.179483343129939e-08,Poorly Soluble,61.022877,29.17802,96.210815,0,5,0,0.8088177,0.22874221,0.8764661,0.23427503,0.8997998,0.04925947,0.5854705,0.54358876,0.26523444,0.8726614,0.999626,0.6413409,0.91587037,0.9254912,-4.722795,103.22652,12.771788,512.0100000000004,5.585600000000006,0.14199326828533684,2.0,3.5766677965288913,0.7137035781634565,5,1,0
CCCCCCC#Cc1cc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)cnc1Cl,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.8018018018018018,8.28,5,KNN | KNN | DT | LGBM | ET,0.2760237780241466,1.8880947211968822,5.723976221975853,0.17231107552711625,0.09811357249861889,1.5225787231693593,0.30744777558279635,5.827688924472883,0.09811357249861889,0.9550112188660571,2.315334150984018,5.635386322375591,6.019991526570177,0.09811357249861889,5.585600000000006,-7.378877401262248,4.1794833431299477e-08,Poorly Soluble,59.934406,29.801067,100.00499,0,5,0,0.83081025,0.20923683,0.8532971,0.22800294,0.90710515,0.09706889,0.6534466,0.587238,0.31843102,0.8643611,0.9997591,0.5782774,0.9190189,0.9229541,-4.695646,103.176414,13.641858,512.0100000000002,5.585600000000006,0.141993268285337,2.0,3.6052292588289685,0.7105300823523368,5,1,0
CCCCCC/C=C(\C)c1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.7543859649122807,11.31,5,KNN | KNN | DT | LGBM | ET,0.2760237780241466,1.8880947211968822,5.723976221975853,0.11298769321531558,0.10186629088474988,1.3339870826236684,0.32260508456155157,5.887012306784684,0.10186629088474988,0.8190864906337577,2.054213709703935,5.687354376650575,6.086670236918795,0.10186629088474988,5.984000000000007,-7.545748505134251,2.8461087787046227e-08,Poorly Soluble,92.06301,54.439598,51.05128,0,3,0,0.6676148,0.5067375,0.8197746,0.21813759,0.9812912,0.1816635,0.79658014,0.73396814,0.6262559,0.9695054,0.9999633,0.67734706,0.94925845,0.9773552,-4.974346,101.97896,10.081622,493.6080000000003,5.984000000000007,0.21514983168483112,3.0,3.515970919148846,0.7204476756501281,3,1,0
CCCCCCC#Cc1cnc(N(C)C)c(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.7672413793103449,12.91,5,KNN | KNN | DT | LGBM | ET,0.2760237780241466,1.8880947211968822,5.723976221975853,0.1369017265010869,0.11221630683192517,1.4156618589075927,0.3491700105515257,5.863098273498913,0.11221630683192517,0.8259576217659353,2.274289194122047,5.64315431210834,6.083042234889486,0.11221630683192517,4.998200000000005,-6.989326676198385,1.0248807212208697e-07,Poorly Soluble,85.84062,42.970806,83.91526,0,4,0,0.8376155,0.49499756,0.8331748,0.2500623,0.963364,0.06827089,0.58566606,0.51235867,0.37568304,0.9044746,0.99968547,0.7144857,0.92849255,0.9593571,-4.7745285,104.71279,11.986711,520.6340000000005,4.998200000000005,0.1863844816876991,3.0,3.6783896909266476,0.7024011454525947,4,1,0
CN(C)c1ccc(/C=C/C#Cc2cncc(N3CCC4(CN(Cc5cc([N+](=O)[O-])cc([N+](=O)[O-])c5)C4)C3)c2)cc1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6060606060606061,12.93,5,KNN | KNN | DT | LGBM | ET,0.2760237780241466,1.8880947211968822,5.723976221975853,0.30129293529310086,0.11725072579733394,2.0795623946819424,0.6083168075277496,5.698707064706899,0.11725072579733394,1.178912337632156,3.397068919186849,5.468895642144124,5.928518487269674,0.11725072579733394,4.7412000000000045,-6.985156094767684,1.0347701811982314e-07,Poorly Soluble,48.92784,20.399721,76.424576,1,3,0,0.91670626,0.4306151,0.9445017,0.24523768,0.9423569,0.07493532,0.51671624,0.5499968,0.24991433,0.8082879,0.9987272,0.7046634,0.82805127,0.96029556,-4.9885488,100.491516,9.470405,538.6080000000004,4.7412000000000045,0.24109971321135026,3.0,3.6828965396075644,0.7019003844880485,4,1,0
CC1(C)CC(C#Cc2cncc(N3CCC4(CN(C(=O)c5cc([N+](=O)[O-])cc([N+](=O)[O-])c5)C4)C3)c2)CC(C)(C)C1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6356589147286822,13.59,5,KNN | KNN | DT | LGBM | ET,0.2760237780241466,1.8880947211968822,5.723976221975853,0.17057691823479865,0.11777406569253822,1.5310713274899186,0.35674034525951387,5.829423081765201,0.11777406569253822,0.8704418222686345,2.5200786033085714,5.598585913007827,6.060260250522576,0.11777406569253822,5.454500000000006,-7.507118338738176,3.1108685565439365e-08,Poorly Soluble,70.53729,27.292862,74.11439,0,3,0,0.6913214,0.12706295,0.95214766,0.15547545,0.8851183,0.0016962269,0.54411525,0.54286027,0.0391507,0.873741,0.99985373,0.72739846,0.9328264,0.9765627,-4.7392774,103.0457,8.116098,545.6400000000002,5.454500000000006,0.2841390118494969,2.0,3.9038411314758736,0.6773509853915696,3,1,0
CCCCCCC/C=C/c1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.7478260869565218,11.9,5,KNN | KNN | DT | LGBM | ET,0.2760237780241466,1.8880947211968822,5.723976221975853,0.11203684319206408,0.12037910459856245,1.3448361573920322,0.3705863380931202,5.887963156807936,0.12037910459856245,0.7517852457760064,2.2283319547916953,5.652020111794753,6.123906201821118,0.12037910459856245,5.984000000000007,-7.542296959568294,2.8688182859253635e-08,Poorly Soluble,87.43938,54.14759,51.531902,0,3,0,0.73550856,0.5222599,0.8305073,0.235202,0.97961295,0.22369604,0.7870708,0.74229807,0.6126798,0.9597002,0.9999469,0.6549514,0.9384173,0.9777155,-4.978059,102.789474,10.163704,493.6080000000003,5.984000000000007,0.20322253008625815,3.0,3.4528638002921648,0.727459577745315,3,1,0
