canonical_smiles,Input_SMILES,SMILES_state,Tanimoto,NLL,qsar_model_count,qsar_models_used,pred_logIC50_uM,pred_ic50_uM,pred_pIC50,pred_logIC50_uM_ensemble_mean,pred_logIC50_uM_ensemble_std,pred_ic50_uM_ensemble_mean,pred_ic50_uM_ensemble_std,pred_pIC50_ensemble_mean,pred_pIC50_ensemble_std,pred_ic50_uM_lower95,pred_ic50_uM_upper95,pred_pIC50_lower95,pred_pIC50_upper95,pred_pIC50_uncertainty,pred_cLogP,pred_logS_ESOL,pred_Solubility_ESOL_mol_per_L,pred_Solubility_ESOL_class,pred_MetStab_Clearance_Microsome_AZ,pred_MetStab_Clearance_Hepatocyte_AZ,pred_MetStab_Half_Life_Obach,PAINS_alert,BRENK_alert,NIH_alert,AMES,ClinTox,DILI,Carcinogens_Lagunin,hERG,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Veith,CYP2D6_Veith,CYP3A4_Veith,HIA_Hou,Bioavailability_Ma,PAMPA_NCATS,Pgp_Broccatelli,Caco2_Wang,PPBR_AZ,VDss_Lombardo,molecular_weight,logP,QED,Lipinski,sa_score,sa_accessibility,liability_alert_count,passes_qsar_uncertainty,passes_optimal
CCCCC#Cc1cncc(N2CCC3(CN4COCOc5cc(N)c(cc53)C4=O)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.4961832061068702,11.28,5,KNN | KNN | DT | LGBM | ET,0.547305243864102,3.52618621954716,5.452694756135898,1.190455835561637,0.498262021714247,30.013994252431512,35.71154865366999,4.809544164438363,0.498262021714247,1.6362975231588706,146.90933677837197,3.832950601878439,5.786137726998287,0.498262021714247,3.133400000000001,-5.07290291377595,8.454678277705419e-06,Moderately Soluble,34.036575,35.331997,45.15724,0,3,0,0.41281828,0.31707034,0.87895423,0.050427984,0.86947584,0.4486383,0.7849495,0.8201219,0.20358637,0.97658396,0.9999568,0.7418512,0.95144796,0.85977507,-4.7797728,96.93355,8.543523,432.5240000000002,3.133400000000001,0.45600806226862134,4.0,5.559767419573375,0.4933591756029583,3,0,1
CCCC/C=C/c1cncc(N2CCC3(CN(C(=O)c4ccc(OC(C)C)c(OC)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4172661870503597,13.11,5,KNN | KNN | DT | LGBM | ET,0.6445794597611244,4.411430685362967,5.3554205402388755,0.783155845979949,0.21948033928627148,6.91360375476641,3.538412577247865,5.216844154020051,0.21948033928627148,2.254106238557091,16.34320811190225,4.786662689018959,5.647025619021143,0.21948033928627148,5.433300000000005,-6.954245613734103,1.1111031690251845e-07,Poorly Soluble,125.28125,105.0118,30.74653,0,1,0,0.15221454,0.36195368,0.8212968,0.05124997,0.920057,0.12710539,0.48568588,0.5759591,0.084490635,0.9425931,0.99994266,0.83010423,0.9708518,0.9281166,-4.9623337,101.01024,6.3317122,463.62200000000024,5.433300000000005,0.46407807131525053,3.0,3.2484750287269915,0.7501694412525565,1,0,0
CCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc(OC)cc4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6101694915254238,7.59,5,KNN | KNN | DT | LGBM | ET,0.6445794597611244,4.411430685362967,5.3554205402388755,0.834171260982095,0.22348172961188562,7.76887479228935,3.8470672618772603,5.165828739017905,0.22348172961188562,2.489700296014814,18.715242165063444,4.727804548978609,5.603852929057201,0.22348172961188562,4.374500000000004,-5.889179581077356,1.290685463897883e-06,Moderately Soluble,78.35982,75.166245,43.219383,0,2,0,0.13382468,0.257414,0.8306488,0.04925824,0.8555192,0.21612254,0.583114,0.7564079,0.0757145,0.9692112,0.99997807,0.78580284,0.9656169,0.9088706,-4.7662973,102.485435,6.363869,417.55300000000017,4.374500000000004,0.5170750381471375,4.0,3.1298468782382667,0.7633503468624148,2,0,0
CCCC[C@](C)(CF)c1cncc(N2CCC3(CN(C(=O)c4ccc(OC)cc4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4253731343283582,12.4,5,KNN | KNN | DT | LGBM | ET,0.6445794597611244,4.411430685362967,5.3554205402388755,0.8326799220049118,0.22732557131819509,7.806561078544012,4.1313250446703425,5.167320077995088,0.22732557131819509,2.4384946226249196,18.97745812451265,4.721761958211426,5.61287819777875,0.22732557131819509,4.8601000000000045,-6.382928100993729,4.14068219621795e-07,Poorly Soluble,93.382645,71.43266,24.736504,0,0,0,0.13344505,0.28294167,0.7210764,0.0483908,0.9074606,0.045519225,0.46943265,0.6361972,0.0704239,0.9829463,0.9999857,0.78757894,0.97438717,0.9265537,-4.8779683,96.11717,4.0908575,439.5750000000002,4.8601000000000045,0.5893161999900692,4.0,3.775037115003885,0.6916625427773462,0,0,0
CCCC/C=C/c1cncc(N2CCC3(CN(C(=O)c4ccc(OC)c(F)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4427480916030534,9.63,5,KNN | KNN | DT | LGBM | ET,0.6445794597611244,4.411430685362967,5.3554205402388755,0.9543166066455981,0.2273401395037363,10.3113817821342,5.409605243826958,5.045683393354402,0.2273401395037363,3.2264871011063345,25.11327081963408,4.600096719927079,5.491270066781725,0.2273401395037363,4.785200000000004,-6.229877944800755,5.890091686952294e-07,Poorly Soluble,102.35833,89.34126,23.251488,0,1,0,0.2079205,0.36529547,0.77666074,0.049344946,0.89159125,0.28773206,0.526312,0.5671554,0.1256735,0.94600916,0.9999574,0.83035135,0.9746103,0.8395131,-4.811357,97.175476,4.6020722,423.53200000000015,4.785200000000004,0.6012094809947364,4.0,3.195142613682597,0.7560952651463781,1,0,0
CCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc(OCC)c(OC)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5725806451612904,6.74,5,KNN | KNN | DT | LGBM | ET,0.6445794597611244,4.411430685362967,5.3554205402388755,0.850871181719611,0.22807376551610745,8.082919391014228,3.8857381612475264,5.149128818280389,0.22807376551610745,2.534233346858908,19.856182788846322,4.702104237868818,5.59615339869196,0.22807376551610745,4.383100000000004,-6.080694973154776,8.30433818151288e-07,Poorly Soluble,81.47127,73.97573,43.060574,0,2,0,0.111694135,0.2552449,0.8352281,0.038017534,0.83745384,0.120537385,0.42636076,0.5940575,0.0442053,0.96169966,0.99997056,0.8277296,0.9676649,0.8862785,-4.7083273,101.73346,6.8208046,447.57900000000024,4.383100000000004,0.465668456235301,4.0,3.216699435466415,0.7537000627259539,2,0,0
CCCCCc1cncc(N2CCC3(CN(C(=O)c4ccc(OCCOC)cc4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4511278195488721,12.81,5,KNN | KNN | DT | LGBM | ET,0.6445794597611244,4.411430685362967,5.3554205402388755,0.8716021903885505,0.2294925506075589,8.429811592217026,3.7171952831317268,5.1283978096114495,0.2294925506075589,2.641172648789193,20.960787232177918,4.6785924104206345,5.578203208802265,0.2294925506075589,4.192000000000004,-5.867344397718088,1.3572367241417718e-06,Moderately Soluble,85.784325,87.15901,14.520719,0,1,0,0.10731171,0.30623835,0.7782568,0.044670783,0.88097775,0.07542671,0.43112308,0.5694655,0.063358955,0.94873744,0.9999617,0.83375967,0.97156084,0.9014517,-4.8393364,93.978775,5.683776,437.58400000000023,4.192000000000004,0.5218317650472342,4.0,2.9926258501045933,0.7785971277661563,1,0,0
CCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc(OCOC)cc4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5564516129032258,12.14,5,KNN | KNN | DT | LGBM | ET,0.6445794597611244,4.411430685362967,5.3554205402388755,0.8435703778528907,0.2308519690647356,7.997032317623474,4.013018002084162,5.156429622147109,0.2308519690647356,2.4609371279606904,19.771528140879443,4.703959762780228,5.608899481513991,0.2308519690647356,3.9585000000000035,-5.677850983136132,2.0996602038642897e-06,Moderately Soluble,64.739876,62.730232,37.16425,0,3,1,0.14740574,0.31187868,0.84512633,0.06140986,0.8170992,0.094794296,0.34428185,0.55237335,0.05906455,0.93168545,0.9997686,0.8325804,0.94348395,0.86097306,-4.7147646,99.3268,6.9409256,433.5520000000002,3.9585000000000035,0.3758880661371639,4.0,3.2775556159908827,0.7469382648899019,4,0,0
CCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc(OCCOC)cc4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5555555555555556,10.02,5,KNN | KNN | DT | LGBM | ET,0.6445794597611244,4.411430685362967,5.3554205402388755,0.8421059672669454,0.23096746216930925,7.98156970210199,4.080240151761265,5.157894032733054,0.23096746216930925,2.4513749363383006,19.715245668602652,4.705197806881209,5.6105902585849,0.23096746216930925,4.001000000000003,-5.793849810399359,1.6074970685057047e-06,Moderately Soluble,61.33838,65.72249,40.00092,0,2,0,0.14512306,0.26772636,0.8446002,0.051917143,0.7968783,0.07998474,0.3562184,0.56422013,0.046687573,0.9409291,0.999876,0.817468,0.9540833,0.88066244,-4.699298,99.04472,8.640641,447.57900000000024,4.001000000000003,0.45227869132414783,4.0,3.220532618341772,0.7532741535175809,2,0,0
CCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cccc(OC)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6239316239316239,8.08,5,KNN | KNN | DT | LGBM | ET,0.6445794597611244,4.411430685362967,5.3554205402388755,0.8576033681006212,0.2319190020240951,8.25328829067237,4.119413684237243,5.142396631899379,0.2319190020240951,2.529543336089897,20.51939784941811,4.687835387932152,5.596957875866606,0.2319190020240951,4.374500000000004,-5.889179581077356,1.290685463897883e-06,Moderately Soluble,82.434494,80.96637,42.64503,0,2,0,0.14130372,0.24472184,0.80612123,0.04001628,0.8748075,0.38758558,0.7348911,0.83050823,0.10578158,0.98203194,0.9999943,0.7617334,0.9772912,0.90016854,-4.7502375,102.78053,6.3156075,417.55300000000017,4.374500000000004,0.5170750381471375,4.0,3.1674212948329075,0.7591754116852325,2,0,0
CCCCCc1cncc(N2CCC3(CN(C(=O)c4ccc(F)c(OC)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.488,10.28,5,KNN | KNN | DT | LGBM | ET,0.6445794597611244,4.411430685362967,5.3554205402388755,0.9008486920253803,0.23210595122531327,9.211651884839668,5.1346781156049355,5.09915130797462,0.23210595122531327,2.7920360895106175,22.686962669204167,4.644223643573006,5.554078972376233,0.23210595122531327,4.314500000000003,-5.806832624826763,1.5601536633013553e-06,Moderately Soluble,94.20924,88.119576,18.976654,0,1,0,0.117644295,0.29274836,0.714446,0.032416873,0.9071396,0.29031903,0.6542029,0.644556,0.12665267,0.9699861,0.999997,0.8323649,0.9858686,0.8560635,-4.757582,94.21238,4.263953,411.52100000000013,4.314500000000003,0.6370238406853249,4.0,3.0184945697209002,0.7757228255865667,1,0,0
CCCC/C=C/c1cncc(N2CCC3(CN(C(=O)c4ccc(F)c(OC)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4427480916030534,12.19,5,KNN | KNN | DT | LGBM | ET,0.6445794597611244,4.411430685362967,5.3554205402388755,0.953960262617614,0.23247476631620556,10.398522446331352,5.764049538516027,5.046039737382386,0.23247476631620556,3.1499939570369815,25.68093340195243,4.590389195402623,5.5016902793621485,0.23247476631620556,4.785200000000004,-6.229877944800755,5.890091686952294e-07,Poorly Soluble,102.45947,92.08776,22.081474,0,1,0,0.2108644,0.34730148,0.7651839,0.047175813,0.88860476,0.32825363,0.54388016,0.56890976,0.12661566,0.9445411,0.99996614,0.8312934,0.97751176,0.81840456,-4.812417,97.8385,4.47529,423.53200000000015,4.785200000000004,0.6012094809947364,4.0,3.213803452843435,0.7540218385729517,1,0,0
CCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccccc4OC)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5867768595041323,11.56,5,KNN | KNN | DT | LGBM | ET,0.6445794597611244,4.411430685362967,5.3554205402388755,0.8514712557550462,0.23258554721176522,8.159972907410062,4.161144812725054,5.148528744244953,0.23258554721176522,2.4865865672258205,20.292657635155223,4.692661071709894,5.6043964167800135,0.23258554721176522,4.374500000000004,-5.889179581077356,1.290685463897883e-06,Moderately Soluble,86.38938,83.31356,40.026695,0,2,0,0.13128003,0.23099723,0.80246085,0.043055724,0.86895466,0.3505444,0.7073309,0.8050312,0.09743201,0.97653246,0.999992,0.76700974,0.9768082,0.89894515,-4.701118,102.29524,6.414523,417.55300000000017,4.374500000000004,0.5170750381471375,4.0,3.1710477425425,0.7587724730508333,2,0,0
CCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(C)ccc4OC)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5655737704918032,12.19,5,KNN | KNN | DT | LGBM | ET,0.6445794597611244,4.411430685362967,5.3554205402388755,0.8538992777768104,0.23280712443313584,8.193857931302617,4.085600671064725,5.146100722223189,0.23280712443313584,2.4980280683583644,20.426842563853544,4.689798758334243,5.602402686112136,0.23280712443313584,4.292820000000003,-5.832051198216109,1.4721389443199625e-06,Moderately Soluble,92.748116,88.16856,38.317814,0,2,0,0.12468032,0.22299333,0.81565315,0.03476548,0.85595435,0.24302164,0.6369413,0.74323183,0.06731697,0.977829,0.9999924,0.79901934,0.97981244,0.8802446,-4.7469177,102.38269,5.7600656,417.55300000000017,4.292820000000003,0.5377454230915587,4.0,3.237724257039238,0.7513639714400847,2,0,0
CCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc(C)c(OC)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5882352941176471,7.4,5,KNN | KNN | DT | LGBM | ET,0.6445794597611244,4.411430685362967,5.3554205402388755,0.8553770911844835,0.23336521096570287,8.2209589767089,4.064555827356903,5.144622908815516,0.23336521096570287,2.5002375748613743,20.548158388525962,4.687227095322739,5.602018722308294,0.23336521096570287,4.292820000000004,-5.832051198216109,1.4721389443199625e-06,Moderately Soluble,81.31027,74.05273,44.111824,0,2,0,0.1525351,0.2515751,0.81230146,0.03403657,0.86251354,0.2529021,0.6042775,0.70551723,0.07073676,0.9772576,0.9999918,0.8064659,0.9786004,0.87982446,-4.7571797,101.970314,6.4389496,417.55300000000017,4.292820000000004,0.5377454230915587,4.0,3.228500830465813,0.7523887966149096,2,0,0
CCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc(OC)c(C)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5882352941176471,8.65,5,KNN | KNN | DT | LGBM | ET,0.6445794597611244,4.411430685362967,5.3554205402388755,0.8549844504337083,0.23355868172272864,8.21921788131905,4.0938633679892265,5.145015549566292,0.23355868172272864,2.495798010911882,20.547522591229914,4.687240533389744,5.60279056574284,0.23355868172272864,4.292820000000003,-5.832051198216109,1.4721389443199625e-06,Moderately Soluble,79.75433,72.023636,43.33239,0,2,0,0.15760404,0.2619143,0.8182651,0.03719349,0.8597374,0.2188762,0.5709034,0.6814927,0.068540975,0.9738385,0.9999882,0.8090536,0.97625,0.88575745,-4.7634454,101.69554,6.2222204,417.55300000000017,4.292820000000003,0.5377454230915587,4.0,3.2186543269693093,0.7534828525589656,2,0,0
CCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(C)cc(OC)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6293103448275862,12.44,5,KNN | KNN | DT | LGBM | ET,0.6445794597611244,4.411430685362967,5.3554205402388755,0.8231372305180141,0.2374732883590608,7.7322249210027225,4.1851340377181705,5.1768627694819855,0.2374732883590608,2.278712765755121,19.435014800619143,4.7114151242982265,5.6423104146657455,0.2374732883590608,4.292820000000003,-5.832051198216109,1.4721389443199625e-06,Moderately Soluble,92.912636,89.498276,41.278526,0,2,0,0.11884376,0.24430017,0.80868804,0.03254601,0.8557602,0.2494202,0.6088088,0.7220527,0.071518466,0.97903454,0.99999,0.80440617,0.97800887,0.86907065,-4.8022833,103.0031,5.572353,417.55300000000017,4.292820000000003,0.5377454230915587,4.0,3.2763109703259525,0.747076558852672,2,0,0
CCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc(OC)cc4C)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5655737704918032,9.23,5,KNN | KNN | DT | LGBM | ET,0.6445794597611244,4.411430685362967,5.3554205402388755,0.8238141826515338,0.23895826200022413,7.763201264279921,4.256107537918848,5.1761858173484665,0.23895826200022413,2.2670233281469723,19.596223144370427,4.707827623828027,5.644544010868906,0.23895826200022413,4.292820000000003,-5.832051198216109,1.4721389443199625e-06,Moderately Soluble,89.3103,83.18568,40.368523,0,2,0,0.12601353,0.24673207,0.8158703,0.034502275,0.8629174,0.2302155,0.62025607,0.7460691,0.07723983,0.9817275,0.9999914,0.7944879,0.976332,0.88826114,-4.762628,102.37835,5.7521453,417.55300000000017,4.292820000000003,0.5377454230915587,4.0,3.245155550745533,0.7505382721393852,2,0,0
CCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(OC)ccc4C)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5655737704918032,9.79,5,KNN | KNN | DT | LGBM | ET,0.6445794597611244,4.411430685362967,5.3554205402388755,0.8248293895969351,0.23987423731999677,7.788607270834261,4.272973966354007,5.175170610403065,0.23987423731999677,2.2629548258272116,19.72345051196949,4.705017105255871,5.645324115550259,0.23987423731999677,4.292820000000003,-5.832051198216109,1.4721389443199625e-06,Moderately Soluble,89.97049,85.94899,39.900093,0,2,0,0.13073644,0.23574147,0.80977935,0.03120109,0.8706684,0.2910949,0.6655863,0.7709669,0.081640825,0.9842491,0.9999956,0.7865994,0.98023736,0.88669264,-4.7465086,102.43748,5.8351717,417.55300000000017,4.292820000000003,0.5377454230915587,4.0,3.2452908654308477,0.7505232371743502,2,0,0
CCCCCc1cncc(N2CCC3(CN(C(=O)c4ccc(OC)c(F)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.488,8.43,5,KNN | KNN | DT | LGBM | ET,0.6445794597611244,4.411430685362967,5.3554205402388755,0.9253371607384491,0.24245383787949598,9.81652731597578,5.402429783127223,5.074662839261551,0.24245383787949598,2.819211371499114,25.150503450985276,4.599453317017739,5.549872361505363,0.24245383787949598,4.314500000000003,-5.806832624826763,1.5601536633013553e-06,Moderately Soluble,94.097755,85.241066,20.08364,0,1,0,0.11610724,0.30898112,0.729273,0.034119412,0.9093914,0.2517896,0.62964475,0.64236647,0.12094458,0.9703808,0.999996,0.8315846,0.9838376,0.87403214,-4.7573104,93.50603,4.4063463,411.52100000000013,4.314500000000003,0.6370238406853249,4.0,2.9991751127073236,0.7778694319214084,1,0,0
CCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(OC)cc(OC(C)C)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.552,12.35,5,KNN | KNN | DT | LGBM | ET,0.6445794597611244,4.411430685362967,5.3554205402388755,0.877815848362746,0.24444417608969662,8.734825115531327,4.320285435341767,5.122184151637254,0.24444417608969662,2.504409042692479,22.747120775371908,4.643073566501449,5.60129473677306,0.24444417608969662,4.381500000000004,-6.082959840396987,8.261143375842641e-07,Poorly Soluble,94.88246,83.84816,52.059326,0,1,0,0.101985194,0.26502025,0.85472333,0.043224093,0.8758947,0.17488144,0.5892755,0.73334664,0.08041529,0.97234696,0.9999752,0.8044251,0.96775806,0.9102303,-4.8274274,102.36021,7.8103356,447.5790000000002,4.381500000000004,0.6153341212158265,4.0,3.3874463495680995,0.7347281833813223,1,0,0
CCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc(OCCOC)cc4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5196850393700787,10.75,5,KNN | KNN | DT | LGBM | ET,0.6445794597611244,4.411430685362967,5.3554205402388755,0.8936823722081302,0.24799036423872944,9.046344306325638,4.250649982906613,5.10631762779187,0.24799036423872944,2.5563555552136643,23.974164785891823,4.620256513883961,5.59237874169978,0.24799036423872944,3.6109000000000027,-5.420045117302434,3.8014990185371082e-06,Moderately Soluble,53.26107,59.59215,32.377033,0,2,0,0.16263655,0.27202016,0.8336544,0.051093955,0.7552722,0.07005741,0.29018104,0.44494644,0.0450423,0.90995616,0.9998134,0.8345233,0.94581187,0.80527675,-4.68277,97.229935,7.6318192,433.5520000000002,3.6109000000000027,0.4932514398179256,4.0,3.235418157796903,0.7516202046892331,2,0,0
CCCCCc1cncc(N2CCC3(CN(C(=O)c4ccc(C)c(OC)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.488,10.3,5,KNN | KNN | DT | LGBM | ET,0.6445794597611244,4.411430685362967,5.3554205402388755,0.8704507750044369,0.25003379480755017,8.69016651415526,4.6168331463670365,5.129549224995563,0.25003379480755017,2.4009578572513672,22.935964768489573,4.639482987172765,5.619615462818361,0.25003379480755017,4.483820000000004,-5.906202033078291,1.2410748273140789e-06,Moderately Soluble,107.626816,97.83242,17.661566,0,1,0,0.12338307,0.28234679,0.72528535,0.027849114,0.92408407,0.2653262,0.70284444,0.6825143,0.116296515,0.9798902,0.9999984,0.8293724,0.98808956,0.8913593,-4.9053206,98.28195,4.059694,407.55800000000016,4.483820000000004,0.6348885141150543,4.0,2.987343981485605,0.779184002057155,1,0,0
CCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4c(F)cccc4OC)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5491803278688525,12.67,5,KNN | KNN | DT | LGBM | ET,0.6445794597611244,4.411430685362967,5.3554205402388755,0.8840390553323756,0.2553954176669387,9.203947259658161,5.875660662752967,5.115960944667624,0.2553954176669387,2.418043095005401,24.244547003178646,4.615385926040425,5.616535963294824,0.2553954176669387,4.1235000000000035,-5.732681789964581,1.8506240851246736e-06,Moderately Soluble,87.96883,83.186905,40.1248,0,2,0,0.11041937,0.21947089,0.8081948,0.04376976,0.825233,0.3351102,0.65328676,0.75623167,0.08633078,0.9670056,0.9999868,0.79439545,0.9758128,0.8429966,-4.601266,101.05396,5.912282,421.51600000000013,4.1235000000000035,0.5381677634184578,4.0,3.3206155157804975,0.7421538315799447,2,0,0
CCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(OCC)ccc4OC)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5511811023622047,11.07,5,KNN | KNN | DT | LGBM | ET,0.6445794597611244,4.411430685362967,5.3554205402388755,0.8296235763525667,0.2562271559515568,8.059813693015156,4.741479962243705,5.170376423647434,0.2562271559515568,2.1252907434529633,21.469839706763416,4.668171197982382,5.672581649312485,0.2562271559515568,4.383100000000004,-6.080694973154776,8.30433818151288e-07,Poorly Soluble,90.492004,83.19583,47.584743,0,2,0,0.11080621,0.22503039,0.84458286,0.037642207,0.8455429,0.15255204,0.542359,0.7127274,0.05435146,0.9756586,0.9999835,0.80089504,0.97130156,0.902898,-4.7123175,102.24477,7.5916367,447.57900000000024,4.383100000000004,0.465668456235301,4.0,3.265062283256924,0.7483264129714529,2,0,0
CCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc(OC(C)C)c(OC)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.515625,8.87,5,KNN | KNN | DT | LGBM | ET,0.6445794597611244,4.411430685362967,5.3554205402388755,0.9070658753063265,0.2574804642636865,9.417537995550223,4.495383702113828,5.092934124693674,0.2574804642636865,2.5258302801350254,25.806409548747407,4.588272414736847,5.597595834650499,0.2574804642636865,4.381500000000004,-6.082959840396987,8.261143375842641e-07,Poorly Soluble,82.2348,70.721405,44.993065,0,1,0,0.11862411,0.2702857,0.8466383,0.042860877,0.85013807,0.08943994,0.42083722,0.56538206,0.046082515,0.94587517,0.99995434,0.83150995,0.9636308,0.8923219,-4.75326,100.90863,7.6413603,447.5790000000002,4.381500000000004,0.6153341212158265,4.0,3.304909873141301,0.7438989029843,1,0,0
CCCCC[n+]1cncc(N2CCC3(CN(C(=O)c4cccc(OC)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4263565891472868,11.43,5,KNN | KNN | DT | LGBM | ET,0.6445794597611244,4.411430685362967,5.3554205402388755,0.8579314777978604,0.2586544591100359,8.524134370767934,4.652205036332458,5.142068522202139,0.2586544591100359,2.243720407013295,23.168302642768587,4.63510578234647,5.64903126205781,0.2586544591100359,2.9204000000000008,-4.672961783131822,2.1234313106189024e-05,Moderately Soluble,40.499,35.035454,0.037978362,0,2,0,0.17239615,0.1459989,0.3033325,0.15716293,0.7699783,0.008992587,0.10407708,0.09831234,0.22355099,0.38707438,0.5980638,0.40372926,0.20616594,0.3015427,-5.2291703,48.27014,3.6404445,395.52700000000016,2.9204000000000008,0.5343128038501707,4.0,3.4237594660272377,0.7306933926636403,2,0,0
