SMILES,SMILES_state,Warheads,Linker,NLL
[*]CC(=O)N1[C@H]2CN(C(=O)c3cc4c(c5ccccc5c5ccccc54)cc3[*])C3(C)CC(C)(C3)OC23)C12,0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,[*]CC(=O)N1[C@H]2CN(C(=O)c3cc4c(c5ccccc5c5ccccc54)cc3[*])C3(C)CC(C)(C3)OC23)C12,35.67
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,[*]CC[*],1.14
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CC[*],1.13
[*]c1nccc(N2CC3(CN(C(=O)OC(C)(C)C)C3)C2)n1,0,CCCCCCOC1CN(c2cncc(N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)c2)C1,[*]c1nccc(N2CC3(CN(C(=O)OC(C)(C)C)C3)C2)n1,16.19
[*]C(=O)C(=O)OC(=O)C(=O)OC(=O)C12CC3CC(CN4CC5(CCN(c6nccc(C#Cc7ccccc7)c6C)C5)C4)CC(C3)N1C1CC2)N1CC2CC1C2,0,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(=O)C(=O)OC(=O)C(=O)OC(=O)C12CC3CC(CN4CC5(CCN(c6nccc(C#Cc7ccccc7)c6C)C5)C4)CC(C3)N1C1CC2)N1CC2CC1C2,37.09
[*]c[*]c(C)c(SC)c1cncc(C)c1[*],0,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,[*]c[*]c(C)c(SC)c1cncc(C)c1[*],23.45
[*]C(N[C@@H](C)C[*])C(=O)N1CCN2CC1C(O)O2,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cccc(Br)n3)C2)C1,[*]C(N[C@@H](C)C[*])C(=O)N1CCN2CC1C(O)O2,34.36
[*]C(C)(C)OC(=O)N1C2(C)CCN(CC(c3cncc(-c4ccc5ncnc([*])c5c4)n3)N(C(=O)N3CC4(C)C43)C2)C1,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(-c4ccc(F)cc4)c3)C2)C1,[*]C(C)(C)OC(=O)N1C2(C)CCN(CC(c3cncc(-c4ccc5ncnc([*])c5c4)n3)N(C(=O)N3CC4(C)C43)C2)C1,52.6
[*]C#C[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(Br)c3)C2)C1,[*]C#C[*],2.89
[*]C(C)(C)OC(=O)N1C2(CCN(C(=O)Cn3cc(-c4cccc(F)c4F)c4c3CCNC4=O)C2)CN(c2ncc(C#Cc3ccccc3F)cc2F)C1=O,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(C)(C)OC(=O)N1C2(CCN(C(=O)Cn3cc(-c4cccc(F)c4F)c4c3CCNC4=O)C2)CN(c2ncc(C#Cc3ccccc3F)cc2F)C1=O,44.39
[*]NCC1(O)CCn2cc(N3CC(OCC=O)(CCC(C)(C)N[*])C3)cc2C1,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)C2)C1,[*]NCC1(O)CCn2cc(N3CC(OCC=O)(CCC(C)(C)N[*])C3)cc2C1,41.61
[*]CCCCCCOC(=O)C[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)CCc4c[nH]c5ccccc45)C3)C2)c1,[*]CCCCCCOC(=O)C[*],9.41
[*]CC(CC)N1CC2(CCN([*])C2)C1,0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CC(CC)N1CC2(CCN([*])C2)C1,16.01
[*]c1c2c3c(n(C[*])c2c2ccccc12)CN(C(=O)c1c2c(cc4oc3c5ccccc5c4c1[N+](=O)[O-])CC)C3,0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,[*]c1c2c3c(n(C[*])c2c2ccccc12)CN(C(=O)c1c2c(cc4oc3c5ccccc5c4c1[N+](=O)[O-])CC)C3,47.49
[*]CCSC1(CN2CCN(c3ccc4c(c3)N(CCC3CCCCC3)C(=S)N4)C2=S)CC1,0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,[*]CCSC1(CN2CCN(c3ccc4c(c3)N(CCC3CCCCC3)C(=S)N4)C2=S)CC1,44.41
[*]CCC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CCC[*],1.8
[*]CCC[*],0,CCCCCCOC1CN(c2cncc(N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)c2)C1,[*]CCC[*],2.35
[*]C(=O)OC(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC23CCN(c4cccc(C#Cc5ccccc5)n4)C2C3C1,0,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(=O)OC(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC23CCN(c4cccc(C#Cc5ccccc5)n4)C2C3C1,19.92
[*]CC[*],0,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,[*]CC[*],2.44
[*]C(C)(C)OC(=O)N1C2CCN(Cc3cccc(Br)n3)CC2(C)C1,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cccc(Br)n3)C2)C1,[*]C(C)(C)OC(=O)N1C2CCN(Cc3cccc(Br)n3)CC2(C)C1,15.26
[*]CC[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(-c4ccc(F)cc4)c3)C2)C1,[*]CC[*],3.19
[*]c[*]C(F)(F)F,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(Br)c3)C2)C1,[*]c[*]C(F)(F)F,13.79
[*]C#Cc1cc(-c2ccnc(CC(N)CO)c2)cc2ncnc(Nc3ccc(F)c([*])c3)c12,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C#Cc1cc(-c2ccnc(CC(N)CO)c2)cc2ncnc(Nc3ccc(F)c([*])c3)c12,36.93
[*]C(C)(C)OC(=O)NCc1cncc(N2CC(n3ccc(N4CC(Cc5cc(C)on5)C4)n3)C2)c1,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)C2)C1,[*]C(C)(C)OC(=O)NCc1cncc(N2CC(n3ccc(N4CC(Cc5cc(C)on5)C4)n3)C2)c1,37.71
[*]CCC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)CCc4c[nH]c5ccccc45)C3)C2)c1,[*]CCC[*],1.89
[*]CCC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CCC[*],1.82
[*]CCC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,[*]CCC[*],1.95
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,[*]CC[*],1.14
[*]OCC(N(S(=O)(=O)c1c(C)cc(OC)cc1C)[*])S(=O)(=O)c1c(C)cc(C)cc1C,0,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]OCC(N(S(=O)(=O)c1c(C)cc(OC)cc1C)[*])S(=O)(=O)c1c(C)cc(C)cc1C,25.22
[*]CCO[*],0,CCCCCCOC1CN(c2cncc(N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)c2)C1,[*]CCO[*],2.77
[*]C(=O)[*],0,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(=O)[*],2.41
[*]c1ccc([*])cc1C,0,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,[*]c1ccc([*])cc1C,7.43
[*]C(C)COC(C)(C)COC(=O)N1CC2(CCN(c3nccc(Br)n3)CC2)C1(C)OC(=O)N1CC2(C1)NC(=O)N2c1ncccn1,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cccc(Br)n3)C2)C1,[*]C(C)COC(C)(C)COC(=O)N1CC2(CCN(c3nccc(Br)n3)CC2)C1(C)OC(=O)N1CC2(C1)NC(=O)N2c1ncccn1,45.49
[*]CC[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(-c4ccc(F)cc4)c3)C2)C1,[*]CC[*],3.19
[*]C(=O)[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(Br)c3)C2)C1,[*]C(=O)[*],4.19
[*]C(C)C(C)COC(C)(C)CC(C)(C)C(C)(C)OC(=O)N1C2(CC2)C([*])CC1C,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(C)C(C)COC(C)(C)CC(C)(C)C(C)(C)OC(=O)N1C2(CC2)C([*])CC1C,32.96
[*]CC#C[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)C2)C1,[*]CC#C[*],7.15
[*]CCCC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)CCc4c[nH]c5ccccc45)C3)C2)c1,[*]CCCC[*],2.68
[*]CCC[N+]12CCC(C3(C4(C[N+]56CCC5(C(=O)N7CC7)C6)CC4)CC3)(N[*])C2)CC1,0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CCC[N+]12CCC(C3(C4(C[N+]56CCC5(C(=O)N7CC7)C6)CC4)CC3)(N[*])C2)CC1,45.79
[*]C(Cc1cc(I)c2c(c1[N+](=O)[O-])CCC2)C[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,[*]C(Cc1cc(I)c2c(c1[N+](=O)[O-])CCC2)C[*],28.22
[*]CCC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,[*]CCC[*],1.97
[*]CCCCC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CCCCC[*],3.18
[*]OC1CCN(c2nccc(N3CC4(C3)CN(c3cnn(C(C(=O)O)(C(=O)O)C(F)(F)F)c3)C4)c2)C1,0,CCCCCCOC1CN(c2cncc(N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)c2)C1,[*]OC1CCN(c2nccc(N3CC4(C3)CN(c3cnn(C(C(=O)O)(C(=O)O)C(F)(F)F)c3)C4)c2)C1,27.84
[*]C(=O)/C=C/C(=O)[*],0,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(=O)/C=C/C(=O)[*],7.39
[*]c1ccc2nccc([*])c2c1,0,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,[*]c1ccc2nccc([*])c2c1,8.53
[*]CCC[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cccc(Br)n3)C2)C1,[*]CCC[*],4.87
[*]CN(Cc1cccnc1)[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(-c4ccc(F)cc4)c3)C2)C1,[*]CN(Cc1cccnc1)[*],16.77
[*]CC(C)(C)OC(=O)N1C2COC(c3cnc(OC)nc3F)=CC[C@H](C)C(CC)CCC(C)CC(C)(C)OC(=O)N(Cc3nc(C)nn3C(=O)N1C3C(C)(COC(=O)N3C2)C1C)CC[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(Br)c3)C2)C1,[*]CC(C)(C)OC(=O)N1C2COC(c3cnc(OC)nc3F)=CC[C@H](C)C(CC)CCC(C)CC(C)(C)OC(=O)N(Cc3nc(C)nn3C(=O)N1C3C(C)(COC(=O)N3C2)C1C)CC[*],103.47
[*]C#Cc1cccc2cc(-c3ncc(F)cc3C[*])nn12,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C#Cc1cccc2cc(-c3ncc(F)cc3C[*])nn12,20.91
[*]C(C)(C)O[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)C2)C1,[*]C(C)(C)O[*],2.31
[*]CCCCC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)CCc4c[nH]c5ccccc45)C3)C2)c1,[*]CCCCC[*],3.54
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CC[*],1.22
[*]N1CCN2[C@H](COc3cc4c(c([N+](=O)[O-])c34)C(=O)[*])COC[C@H]2C1,0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,[*]N1CCN2[C@H](COc3cc4c(c([N+](=O)[O-])c34)C(=O)[*])COC[C@H]2C1,32.04
[*]CCC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,[*]CCC[*],1.97
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CC[*],1.13
[*]Cc1cccc(O[*])c1,0,CCCCCCOC1CN(c2cncc(N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)c2)C1,[*]Cc1cccc(O[*])c1,9.83
[*]C(=O)OC(=O)OC(C(=O)OC(=C)c1cncc(C#Cc2ccccc2)c1)N1CC2(CCN(c3cnc(C#Cc4ccccc4)cn3)C2)C1,0,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(=O)OC(=O)OC(C(=O)OC(=C)c1cncc(C#Cc2ccccc2)c1)N1CC2(CCN(c3cnc(C#Cc4ccccc4)cn3)C2)C1,21.08
[*]c[*]c1ccccc([*])cnc2nccc1nc2ccc(-n3ccnc(NCC4CCC4)c3=O)nc1,0,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,[*]c[*]c1ccccc([*])cnc2nccc1nc2ccc(-n3ccnc(NCC4CCC4)c3=O)nc1,52.8
[*]C(C)(C)OC(=O)COCC(C)(C)OCC(C)(C)OC(=O)N1C2Cn3c(cc4c3CCCC4)CC2(C)C1C,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cccc(Br)n3)C2)C1,[*]C(C)(C)OC(=O)COCC(C)(C)OCC(C)(C)OC(=O)N1C2Cn3c(cc4c3CCCC4)CC2(C)C1C,32.72
[*]C(O)(CC)[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(-c4ccc(F)cc4)c3)C2)C1,[*]C(O)(CC)[*],4.28
[*]C(C)(C)OC(=O)N1CC2(C1)CN(c1cnc([*])c(Br)n1)C2,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(Br)c3)C2)C1,[*]C(C)(C)OC(=O)N1CC2(C1)CN(c1cnc([*])c(Br)n1)C2,11.11
[*]COc1ccnc(C#Cc2cccc3ccc(O[*])cn23)n1,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]COc1ccnc(C#Cc2cccc3ccc(O[*])cn23)n1,24.06
[*]N[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)C2)C1,[*]N[*],4.71
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)CCc4c[nH]c5ccccc45)C3)C2)c1,[*]CC[*],1.14
[*]CCOCC1([*])CCN(C(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)C1,0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CCOCC1([*])CCN(C(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)C1,15.83
[*]CCCCC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,[*]CCCCC[*],3.61
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,[*]CC[*],1.14
[*]CCC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CCC[*],1.8
[*]CCOC1CN(c2ccnn2C2(C)CCN(C(=O)OC(C)(C)C)C2)C1,0,CCCCCCOC1CN(c2cncc(N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)c2)C1,[*]CCOC1CN(c2ccnn2C2(C)CCN(C(=O)OC(C)(C)C)C2)C1,16.82
[*]C(=O)C(=O)OC(c1cc([N+](=O)[O-])c2cccc(C#Cc3cccccn3)c2)N1C1S2(C)CC3(CCNC3)CN12,0,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(=O)C(=O)OC(c1cc([N+](=O)[O-])c2cccc(C#Cc3cccccn3)c2)N1C1S2(C)CC3(CCNC3)CN12,43.02
[*]c[*]c(=C)C[*],0,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,[*]c[*]c(=C)C[*],7.26
[*]C(C)(C)OCC(C)(CC)OC(=O)N1C2CC1(CC)C2,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cccc(Br)n3)C2)C1,[*]C(C)(C)OCC(C)(CC)OC(=O)N1C2CC1(CC)C2,22.49
[*]C(O)(Cc1cc2ccc(F)cc2nc1N(C)C)[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(-c4ccc(F)cc4)c3)C2)C1,[*]C(O)(Cc1cc2ccc(F)cc2nc1N(C)C)[*],23.57
[*]C(C)(C)OC(C)(C)C(F)(F)[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(Br)c3)C2)C1,[*]C(C)(C)OC(C)(C)C(F)(F)[*],10.33
[*]C(C)(C)OC(=O)N1CCC(c2cnc(C)c(C(=O)c3ccc([*])cc3)n2)C1,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(C)(C)OC(=O)N1CCC(c2cnc(C)c(C(=O)c3ccc([*])cc3)n2)C1,22.86
[*]C(C)(C)OC(=O)N1CC(Oc2ccnc(N3CCN([*])CC3)c2)C1,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)C2)C1,[*]C(C)(C)OC(=O)N1CC(Oc2ccnc(N3CCN([*])CC3)c2)C1,11.77
[*]OC1(C2CCC2)CCN(C(=O)C[C@H](O)C(C)[*])CC1,0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)CCc4c[nH]c5ccccc45)C3)C2)c1,[*]OC1(C2CCC2)CCN(C(=O)C[C@H](O)C(C)[*])CC1,35.99
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CC[*],1.22
[*]CCC(=O)N1[C@@H]2CC(CN[*])CC2(C(=O)c2c3c(cc4c(c2C)OCO4)COC3)Oc2cc3c(cc21)CCN3,0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,[*]CCC(=O)N1[C@@H]2CC(CN[*])CC2(C(=O)c2c3c(cc4c(c2C)OCO4)COC3)Oc2cc3c(cc21)CCN3,48.11
[*]OCCC(=O)N1C2CCC1C(C[*])CN(C(=O)c1cc3c([N+](=O)[O-])cccc3n1C)C2,0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,[*]OCCC(=O)N1C2CCC1C(C[*])CN(C(=O)c1cc3c([N+](=O)[O-])cccc3n1C)C2,34.18
[*]CCn1cc(N2CC3(CN([*])C3)C2)c2cc(F)ccc21,0,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CCn1cc(N2CC3(CN([*])C3)C2)c2cc(F)ccc21,15.29
[*]CCCC1CN2CCC1CN(c1cncc(N3CC4(CCN(C(=O)OC(C)(C)C)C4)C3)c1)C2,0,CCCCCCOC1CN(c2cncc(N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)c2)C1,[*]CCCC1CN2CCC1CN(c1cncc(N3CC4(CCN(C(=O)OC(C)(C)C)C4)C3)c1)C2,21.8
[*]C(=O)C(=O)OC(=O)C(=O)OC(=O)C(=O)OC(=C1CN(Cc2cncc(C3CN(c4cccc(C(=O)OC(C)(C)C)c4)C3)c2)C1)N1CC2(CCN(c3cccc(C)c3)C2)C1,0,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(=O)C(=O)OC(=O)C(=O)OC(=O)C(=O)OC(=C1CN(Cc2cncc(C3CN(c4cccc(C(=O)OC(C)(C)C)c4)C3)c2)C1)N1CC2(CCN(c3cccc(C)c3)C2)C1,33.25
[*]c[*]cccc(C[C@H](C)NC)C[*],0,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,[*]c[*]cccc(C[C@H](C)NC)C[*],23.52
[*]C(C)(C)OC(=O)[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cccc(Br)n3)C2)C1,[*]C(C)(C)OC(=O)[*],3.24
[*]C(F)(F)[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(-c4ccc(F)cc4)c3)C2)C1,[*]C(F)(F)[*],3.91
[*]CC[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(Br)c3)C2)C1,[*]CC[*],2.12
[*]C(=O)NC1C2(C)COCC(C1)N([*])C2,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(=O)NC1C2(C)COCC(C1)N([*])C2,23.49
[*]C(C)(C)OC(=O)NC1CC(C)(C)N(C(=O)N2C[C@@H](OCCCc3ccccc3)[C@@H](c3ccccc3)C2)C1,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)C2)C1,[*]C(C)(C)OC(=O)NC1CC(C)(C)N(C(=O)N2C[C@@H](OCCCc3ccccc3)[C@@H](c3ccccc3)C2)C1,32.44
[*]OCC1(C)CCC(N2CCC([*])C2)N(C(=O)CCC2CCN(CC3CC3)C2)C1,0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)CCc4c[nH]c5ccccc45)C3)C2)c1,[*]OCC1(C)CCC(N2CCC([*])C2)N(C(=O)CCC2CCN(CC3CC3)C2)C1,40.68
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CC[*],1.22
[*]CCC[N+]1(C)CCC2(CCCN(C(=O)c3cc4c5c(c3)N([*])C(C)S5)C2)c2ccccc21,0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,[*]CCC[N+]1(C)CCC2(CCCN(C(=O)c3cc4c5c(c3)N([*])C(C)S5)C2)c2ccccc21,36.26
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,[*]CC[*],1.14
[*]CCC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CCC[*],1.8
[*]CCO[*],0,CCCCCCOC1CN(c2cncc(N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)c2)C1,[*]CCO[*],2.77
[*]C(=O)OC(=O)OC(c1cc([N+](=O)[O-])cc([N+]#[C-])c1)N1C2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,0,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(=O)OC(=O)OC(c1cc([N+](=O)[O-])cc([N+]#[C-])c1)N1C2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,11.62
[*]c[*]C=C,0,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,[*]c[*]C=C,5.67
[*]CC(C)(C)OC(=O)[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cccc(Br)n3)C2)C1,[*]CC(C)(C)OC(=O)[*],5.42
[*]C(C)(C)[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(-c4ccc(F)cc4)c3)C2)C1,[*]C(C)(C)[*],2.5
[*]C#C[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(Br)c3)C2)C1,[*]C#C[*],2.89
[*]Cc1cccc2ncc(C#Cc3cc(C4CCn5nc(C)c(S(=O)(=O)C(C)(C)Cc6[nH]nc7cccc(-c8ccccc8)c67)c5N4)cccc3C[*])cn12,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]Cc1cccc2ncc(C#Cc3cc(C4CCn5nc(C)c(S(=O)(=O)C(C)(C)Cc6[nH]nc7cccc(-c8ccccc8)c67)c5N4)cccc3C[*])cn12,68.53
[*]Cn1cnc(OC2CC(Oc3ccnc(N4CC(OCc5ccccc5)=CC([*])C4)n3)C2)cc1=O,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)C2)C1,[*]Cn1cnc(OC2CC(Oc3ccnc(N4CC(OCc5ccccc5)=CC([*])C4)n3)C2)cc1=O,34.18
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)CCc4c[nH]c5ccccc45)C3)C2)c1,[*]CC[*],1.14
[*]CCCCC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CCCCC[*],3.03
[*]CC(=O)C[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,[*]CC(=O)C[*],5.2
