SMILES,SMILES_state,Warheads,Linker,NLL
[*]OC1CN(c2cnc3c(c2)N2CCN(C(=O)OC(C)(C)C)CC2O3)C1,0,CCCCCCOC1CN(c2cncc(N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)c2)C1,[*]OC1CN(c2cnc3c(c2)N2CCN(C(=O)OC(C)(C)C)CC2O3)C1,15.91
[*]C(=O)C(=O)OC(=C)C(=O)OC(=C1C2CCN(c3cncc(C#Cc4ccccc4)c3)C2CN1C1CC2CCN(c3cncc(C#Cc4ccccc4)c3)C2C1)C1CN1C1CC2(C)CCN(c3cncc(C#Cccccccccccc(N4C(=O)OC(=O)C(=O)O)c4)c3)C3)C2,0,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(=O)C(=O)OC(=C)C(=O)OC(=C1C2CCN(c3cncc(C#Cc4ccccc4)c3)C2CN1C1CC2CCN(c3cncc(C#Cc4ccccc4)c3)C2C1)C1CN1C1CC2(C)CCN(c3cncc(C#Cccccccccccc(N4C(=O)OC(=O)C(=O)O)c4)c3)C3)C2,72.7
[*]c[*]cc(C[*])cc(C(C)=O)cc1C,0,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,[*]c[*]cc(C[*])cc(C(C)=O)cc1C,20.69
[*]C(C)(O)[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cccc(Br)n3)C2)C1,[*]C(C)(O)[*],4.86
[*]CC[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(-c4ccc(F)cc4)c3)C2)C1,[*]CC[*],3.19
[*]C(O)(Cc1ccc(OC)c2cccnc12)C[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(Br)c3)C2)C1,[*]C(O)(Cc1ccc(OC)c2cccnc12)C[*],18.54
[*]C(O)C[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(O)C[*],4.31
[*]C(C)(C)OC(=O)[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)C2)C1,[*]C(C)(C)OC(=O)[*],4.04
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)CCc4c[nH]c5ccccc45)C3)C2)c1,[*]CC[*],1.14
[*]CCCOC1CN2CCC3(CN(C(=O)c4cc([N+](=O)[O-])c5cc([N+](=O)[O-])cc([N+](=O)[O-])c5)[*])C1C23,0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CCCOC1CN2CCC3(CN(C(=O)c4cc([N+](=O)[O-])c5cc([N+](=O)[O-])cc([N+](=O)[O-])c5)[*])C1C23,30.91
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,[*]CC[*],1.22
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,[*]CC[*],1.14
[*]OCCCC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]OCCCC[*],6.66
[*]CCCO[*],0,CCCCCCOC1CN(c2cncc(N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)c2)C1,[*]CCCO[*],3.81
[*]C(=O)C(=O)OC(=O)C1(c2nc3c(ccc4c5c6ccccc6c6ccccc6c5c34)c(=O)[nH]2)CCC2(CCC2)N1C=O,0,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(=O)C(=O)OC(=O)C1(c2nc3c(ccc4c5c6ccccc6c6ccccc6c5c34)c(=O)[nH]2)CCC2(CCC2)N1C=O,53.28
[*]CC[*],0,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,[*]CC[*],2.44
[*][C@H](C[*])C(=N)N,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cccc(Br)n3)C2)C1,[*][C@H](C[*])C(=N)N,15.22
[*]C(C)(C)O[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(-c4ccc(F)cc4)c3)C2)C1,[*]C(C)(C)O[*],2.37
[*]CC[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(Br)c3)C2)C1,[*]CC[*],2.12
[*]C(C)(C)OC(=O)[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(C)(C)OC(=O)[*],3.6
[*]C(C)(C)O[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)C2)C1,[*]C(C)(C)O[*],2.31
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)CCc4c[nH]c5ccccc45)C3)C2)c1,[*]CC[*],1.14
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CC[*],1.22
[*]N1CCc2c(cc3cccc([*])c3c2)OC1=O,0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,[*]N1CCc2c(cc3cccc([*])c3c2)OC1=O,18.71
[*]OCC(=O)N1CC2(C[C@H]1C(=O)N1CCC3(CC1)CC([*])C3)c1ccccc1O2,0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,[*]OCC(=O)N1CC2(C[C@H]1C(=O)N1CCC3(CC1)CC([*])C3)c1ccccc1O2,31.14
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CC[*],1.13
[*]CC(C)(C)O[*],0,CCCCCCOC1CN(c2cncc(N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)c2)C1,[*]CC(C)(C)O[*],9.49
[*]C(=O)OC(c1cnn(C#Cc2ccccc2)c1)N1C2CCC13CCN(c2cccc(C#Cc4ccccc4)c2)C3,0,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(=O)OC(c1cnn(C#Cc2ccccc2)c1)N1C2CCC13CCN(c2cccc(C#Cc4ccccc4)c2)C3,26.73
[*]c[*]c[*],0,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,[*]c[*]c[*],2.89
[*]C(F)(F)[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cccc(Br)n3)C2)C1,[*]C(F)(F)[*],4.44
[*]C(C)(C)OC(=O)OC(CC)(CC)CC(C)(C)OC(=O)N1C2CCN(c3nccc(-c4cccc(F)c4)n3)CC21,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(-c4ccc(F)cc4)c3)C2)C1,[*]C(C)(C)OC(=O)OC(CC)(CC)CC(C)(C)OC(=O)N1C2CCN(c3nccc(-c4cccc(F)c4)n3)CC21,25.76
[*]C(C)(C)OC(=O)N1CC2(C1)c1cnc(N)c([*])c1,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(Br)c3)C2)C1,[*]C(C)(C)OC(=O)N1CC2(C1)c1cnc(N)c([*])c1,16.71
[*]C(C)(C)OC(C)(C)OC(C)(C)C(C)(C)OCC(C)(C)OC(=O)N1C2CCC1CN(c1cnc(-c3cc(F)cc(C#Cc4ccc(C(C)(C)C5CC5)nc4)c3)nc1OC)C2,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(C)(C)OC(C)(C)OC(C)(C)C(C)(C)OCC(C)(C)OC(=O)N1C2CCC1CN(c1cnc(-c3cc(F)cc(C#Cc4ccc(C(C)(C)C5CC5)nc4)c3)nc1OC)C2,51.45
[*]C(C)(C)O[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)C2)C1,[*]C(C)(C)O[*],2.31
[*]CCC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)CCc4c[nH]c5ccccc45)C3)C2)c1,[*]CCC[*],1.89
[*]CCC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CCC[*],1.82
[*]CCN1CC2(CCN(C(=O)c3cc4c(C5CCCN(C(C)=O)C5)c(C)c(CNC5CCCCC5)c4o3)C2)C1,0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,[*]CCN1CC2(CCN(C(=O)c3cc4c(C5CCCN(C(C)=O)C5)c(C)c(CNC5CCCCC5)c4o3)C2)C1,47.94
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,[*]CC[*],1.14
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CC[*],1.13
[*]OCCCC1(N2CC(N3CC(F)(F)C3)c3ccccc32)CN(c2cncc(N3CC4(CCN(C(=O)OC(C)(C)C)C4)C3)c2)C1,0,CCCCCCOC1CN(c2cncc(N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)c2)C1,[*]OCCCC1(N2CC(N3CC(F)(F)C3)c3ccccc32)CN(c2cncc(N3CC4(CCN(C(=O)OC(C)(C)C)C4)C3)c2)C1,33.65
[*]C(=O)OC(=O)c1cc([N+](=O)[O-])c2ccn([C@@H]3CC[C@@]4(C)C(=CCC5(C)C6=CC(=C)[C@@H]7C6=CCC5)CC(F)=C5C(=C)C6C[C@]453C)c2c1,0,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(=O)OC(=O)c1cc([N+](=O)[O-])c2ccn([C@@H]3CC[C@@]4(C)C(=CCC5(C)C6=CC(=C)[C@@H]7C6=CCC5)CC(F)=C5C(=C)C6C[C@]453C)c2c1,76.37
[*]c[*]C(=N)C(=C)NCC[*],0,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,[*]c[*]C(=N)C(=C)NCC[*],16.67
[*]Cn1cc(-c2cccnc2)c2c(C(O)N[*])ccnn12,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cccc(Br)n3)C2)C1,[*]Cn1cc(-c2cccnc2)c2c(C(O)N[*])ccnn12,20.62
[*]C(C)(O)[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(-c4ccc(F)cc4)c3)C2)C1,[*]C(C)(O)[*],3.85
[*]N1CCN([*])CC1,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(Br)c3)C2)C1,[*]N1CCN([*])CC1,7.28
[*]C(C)(C)OC(=C)C(C)(C)OC(=O)N1C2(CCN(c3cnc(-c4cccc([*])c4)cn3)C2)CN(c2cnc(C)nc2)C1,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(C)(C)OC(=C)C(C)(C)OC(=O)N1C2(CCN(c3cnc(-c4cccc([*])c4)cn3)C2)CN(c2cnc(C)nc2)C1,34.48
[*]N1CC(Oc2cnc3cc([*])ccn23)C1,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)C2)C1,[*]N1CC(Oc2cnc3cc([*])ccn23)C1,15.01
[*]CC(CC)[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)CCc4c[nH]c5ccccc45)C3)C2)c1,[*]CC(CC)[*],8.97
[*]CCCN1CC2(CCN(C(=O)c3cc(O[*])cc([N+](=O)[O-])c3)C2)C1,0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CCCN1CC2(CCN(C(=O)c3cc(O[*])cc([N+](=O)[O-])c3)C2)C1,15.21
[*]CCC[C@]12CCN(C(O)c3cc4c(cc3[N+](=O)[O-])OCO4)C13CCN([*])CC23,0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,[*]CCC[C@]12CCN(C(O)c3cc4c(cc3[N+](=O)[O-])OCO4)C13CCN([*])CC23,31.94
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,[*]CC[*],1.14
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CC[*],1.13
[*]CC[*],0,CCCCCCOC1CN(c2cncc(N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)c2)C1,[*]CC[*],1.3
[*]C(=O)[*],0,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(=O)[*],2.41
[*]c1cccc(C[*])c(OC)cc1C,0,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,[*]c1cccc(C[*])c(OC)cc1C,16.72
[*]C(C)(C)OC(=O)N1CC2(c3cccc(Br)n3)CCC(C(C)(C)OC(=O)N3CC4(CCN(c5cccc(OC)n5)C4)C3)C2)C1,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cccc(Br)n3)C2)C1,[*]C(C)(C)OC(=O)N1CC2(c3cccc(Br)n3)CCC(C(C)(C)OC(=O)N3CC4(CCN(c5cccc(OC)n5)C4)C3)C2)C1,24.68
[*]C(C)(C)OC(C)(C)C(C)(C)Oc1cnc(C(C)(C)Oc2nccc(-c3ccc(F)cc3)c2)c(C(C)(C)OC(=O)N2CCCc3ncc(-c4cnc5c(n4)CCN(c4nccc(-c6ccc(F)cc6)n5CC)n4)n(C)c3C2)[*])n1,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(-c4ccc(F)cc4)c3)C2)C1,[*]C(C)(C)OC(C)(C)C(C)(C)Oc1cnc(C(C)(C)Oc2nccc(-c3ccc(F)cc3)c2)c(C(C)(C)OC(=O)N2CCCc3ncc(-c4cnc5c(n4)CCN(c4nccc(-c6ccc(F)cc6)n5CC)n4)n(C)c3C2)[*])n1,73.12
[*]C(F)(F)[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(Br)c3)C2)C1,[*]C(F)(F)[*],4.82
[*]Cn1cc([*])cc1C(=O)NCc1nccc(C#Cc2ccccc2)cc1Oc1ccc2ncc(-c3ncccc3C#N)cc2c1,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]Cn1cc([*])cc1C(=O)NCc1nccc(C#Cc2ccccc2)cc1Oc1ccc2ncc(-c3ncccc3C#N)cc2c1,39.67
[*]Cn1ccc([*])cc12occ(-c2cccc(N3CCN(c4ncc(/C(=C\C=C)C(=O)OC)cn4)CC3=O)c2)c1=O,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)C2)C1,[*]Cn1ccc([*])cc12occ(-c2cccc(N3CCN(c4ncc(/C(=C\C=C)C(=O)OC)cn4)CC3=O)c2)c1=O,60.67
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)CCc4c[nH]c5ccccc45)C3)C2)c1,[*]CC[*],1.14
[*]CCCC(=O)OC1CCN2C1C1(CN(C(=O)c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3)C1)C2,0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CCCC(=O)OC1CCN2C1C1(CN(C(=O)c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3)C1)C2,16.54
[*]CCOC(=O)C[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,[*]CCOC(=O)C[*],7.1
[*]Cc1nc2ccc3cc([*])ccc3n2c1=O,0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,[*]Cc1nc2ccc3cc([*])ccc3n2c1=O,22.2
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CC[*],1.13
[*]CCO[*],0,CCCCCCOC1CN(c2cncc(N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)c2)C1,[*]CCO[*],2.77
[*]C(=O)[*],0,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(=O)[*],2.41
[*]C(=C)Nc1ccc([*])cc1,0,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,[*]C(=C)Nc1ccc([*])cc1,11.7
[*]C(C)(C)[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cccc(Br)n3)C2)C1,[*]C(C)(C)[*],3.1
[*]C(F)(F)[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(-c4ccc(F)cc4)c3)C2)C1,[*]C(F)(F)[*],3.91
[*]CCC(C)(C)OC(=O)N1CC2(C3C23)C1[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(Br)c3)C2)C1,[*]CCC(C)(C)OC(=O)N1CC2(C3C23)C1[*],21.61
[*]C(F)(C)OC(=O)N1CC2(CNc3cnc(C(=O)N[C@@H]4CCN(c5cccc6c(C(=O)[*])cn(C(F)(F)F)c56)CC4)nc3)CC2C1,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(F)(C)OC(=O)N1CC2(CNc3cnc(C(=O)N[C@@H]4CCN(c5cccc6c(C(=O)[*])cn(C(F)(F)F)c56)CC4)nc3)CC2C1,50.72
[*]C(C)(C)O[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)C2)C1,[*]C(C)(C)O[*],2.31
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)CCc4c[nH]c5ccccc45)C3)C2)c1,[*]CC[*],1.14
[*]CCCCCCC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CCCCCCC[*],4.88
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,[*]CC[*],1.22
[*]CCCC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,[*]CCCC[*],2.82
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CC[*],1.13
[*]CC[*],0,CCCCCCOC1CN(c2cncc(N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)c2)C1,[*]CC[*],1.3
[*]C(=O)OC(c1cccc(C#Cc2ccccc2)c1)N1C2CC3CC(CN(c4cncc(C#Cc5ccccc5)c4)C3)C2C1,0,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(=O)OC(c1cccc(C#Cc2ccccc2)c1)N1C2CC3CC(CN(c4cncc(C#Cc5ccccc5)c4)C3)C2C1,17.82
[*]c[*]c1cccc([*])c1,0,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,[*]c[*]c1cccc([*])c1,6.8
[*]C#CCc1ccc(C[*])cc1,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cccc(Br)n3)C2)C1,[*]C#CCc1ccc(C[*])cc1,15.94
[*]C(C)(C)OC(=O)N(C)CC[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(-c4ccc(F)cc4)c3)C2)C1,[*]C(C)(C)OC(=O)N(C)CC[*],9.16
[*]N[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(Br)c3)C2)C1,[*]N[*],4.69
[*]C(C)(C)OC(C)(C)C#C[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(C)(C)OC(C)(C)C#C[*],9.94
[*]CC(C)(C)O[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)C2)C1,[*]CC(C)(C)O[*],4.54
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)CCc4c[nH]c5ccccc45)C3)C2)c1,[*]CC[*],1.14
[*]CCCC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CCCC[*],2.45
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,[*]CC[*],1.22
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,[*]CC[*],1.14
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CC[*],1.13
[*]CCC[*],0,CCCCCCOC1CN(c2cncc(N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)c2)C1,[*]CCC[*],2.35
[*]C(=O)CC(=O)OC(=O)/C(=C\c1cncc(C#Cc2ccccc2)c1)N1CC2(CN(c3ccnc(C#Cc4ccccc4)c3)C2)C1,0,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(=O)CC(=O)OC(=O)/C(=C\c1cncc(C#Cc2ccccc2)c1)N1CC2(CN(c3ccnc(C#Cc4ccccc4)c3)C2)C1,18.95
[*]CC[*],0,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,[*]CC[*],2.44
[*]C#C[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cccc(Br)n3)C2)C1,[*]C#C[*],3.54
[*]c(COC(=O)NC)C[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(-c4ccc(F)cc4)c3)C2)C1,[*]c(COC(=O)NC)C[*],18.52
[*]C#CC(C)(C)OC(=O)N1CCC2(CCN([*])C2)C1C,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(Br)c3)C2)C1,[*]C#CC(C)(C)OC(=O)N1CCC2(CCN([*])C2)C1C,22.11
[*]C(C)(C)[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(C)(C)[*],3.65
[*]C(F)(F)[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)C2)C1,[*]C(F)(F)[*],4.58
[*]CCC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)CCc4c[nH]c5ccccc45)C3)C2)c1,[*]CCC[*],1.89
[*]CCC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CCC[*],1.82
[*]CCCCC(C)[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,[*]CCCCC(C)[*],8.74
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,[*]CC[*],1.14
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CC[*],1.13
[*]OCCC[*],0,CCCCCCOC1CN(c2cncc(N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)c2)C1,[*]OCCC[*],4.53
[*]C(=O)C(=O)Oc1ccc2c3c1CCN(c1ccnc(C#Cc4ccccc4)c1)C3,0,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(=O)C(=O)Oc1ccc2c3c1CCN(c1ccnc(C#Cc4ccccc4)c1)C3,14.96
[*]c[*]C[*],0,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,[*]c[*]C[*],3.72
[*]C[C@@H](C)c1ccc(F)cc1[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cccc(Br)n3)C2)C1,[*]C[C@@H](C)c1ccc(F)cc1[*],16.96
[*]C(C)(C)OC(C)(C)C(C)(C)OC(C)(C)CC(C)(C)OC(=O)N1C2(C)CN(c3ncc(-c4ccc(F)cc4)nc3C(C)(C)OC(C)(C)C)C2(C)C1(C)C,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(-c4ccc(F)cc4)c3)C2)C1,[*]C(C)(C)OC(C)(C)C(C)(C)OC(C)(C)CC(C)(C)OC(=O)N1C2(C)CN(c3ncc(-c4ccc(F)cc4)nc3C(C)(C)OC(C)(C)C)C2(C)C1(C)C,34.59
[*]Cn1ccc([*])c(OC)c1=O,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(Br)c3)C2)C1,[*]Cn1ccc([*])c(OC)c1=O,8.86
[*]C(C)(C)OC(=O)N1CC2(C1)CN(c1ccc(C#Cc3cccc(CC4C(=O)N5C4CC5(C)C(C)(C)O)c3)cc1C1Cc3ccccc3N1)C2,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(C)(C)OC(=O)N1CC2(C1)CN(c1ccc(C#Cc3cccc(CC4C(=O)N5C4CC5(C)C(C)(C)O)c3)cc1C1Cc3ccccc3N1)C2,49.02
[*]C(C)(C)OC(=O)N1Cc2ccc(N3CC(OCCc4ccccc4)C([*])C3)cc2C1,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)C2)C1,[*]C(C)(C)OC(=O)N1Cc2ccc(N3CC(OCCc4ccccc4)C([*])C3)cc2C1,19.13
[*]OC1OC(CN2CC3(C2)CN(C(=O)CC(=O)N2CCC4(CCN([*])C4)C2)C3)C1c1c[nH]c2ccccc12,0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)CCc4c[nH]c5ccccc45)C3)C2)c1,[*]OC1OC(CN2CC3(C2)CN(C(=O)CC(=O)N2CCC4(CCN([*])C4)C2)C3)C1c1c[nH]c2ccccc12,33.98
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CC[*],1.22
