SMILES,SMILES_state,Scaffold,R-groups,NLL
FC(c1nnc2ccc(N3CC(CC)N(C(N(C)C)=O)C(CNC(=O)c4c(C)cc(CCC)cc4CCCC(=O)NCCC(NC(=O)c4ccc(CC(C(=O)O)C(O)=O)cc4)(CCS(=O)(=O)N(C(=O)NCCCCC)CCC)C3)CCCC(=O)O)c2c1)(C(NCCOS(NCCCCC(NC(=O)OC(C)(C)C)C)=O)=O)nc1,0,N1CC2(CN(c3cc(C#Cc4ccccc4)cnc3)CC2)C1,FC(c1nnc2ccc(N3CC(CC)N(C(N(C)C)=O)C(CNC(=O)c4c(C)cc(CCC)cc4CCCC(=O)NCCC(NC(=O)c4ccc(CC(C(=O)O)C(O)=O)cc4)(CCS(=O)(=O)N(C(=O)NCCCCC)CCC)C3)CCCC(=O)O)c2c1)(C(NCCOS(NCCCCC(NC(=O)OC(C)(C)C)C)=O)=O)nc1,127.46
*CCC1CC(C(O)CCCC)CN(C(=O)C(CC(CCCC2CC(C(F)(F)c3ccccc3)CCC2NC(=O)CCn2nc(Cl)c(Cl)c2C)C(=O)Nc2ccc(OC(=O)C(C)(C)C)cc2)C(=O)NC(CC)COC(=O)C(C)(C)C)C1,0,C1C2(CN1C(=O)OC(C)(C)C)CN(c1cccc(Br)n1)CC2,C(=O)(CCn1c(C)c(Cl)c(Cl)n1)NC1CCC(C(c2ccccc2)(F)F)CC1CCCC(C(=O)Nc1ccc(OC(C(C)(C)C)=O)cc1)CC(C(NC(CC)COC(C(C)(C)C)=O)=O)C(=O)N1CC(C(CCCC)O)CC(CC*)C1,94.46
*CCCCOc1ccc(CCNC(=O)CCC(O)C(=O)NCC2CC(NC(=O)CCC3CC3)CN2C(=O)CC)cc1,0,CC(C)(C)OC(=O)N1CC2(C1)CN(c1cncc(-c3ccc(F)cc3)c1)CC2,N1(C(=O)CC)CC(NC(CCC2CC2)=O)CC1CNC(C(O)CCC(NCCc1ccc(OCCCC*)cc1)=O)=O,45.6
*C(C)=O,0,c1c(Br)cc(N2CCC3(CN(C(=O)OC(C)(C)C)C3)C2)cn1,*C(=O)C,6.33
C(O)c1cc(NC(C=C)=O)ncc1CCCC(NCCOCCOCCOCCOCCNC(=O)CCCCC(NC(=O)c1nnc(CC(C)C)o1)C(=O)O)C(CCCCN)C(N1CCC(CC(C(N)=O)CCCC(=O)NCCCC(C(=O)N)NC(=O)C(NC(=O)OC(C)(C)C)Cc2ccc(OCC3(OC)CCC3)cc2)CC1)CCC(C(CC(F)(F)F)C(O)=O)NC(=O)CCC(NCCNC(=O)CCCCC(NC(CCC(=O)O)=O)C(=O)NC(C,0,CC(C)(OC(N1CC2(C1)CCN(c1cncc(C#Cc3ccccc3)c1)C2)=O)C,C(O)c1cc(NC(C=C)=O)ncc1CCCC(NCCOCCOCCOCCOCCNC(=O)CCCCC(NC(=O)c1nnc(CC(C)C)o1)C(=O)O)C(CCCCN)C(N1CCC(CC(C(N)=O)CCCC(=O)NCCCC(C(=O)N)NC(=O)C(NC(=O)OC(C)(C)C)Cc2ccc(OCC3(OC)CCC3)cc2)CC1)CCC(C(CC(F)(F)F)C(O)=O)NC(=O)CCC(NCCNC(=O)CCCCC(NC(CCC(=O)O)=O)C(=O)NC(C,123.74
C(F)(F)(C(F)(F)C)CCC(=O)N1C(c2oc(C(C)(C)C)cn2)CC(C(O)=O)C1CCCC(C(=O)NCCC)C(CC1CCCCC1)NC(CCC(C(C)C)C(=O)N1CCCC1C(=O)NC(C(=O)N)CC(C)C)=O)CCCCS(=O)(=O)NC(C(C)C)C(=O)CCCCN*,0,c1c(CCCOC2CN(c3cncc(N4CC5(CN(C(OC(C)(C)C)=O)C5)CC4)c3)C2)cccc1,C(F)(F)(C(F)(F)C)CCC(=O)N1C(c2oc(C(C)(C)C)cn2)CC(C(O)=O)C1CCCC(C(=O)NCCC)C(CC1CCCCC1)NC(CCC(C(C)C)C(=O)N1CCCC1C(=O)NC(C(=O)N)CC(C)C)=O)CCCCS(=O)(=O)NC(C(C)C)C(=O)CCCCN*,81.37
C1(CN2CC3C(CC3C(N2C)=O)CC2)C2CC(C23CC3)C1C(NCc1ccc(Cl)c(C(C#N)CCC(O)C(CC2CC2)C2CCCCC2)c1-c1ccc(CCCOCCCC#CC#CC#Cc2ccc(C(CO)NC(CCCCN3CCC(CCN)C(C=C)C3)=O)c(OC)c2)cc1COC(=O)CCC#CC#CC=CCCCC(C#CC)(C(NCCN(C)C)=O)CCNC(=O)c1ccc(CCCC#C)c2c1CN(CCCCNCC(=O)OCC#CC#CCCCC,0,C(CCCCC)C#Cc1cncc(N2CC3(CC2)CN(C(CCc2c4ccccc4[nH]c2)=O)C3)c1,C1(CN2CC3C(CC3C(N2C)=O)CC2)C2CC(C23CC3)C1C(NCc1ccc(Cl)c(C(C#N)CCC(O)C(CC2CC2)C2CCCCC2)c1-c1ccc(CCCOCCCC#CC#CC#Cc2ccc(C(CO)NC(CCCCN3CCC(CCN)C(C=C)C3)=O)c(OC)c2)cc1COC(=O)CCC#CC#CC=CCCCC(C#CC)(C(NCCN(C)C)=O)CCNC(=O)c1ccc(CCCC#C)c2c1CN(CCCCNCC(=O)OCC#CC#CCCCC,173.67
C1CC1C(=O)c1ccc(OCC(O)CNC(C)C(O)CO)c(OCCCCC)c1CCCC#Cc1ccc(C(=O)C(NC(=O)C)C(CC)C)c(C(O)=O)c1N(C(O)=O)Cc1ccc(OCCCC#C)c(C(NCC(CCCC)CCC#C)=O)c1CC=CCCC(O)=O)COCCNC(C(Cc1nc[nH]c1)NC(=O)C(C)CCC(C(C)C)C(CC(C)C)O)=O,0,C1N(C(c2cc([N+]([O-])=O)cc([N+](=O)[O-])c2)=O)CC12CCN(c1cncc(C#CCCCCCC)c1)C2,C1CC1C(=O)c1ccc(OCC(O)CNC(C)C(O)CO)c(OCCCCC)c1CCCC#Cc1ccc(C(=O)C(NC(=O)C)C(CC)C)c(C(O)=O)c1N(C(O)=O)Cc1ccc(OCCCC#C)c(C(NCC(CCCC)CCC#C)=O)c1CC=CCCC(O)=O)COCCNC(C(Cc1nc[nH]c1)NC(=O)C(C)CCC(C(C)C)C(CC(C)C)O)=O,126.06
*C(C)(C)C(C)(O)C(F)(F)F,0,c12cc([N+]([O-])=O)c(C(=O)N3CC4(CCN(c5cc(C#CCCCCCC)cnc5)C4)C3)cc1OCO2,*C(C(O)(C)C(F)(F)F)(C)C,12.66
C(C(C)C)C(C)(O)C#Cc1ccc(OCCCCOC2CCN(CC#Cc3ccc(OC4CC4CN(C)CC5)cc3)CC2)c(OCCCCN(C)C(CCCCC(=O)NCC(C(=O)N)NC(CCC(=O)N2CCC3C(CCCC3)C2CCCC(C#CC)(C)C)=O)NC(=O)CCCCOc2ccc(CCNC(=O)CCC#C)c(COC(CCC(O)=O)=O)c2CCC(C)C(O)=O)c1CCC#CC=CCCCC(=O)NCCNC(=O)CCCC#CC#CCCCC(O)=O,0,C(=O)(c1ccc2c(c1)OCO2)N1CC2(C1)CN(c1cncc(C#CCCCCCC)c1)CC2,C(C(C)C)C(C)(O)C#Cc1ccc(OCCCCOC2CCN(CC#Cc3ccc(OC4CC4CN(C)CC5)cc3)CC2)c(OCCCCN(C)C(CCCCC(=O)NCC(C(=O)N)NC(CCC(=O)N2CCC3C(CCCC3)C2CCCC(C#CC)(C)C)=O)NC(=O)CCCCOc2ccc(CCNC(=O)CCC#C)c(COC(CCC(O)=O)=O)c2CCC(C)C(O)=O)c1CCC#CC=CCCCC(=O)NCCNC(=O)CCCC#CC#CCCCC(O)=O,139.58
*N1C(CCCCC(N)=O)CNC1(CCCCC(=O)NC(C)(C)C(=O)NCc1c(C(=O)NCCOCCOCCOC(=O)CNC(=O)C(N)CCCNC(=O)C(CCC(=O)Oc2c(C(O)C(C#CCCCC(=O)NCCCCC(C)(C)C#C)CC)ccc(OC(C)C(O)CNC(C)(C)C)c2C#N)NCCCCO)csc1CCCC#N)C(=O)O,0,C(#CCCCCCC)c1cncc(N2CC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)CC2)c1,C(#N)c1c(OC(C)C(O)CNC(C)(C)C)ccc(C(O)C(CC)C#CCCCC(=O)NCCCCC(C#C)(C)C)c1OC(=O)CCC(NCCCCO)C(=O)NCCCC(N)C(=O)NCC(=O)OCCOCCOCCNC(=O)c1csc(CCCC#N)c1CNC(=O)C(C)(C)NC(=O)CCCCC1(C(=O)O)NCC(CCCCC(N)=O)N1*,116.65
*C(C)(C)C(CCC#Cc1ccc2c(c1)c(COC(=O)C(C)CCCc1c(NC(=O)CCCCC#CC3CC(C(O)CC(CCCCC)NCC#CC#CC)CC3Oc3cc(C#CCCC(F)(F)F)cc4c3CN(C(C)C)C4=O)ccc(C(C#N)CCCCC#N)c1C#CCCCCC#N)cn2CCCCS(=O)(=O)C(F)(F)F)COC(=O)CCC(=O)O,0,n1cc(N2CC(OCCCCCC)C2)cc(N2CC3(CN(C(OC(C)(C)C)=O)C3)CC2)c1,C1(=O)N(C(C)C)Cc2c1cc(C#CCCC(F)(F)F)cc2OC1CC(C(O)CC(NCC#CC#CC)CCCCC)CC1C#CCCCCC(=O)Nc1ccc(C(C#N)CCCCC#N)c(C#CCCCCC#N)c1CCCC(C)C(=O)OCc1c2c(n(CCCCS(=O)(=O)C(F)(F)F)c1)ccc(C#CCCC(C(*)(C)C)COC(=O)CCC(=O)O)c2,137.44
*C(CCCCNC(=O)C(=O)CCc1c(C)c(CC(OCOC(=O)CCC(N)C(N)=O)C(C)CCNC(=O)C(CCC(N)NC(=O)CCC(NC(=O)C2CC2)C(N)=O)C(=O)OC)cc(CCCC(=O)O)c1C(=O)O)C(N)=O,0,c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(=O)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,C1CC1C(=O)NC(C(N)=O)CCC(=O)NC(N)CCC(C(=O)OC)C(=O)NCCC(C)C(OCOC(=O)CCC(C(N)=O)N)Cc1cc(CCCC(=O)O)c(C(=O)O)c(CCC(=O)C(NCCCCC(C(=O)N)*)=O)c1C,91.8
CC(C)CCC(CS(C)(=O)=O)NC(c1nnsc1)=O)C(N1CC(C)C(COC2CNC(=O)C2)C1)C(=O)NC(C(=O)N)CCCC(=O)N(C(C(N)=O)C(C)O)Cc1ccc(OCCCC(c2ccc(NC(CCC(N3CCN(C(=O)OC(C)(C)C)CC3)=O)CCC(C(N3C4CCC3CC4C(NC(C(=O)O)CCCC3CC3)=O)=O)CCC(=O)N)cc2)=O)cc1C#CCCCC(N)=O,0,N1CC2(CN(c3cc(C#Cc4ccccc4)cnc3)CC2)C1,CC(C)CCC(CS(C)(=O)=O)NC(c1nnsc1)=O)C(N1CC(C)C(COC2CNC(=O)C2)C1)C(=O)NC(C(=O)N)CCCC(=O)N(C(C(N)=O)C(C)O)Cc1ccc(OCCCC(c2ccc(NC(CCC(N3CCN(C(=O)OC(C)(C)C)CC3)=O)CCC(C(N3C4CCC3CC4C(NC(C(=O)O)CCCC3CC3)=O)=O)CCC(=O)N)cc2)=O)cc1C#CCCCC(N)=O,139.98
c1(C#C)ccc(N2CC(O)C2)nc1Nc1cccc(F)c1CCN1CCCC(NC(=O)CCCC(=O)c2ncc(Cl)cc2)C1=O)C(C(C(C)C)NC(OC(C)(C)C)=O)C(C)C(C(CC)C)C(=O)NCC(C(=O)O)CC(C)C,0,C1C2(CN1C(=O)OC(C)(C)C)CN(c1cccc(Br)n1)CC2,c1(C#C)ccc(N2CC(O)C2)nc1Nc1cccc(F)c1CCN1CCCC(NC(=O)CCCC(=O)c2ncc(Cl)cc2)C1=O)C(C(C(C)C)NC(OC(C)(C)C)=O)C(C)C(C(CC)C)C(=O)NCC(C(=O)O)CC(C)C,92.65
CCC(C)C(CNC(=O)C(CCC(=O)O)NC(CCCC(=O)NCCC(C)C)CCNC(=O)C(C)OC(CNC(Cc1ccc(OCC2CCCCC2)cc1)C(=O)N1CCCC1C(=O)NC(CC(F)(F)F)C(=O)CCC(NC(=O)CCCC(=O)NCC(O)C(N)CC(C)C)C(N)=O)C(=O)NC(=O)OC(C)(C)C)NC(=O)CCC(C)C(=O)NCC(=O)NCCCCC(NC(=O)CCC(N)=O)C(N)=O,0,CC(C)(C)OC(=O)N1CC2(C1)CN(c1cncc(-c3ccc(F)cc3)c1)CC2,CC(OC(C(NC(=O)OC(C)(C)C)=O)CNC(Cc1ccc(OCC2CCCCC2)cc1)C(=O)N1CCCC1C(NC(CC(F)(F)F)C(=O)CCC(C(=O)N)NC(=O)CCCC(NCC(C(N)CC(C)C)O)=O)=O)C(=O)NCCC(NC(CCC(=O)O)C(=O)NCC(C(C)CC)NC(=O)CCC(C)C(NCC(=O)NCCCCC(C(=O)N)NC(=O)CCC(N)=O)=O)CCCC(=O)NCCC(C)C,108.13
*C(=O)C(CC)CCCC(=O)NCc1cc(C(C#C)(CC)CCC)ccc1C(=O)NC1CCCC12CCCN(CCCC(=O)CNc1ncc(Br)s1)C2=O,0,c1c(Br)cc(N2CCC3(CN(C(=O)OC(C)(C)C)C3)C2)cn1,C1CCN(CCCC(CNc2sc(Br)cn2)=O)C(=O)C12CCCC2NC(=O)c1ccc(C(CCC)(CC)C#C)cc1CNC(=O)CCCC(C(=O)*)CC,74.81
c1(C(NCC#N)=O)cc(Cl)c(NC(N)=O)nc1SCC(NCCCCC(C(=O)N)NC(=O)CCCC(=O)NCCOCCOCCOCCOCCN)C(NNC(=O)c1ccc(CCCCC(N)CC(=O)NCC(O)(F)CNC(=O)CCCCC(NCCOCCOCCOCCNC(CCCC(C(=O)N)=O)N)=O)cc1CCCC(N)C(=O)NCC(CCC(=O)N)NC(=O)OCC(C(O)=O)Cc1ccc(OCCCCOC(=O)CCCC2CCCC2)c(C(=O)CCCC#C),0,CC(C)(OC(N1CC2(C1)CCN(c1cncc(C#Cc3ccccc3)c1)C2)=O)C,c1(C(NCC#N)=O)cc(Cl)c(NC(N)=O)nc1SCC(NCCCCC(C(=O)N)NC(=O)CCCC(=O)NCCOCCOCCOCCOCCN)C(NNC(=O)c1ccc(CCCCC(N)CC(=O)NCC(O)(F)CNC(=O)CCCCC(NCCOCCOCCOCCNC(CCCC(C(=O)N)=O)N)=O)cc1CCCC(N)C(=O)NCC(CCC(=O)N)NC(=O)OCC(C(O)=O)Cc1ccc(OCCCCOC(=O)CCCC2CCCC2)c(C(=O)CCCC#C),136.45
*CCCC(=O)NC(CC#CC1(O)C2CCC(C2CCCCC)C1(O)CCC#C)C(N)=O,0,c1c(CCCOC2CN(c3cncc(N4CC5(CN(C(OC(C)(C)C)=O)C5)CC4)c3)C2)cccc1,C1(CCC#C)(O)C2CCC(C2CCCCC)C1(O)C#CCC(NC(CCC*)=O)C(=O)N,37.02
c1cc(C#N)cnc1C(NC1C(F)(F)CCN1C(=O)CC(C)O)CCN1CC(CN)CC(CN2CCCC2=O)(Nc2nc(C#C)cc(C#CCNC(C)=O)c2)C1COC(=O)NCCCCC(=O)NC(C(=O)C)C(=O)C(CCCCN)NC(=O)CCC(=O)N(CCC)CCC)Oc1cc(C#CCNCCCCN)ccc1C#CCNC(CCCCC#N)=O,0,C(CCCCC)C#Cc1cncc(N2CC3(CC2)CN(C(CCc2c4ccccc4[nH]c2)=O)C3)c1,c1cc(C#N)cnc1C(NC1C(F)(F)CCN1C(=O)CC(C)O)CCN1CC(CN)CC(CN2CCCC2=O)(Nc2nc(C#C)cc(C#CCNC(C)=O)c2)C1COC(=O)NCCCCC(=O)NC(C(=O)C)C(=O)C(CCCCN)NC(=O)CCC(=O)N(CCC)CCC)Oc1cc(C#CCNCCCCN)ccc1C#CCNC(CCCCC#N)=O,137.68
CCC(C)C(NC(=O)OC(C)(C)C)C(=O)C(COC(C)(CCc1cc(C#CCN(C)C)c(OC)c(OC)c1NC(=O)CCNC(=O)C(O)CCCCNC(=O)CC1CCC(C(C)C)C(O)C1NC(=O)CCC#CC(C)(C(C)C)N1CCC(C(N)=O)CN(C(=O)CCC(O)C(N)CC(C)C)C1)C(=O)NCCCC#CC#CC(C)(C)C)CC(C(=O)NCCCN)C(C)C,0,C1N(C(c2cc([N+]([O-])=O)cc([N+](=O)[O-])c2)=O)CC12CCN(c1cncc(C#CCCCCCC)c1)C2,CC(N1CCC(C(=O)N)CN(C(CCC(O)C(CC(C)C)N)=O)C1)(C(C)C)C#CCCC(=O)NC1C(O)C(C(C)C)CCC1CC(=O)NCCCCC(O)C(=O)NCCC(=O)Nc1c(OC)c(OC)c(C#CCN(C)C)cc1CCC(OCC(C(C(NC(=O)OC(C)(C)C)C(C)CC)=O)CC(C(NCCCN)=O)C(C)C)(C)C(=O)NCCCC#CC#CC(C)(C)C,135.84
*CCC(=O)NC(C(C)C)C(O)C(N)C(O)C(C)CN1CCC(NC(=O)C(F)(F)F)(C(=O)NCCC(C)C)CC1,0,c12cc([N+]([O-])=O)c(C(=O)N3CC4(CCN(c5cc(C#CCCCCCC)cnc5)C4)C3)cc1OCO2,C(C)(C)CCNC(=O)C1(NC(=O)C(F)(F)F)CCN(CC(C)C(O)C(N)C(O)C(C(C)C)NC(=O)CC*)CC1,44.93
O=C(O)COc1cn(C2CCCC2)n2c(cc(CCCCC#C)n2)c1=O)C1CCN(C(C(CCC(=O)O)N)=O)C(C(=O)NCCN2CCCC(C(=O)O)C2CCCCNC(CCCC(=O)N2C3CCC(CC3)C2)=O)C1C(=O)NCc1ccc(C(=O)N)c(OC)c1CCCC1CCCCC1,0,C(=O)(c1ccc2c(c1)OCO2)N1CC2(C1)CN(c1cncc(C#CCCCCCC)c1)CC2,O=C(O)COc1cn(C2CCCC2)n2c(cc(CCCCC#C)n2)c1=O)C1CCN(C(C(CCC(=O)O)N)=O)C(C(=O)NCCN2CCCC(C(=O)O)C2CCCCNC(CCCC(=O)N2C3CCC(CC3)C2)=O)C1C(=O)NCc1ccc(C(=O)N)c(OC)c1CCCC1CCCCC1,108.16
C1(CCC#C)CCC(CN)CC1C(OCCC(c1c[n+]([O-])cc(C(=O)O)c1)=O)=O)CC(C(N)=O)NC(=O)c1ccc(CC(NC(=O)CC)C(=O)N2CCCC2C(=O)O)cc1C(O)=O)CCCC(=O)NCC(O)=O,0,C(#CCCCCCC)c1cncc(N2CC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)CC2)c1,C1(CCC#C)CCC(CN)CC1C(OCCC(c1c[n+]([O-])cc(C(=O)O)c1)=O)=O)CC(C(N)=O)NC(=O)c1ccc(CC(NC(=O)CC)C(=O)N2CCCC2C(=O)O)cc1C(O)=O)CCCC(=O)NCC(O)=O,78.39
C1Cc2c(cnc(C(F)(F)F)c2)C(NC(=O)C2C(C)C2)c2oc3c(c21)ccc(OCC(C)(C(F)(F)F)C(F)(F)CNC(=O)c1oc(C#CCCCC#Cc2ccc(CCCC*)cc2)c3cc1)C,0,n1cc(N2CC(OCCCCCC)C2)cc(N2CC3(CN(C(OC(C)(C)C)=O)C3)CC2)c1,C1Cc2c(cnc(C(F)(F)F)c2)C(NC(=O)C2C(C)C2)c2oc3c(c21)ccc(OCC(C)(C(F)(F)F)C(F)(F)CNC(=O)c1oc(C#CCCCC#Cc2ccc(CCCC*)cc2)c3cc1)C,81.32
C1(CO)CN(c2ccc(C(=O)OCC)c(NC(=O)CCC(C(O)=O)N)c2)CC1C(NC(C(=O)O)C(CCC(=O)O)NC(CCCC#C)=O)CC(C(=O)NCCOC)NC(OC(C)(C)C)=O)C(=O)NC(C(CC)C)C(=O)CCC(=O)NC(C(C)C)C(O)C(NC(CCSC)C(=O)OCC)=O,0,c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(=O)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,C1(CO)CN(c2ccc(C(=O)OCC)c(NC(=O)CCC(C(O)=O)N)c2)CC1C(NC(C(=O)O)C(CCC(=O)O)NC(CCCC#C)=O)CC(C(=O)NCCOC)NC(OC(C)(C)C)=O)C(=O)NC(C(CC)C)C(=O)CCC(=O)NC(C(C)C)C(O)C(NC(CCSC)C(=O)OCC)=O,97.72
COC1(C(F)(F)F)CC(C#Cc2ccc(C(=O)NC3CC(O)CC3N)cc2)C(CCNC(=O)C(NC(=O)c2ccc(CCCCC(N)=O)cc2CC(=O)NCC(=O)NCC(=O)OC(C)(C)C)C(C)C)C1C(=O)Nc1cc(C)n[nH]1,0,N1CC2(CN(c3cc(C#Cc4ccccc4)cnc3)CC2)C1,[nH]1nc(C)cc1NC(=O)C1C(C(F)(F)F)(OC)CC(C#Cc2ccc(C(NC3C(N)CC(O)C3)=O)cc2)C1CCNC(=O)C(C(C)C)NC(=O)c1ccc(CCCCC(N)=O)cc1CC(=O)NCC(=O)NCC(=O)OC(C)(C)C,75.3
c1c(Cl)c(Cl)cc(CC(C)NC(CC(O)=O)C(F)(F)C(OCC2C(C#C)CCC2)=O)c1OCCCCN1CCC(C(=O)O)(CCC(C(CCCC)C(=O)N2CC3(CCC2)OC3)CCNC(CCC(C)C)=O)CC1C(=O)NC1(C=CC#CC)CCN(CCC(c2ccccc2)COc2ccc(C(Cc3c4c(cccc4)[nH]c4cccc3)c3)c3ccc(CCC)cc32)CC1C(=O)NC,0,C1C2(CN1C(=O)OC(C)(C)C)CN(c1cccc(Br)n1)CC2,c1c(Cl)c(Cl)cc(CC(C)NC(CC(O)=O)C(F)(F)C(OCC2C(C#C)CCC2)=O)c1OCCCCN1CCC(C(=O)O)(CCC(C(CCCC)C(=O)N2CC3(CCC2)OC3)CCNC(CCC(C)C)=O)CC1C(=O)NC1(C=CC#CC)CCN(CCC(c2ccccc2)COc2ccc(C(Cc3c4c(cccc4)[nH]c4cccc3)c3)c3ccc(CCC)cc32)CC1C(=O)NC,170.23
C(C)(C(=O)NCc1csnn1)Oc1c(C2CC2)ccc(F)c1CCCCOc1ccc(C2CCC(CCCC(=O)O)CC2)cc1NC(=O)c1oc(CCCCC(NCCCCNc2ccc(CCCOC(=O)CCC(=O)O)cn2)=O)nc1C(NC(CCCCN)C(N1C(C(=O)O)CCC1)=O)=O)CCCCN,0,CC(C)(C)OC(=O)N1CC2(C1)CN(c1cncc(-c3ccc(F)cc3)c1)CC2,C(C)(C(=O)NCc1csnn1)Oc1c(C2CC2)ccc(F)c1CCCCOc1ccc(C2CCC(CCCC(=O)O)CC2)cc1NC(=O)c1oc(CCCCC(NCCCCNc2ccc(CCCOC(=O)CCC(=O)O)cn2)=O)nc1C(NC(CCCCN)C(N1C(C(=O)O)CCC1)=O)=O)CCCCN,108.54
*C(C)CCCCC(=O)OC(CNC(=O)C(CCCCN)NC(=O)CCCCC(=O)OCC(=O)NCCCCC1CN(CCc2c(F)ccc3c(C(=O)NCC4CCC(CNC(=O)c5cc(Br)cc(C#N)c5)CC4)cn(C)c23)CCO1)c1cccnc1,0,c1c(Br)cc(N2CCC3(CN(C(=O)OC(C)(C)C)C3)C2)cn1,Fc1ccc2c(n(C)cc2C(=O)NCC2CCC(CNC(=O)c3cc(Br)cc(C#N)c3)CC2)c1CCN1CCOC(CCCCNC(=O)COC(CCCCC(=O)NC(CCCCN)C(NCC(c2cnccc2)OC(=O)CCCCC(*)C)=O)=O)C1,91.86
*CCC(O)COCC(CS(N)(=O)=O)(C(=O)O)c1c(OCC2(CN)CCN(S(=O)(=O)CCC(=O)NC(Cc3ccc(OCCCC(C)C(=O)O)cc3)C(=O)O)CC2)c(CCC)cc(-c2cc(C(=O)NC3CCN(CCNC(=O)OC(C)(C)C)CC3)n[nH]2)c1S(C)(=O)=O,0,CC(C)(OC(N1CC2(C1)CCN(c1cncc(C#Cc3ccccc3)c1)C2)=O)C,O=S(C)(=O)c1c(-c2[nH]nc(C(=O)NC3CCN(CCNC(=O)OC(C)(C)C)CC3)c2)cc(CCC)c(OCC2(CN)CCN(S(=O)(CCC(=O)NC(C(=O)O)Cc3ccc(OCCCC(C)C(=O)O)cc3)=O)CC2)c1C(CS(=O)(N)=O)(C(=O)O)COCC(O)CC*,102.44
*C(C)(C)C,0,c1c(CCCOC2CN(c3cncc(N4CC5(CN(C(OC(C)(C)C)=O)C5)CC4)c3)C2)cccc1,*C(C)(C)C,3.41
*NCC#Cc1ccc(-n2cc(CCCC#C)nn2)c(C(=O)N2CCC2C(=O)NCc2c(F)cccc2C(F)(F)F)c1,0,C(CCCCC)C#Cc1cncc(N2CC3(CC2)CN(C(CCc2c4ccccc4[nH]c2)=O)C3)c1,FC(F)(F)c1c(CNC(C2CCN2C(=O)c2c(-n3nnc(CCCC#C)c3)ccc(C#CCN*)c2)=O)c(F)ccc1,36.94
C(c1c(=O)n(-c2ccccc2)n(C)c1C)OC(=O)CCC(=O)N(C=O)OC(C=CC(O)=O)=O)CCCC#CC#CC(O)(C)C(C)C(COC(=O)C)NC(=O)CCC(O)=O,0,C1N(C(c2cc([N+]([O-])=O)cc([N+](=O)[O-])c2)=O)CC12CCN(c1cncc(C#CCCCCCC)c1)C2,C(c1c(=O)n(-c2ccccc2)n(C)c1C)OC(=O)CCC(=O)N(C=O)OC(C=CC(O)=O)=O)CCCC#CC#CC(O)(C)C(C)C(COC(=O)C)NC(=O)CCC(O)=O,62.15
C1(CCCCC(COCCCC2CCCCC2)NC(=O)C2(O)C(C)CN(C(C)=O)CC2CCC(N2CCN(C(CCNC(=O)C=Cc3cccc(OC)c3OC)CCC(=O)O)C(O)C2)=O)CCC(CNC(C(O)CCCCN)=O)C1CC(C(O)=O)C(NCCN1CC(NC(=O)C=C)C(NC(C(CCCCN)N)=O)=N1)C(O)C(C(C)CCO)NC(OCCCCC1C2C(NC(=O)N2)CS1)=O)CCCC#C,0,c12cc([N+]([O-])=O)c(C(=O)N3CC4(CCN(c5cc(C#CCCCCCC)cnc5)C4)C3)cc1OCO2,C1(CCCCC(COCCCC2CCCCC2)NC(=O)C2(O)C(C)CN(C(C)=O)CC2CCC(N2CCN(C(CCNC(=O)C=Cc3cccc(OC)c3OC)CCC(=O)O)C(O)C2)=O)CCC(CNC(C(O)CCCCN)=O)C1CC(C(O)=O)C(NCCN1CC(NC(=O)C=C)C(NC(C(CCCCN)N)=O)=N1)C(O)C(C(C)CCO)NC(OCCCCC1C2C(NC(=O)N2)CS1)=O)CCCC#C,153.97
c1ncc(C(C)C(NC)=O)nc1N1CC2CC1CN2CC(=O)NCCC(O)C(CC(F)(F)F)C(F)(F)F)CN(C)C(=O)c1ccc(CN(C)C)c(CCCCC#CC#Cc2ccc(CCCC#C)cc2)c1C(=O)NCCCC,0,C(=O)(c1ccc2c(c1)OCO2)N1CC2(C1)CN(c1cncc(C#CCCCCCC)c1)CC2,c1ncc(C(C)C(NC)=O)nc1N1CC2CC1CN2CC(=O)NCCC(O)C(CC(F)(F)F)C(F)(F)F)CN(C)C(=O)c1ccc(CN(C)C)c(CCCCC#CC#Cc2ccc(CCCC#C)cc2)c1C(=O)NCCCC,83.57
C#CCCCCC(=O)NCCc1c(OCCCCNCCOc2c(OC)cc3c(OC)ncnc3c2C#N)ccc(NC(CO)C(=O)O)c1OC,0,C(#CCCCCCC)c1cncc(N2CC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)CC2)c1,C(Oc1c(OC)cc2c(ncnc2OC)c1C#N)CNCCCCOc1ccc(NC(CO)C(=O)O)c(OC)c1CCNC(CCCCC#C)=O,58.97
