canonical_smiles,Input_SMILES,SMILES_state,Tanimoto,NLL,qsar_model_count,qsar_models_used,pred_logIC50_uM,pred_ic50_uM,pred_pIC50,pred_logIC50_uM_ensemble_mean,pred_logIC50_uM_ensemble_std,pred_ic50_uM_ensemble_mean,pred_ic50_uM_ensemble_std,pred_pIC50_ensemble_mean,pred_pIC50_ensemble_std,pred_ic50_uM_lower95,pred_ic50_uM_upper95,pred_pIC50_lower95,pred_pIC50_upper95,pred_pIC50_uncertainty,pred_cLogP,pred_logS_ESOL,pred_Solubility_ESOL_mol_per_L,pred_Solubility_ESOL_class,pred_MetStab_Clearance_Microsome_AZ,pred_MetStab_Clearance_Hepatocyte_AZ,pred_MetStab_Half_Life_Obach,PAINS_alert,BRENK_alert,NIH_alert,AMES,ClinTox,DILI,Carcinogens_Lagunin,hERG,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Veith,CYP2D6_Veith,CYP3A4_Veith,HIA_Hou,Bioavailability_Ma,PAMPA_NCATS,Pgp_Broccatelli,Caco2_Wang,PPBR_AZ,VDss_Lombardo,molecular_weight,logP,QED,Lipinski,sa_score,sa_accessibility,liability_alert_count,passes_qsar_uncertainty,passes_optimal
CCCCC#Cc1cncc(N2CCC3(CN4COCOc5cc(N)c(cc53)C4=O)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.4961832061068702,11.22,5,KNN | KNN | DT | LGBM | ET,0.547305243864102,3.52618621954716,5.452694756135898,1.190455835561637,0.498262021714247,30.013994252431512,35.71154865366999,4.809544164438363,0.498262021714247,1.6362975231588706,146.90933677837197,3.832950601878439,5.786137726998287,0.498262021714247,3.133400000000001,-5.07290291377595,8.454678277705419e-06,Moderately Soluble,34.03658,35.331997,45.15725,0,3,0,0.41281834,0.31707034,0.87895423,0.050427984,0.86947584,0.4486383,0.7849495,0.8201219,0.20358637,0.97658396,0.9999568,0.7418512,0.95144796,0.85977507,-4.7797728,96.93355,8.543521,432.5240000000002,3.133400000000001,0.4560080622686213,4.0,5.559767419573375,0.4933591756029583,3,0,1
COC(=O)c1ccc(CN2CC3(CCN(c4cncc(C#CCCCO)c4)C3)C2)cc1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5161290322580645,8.77,5,KNN | KNN | DT | LGBM | ET,0.6051538968907209,4.028597666980577,5.394846103109279,1.250644983759075,0.3336186321989293,21.95563276361472,10.298970351676738,4.749355016240925,0.3336186321989293,3.951413366863873,80.2670871356836,4.095462497131024,5.403247535350826,0.3336186321989293,2.704500000000001,-4.663626661442118,2.16956835939198e-05,Moderately Soluble,42.424706,52.428,12.713275,0,2,0,0.12843111,0.6240947,0.6352216,0.14253789,0.9200756,0.1823653,0.29303363,0.48710155,0.48072082,0.8313739,0.99836767,0.7607643,0.8244368,0.8044898,-5.140048,94.68022,6.93703,419.52500000000026,2.704500000000001,0.4412730375729743,4.0,3.2345953657058537,0.7517116260326829,2,0,0
CCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCC5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5447154471544715,11.69,5,KNN | KNN | DT | LGBM | ET,0.6051538968907209,4.028597666980577,5.394846103109279,0.9955111411821242,0.3340419178734,13.312583412667845,10.476898016685892,5.004488858817876,0.3340419178734,2.191739739717334,44.692361217846205,4.349766699786011,5.65921101784974,0.3340419178734,3.5206000000000026,-5.165612255855974,6.829481676354206e-06,Moderately Soluble,58.468895,59.292988,34.479546,0,1,0,0.178274,0.2959351,0.7608386,0.049466286,0.80973035,0.32253188,0.5041463,0.5942191,0.13334122,0.9390173,0.9999598,0.78343326,0.9642636,0.7840331,-4.698327,100.32847,4.891854,401.51000000000016,3.5206000000000026,0.7385853867685568,4.0,3.41358559172121,0.7318238231420877,1,0,0
COC(=O)c1ccc(CN2CC3(CCN(c4cncc(C#CC(C)(C)O)c4)C3)C2)cc1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4198473282442748,10.35,5,KNN | KNN | DT | LGBM | ET,0.6051538968907209,4.028597666980577,5.394846103109279,1.2244791254295386,0.3361207217984763,21.04104299180015,11.12473639958321,4.775520874570462,0.3361207217984763,3.6785995273040655,76.43209084939109,4.116724259845448,5.434317489295475,0.3361207217984763,2.7029000000000014,-4.669343074250287,2.141198476728247e-05,Moderately Soluble,31.12058,34.132584,13.793086,0,1,0,0.081808165,0.55090547,0.6000317,0.15161887,0.8979346,0.193444,0.32164636,0.4582495,0.50996715,0.6777845,0.9984213,0.790697,0.8418271,0.6918823,-5.128362,89.543434,5.877398,419.5250000000002,2.7029000000000014,0.6072936051074742,4.0,3.265373883275072,0.7482917907472142,1,0,0
CCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)COC5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5409836065573771,10.59,5,KNN | KNN | DT | LGBM | ET,0.6051538968907209,4.028597666980577,5.394846103109279,1.1829773090642832,0.3443714821437503,19.99237307693045,13.549564184555363,4.817022690935717,0.3443714821437503,3.2211370565595785,72.10168497752419,4.142054585933966,5.491990795937467,0.3443714821437503,3.6159000000000026,-5.236293783514062,5.803716855780346e-06,Moderately Soluble,47.332336,48.278572,28.78244,0,1,0,0.31004682,0.37470204,0.78541976,0.051792074,0.793182,0.22950959,0.3506179,0.43019658,0.11851809,0.9187449,0.99991953,0.8054401,0.9531721,0.71358067,-4.711355,94.96697,5.6755705,401.51000000000016,3.6159000000000026,0.7373383599392284,4.0,3.48575906652227,0.7238045481641922,1,0,0
CC(C)=Cc1cncc(N2CCC3(CN(C(=O)c4cc(N)cc(C#N)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4444444444444444,10.95,5,KNN | KNN | DT | LGBM | ET,0.6051538968907209,4.028597666980577,5.394846103109279,1.2010818608109182,0.345823248718666,20.32657192715868,11.13900326674577,4.798918139189082,0.345823248718666,3.336324566367224,75.66506827695723,4.121104571700497,5.476731706677668,0.345823248718666,3.311180000000001,-4.923423678909543,1.1928238693009627e-05,Moderately Soluble,52.683525,47.931995,5.8571734,0,1,0,0.23100817,0.35841128,0.8551882,0.0364162,0.70953596,0.046322845,0.11269635,0.22664988,0.019553194,0.7188925,0.9994303,0.88866013,0.88643324,0.42789516,-4.925117,86.106995,1.1129235,387.48700000000014,3.311180000000001,0.8167586306349097,4.0,3.4872466249192176,0.7236392638978647,1,0,0
CCCCC#Cc1cccnc1N1CCC2(CN(C(=O)c3ccc4c(c3)N(C)CO4)C2)C1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.4130434782608695,9.51,5,KNN | KNN | DT | LGBM | ET,0.6051538968907209,4.028597666980577,5.394846103109279,0.9391815789393212,0.3458853782761922,11.779471389466178,8.593288273286015,5.060818421060679,0.3458853782761922,1.8249301131004751,41.41111464355761,4.382883079639342,5.738753762482015,0.3458853782761922,3.7619000000000025,-5.522550866482184,3.0022657616809207e-06,Moderately Soluble,91.40312,81.64359,43.284065,0,2,0,0.34498468,0.49778548,0.6781424,0.06298168,0.904369,0.20506187,0.38722107,0.3387336,0.22634757,0.91137135,0.9999148,0.7855852,0.95973,0.8117679,-4.642218,103.11837,4.9892974,430.55200000000025,3.7619000000000025,0.5460774943741187,4.0,3.510383207964125,0.7210685324484305,2,0,0
COC(=O)c1ccc(CN2CC3(CCN(c4cncc(C#CCCO)c4)C3)C2)cc1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4919354838709677,7.6,5,KNN | KNN | DT | LGBM | ET,0.6051538968907209,4.028597666980577,5.394846103109279,1.2697185685865513,0.3478662863023278,23.40927273008078,11.755514993843637,4.730281431413449,0.3478662863023278,3.8716906299910825,89.44096777290552,4.048463510260886,5.412099352566012,0.3478662863023278,2.3144,-4.290478215888644,5.122969663181186e-05,Moderately Soluble,47.226227,54.76217,5.211737,0,1,0,0.11706847,0.6046793,0.6276146,0.14205669,0.8880453,0.15651302,0.22746685,0.40541214,0.43349957,0.73733234,0.99717915,0.78591806,0.7726,0.6855213,-5.124838,92.472595,5.6813974,405.4980000000002,2.3144,0.6084162329352303,4.0,3.191117354104777,0.7565425162105803,1,0,0
CCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)COC5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5785123966942148,10.1,5,KNN | KNN | DT | LGBM | ET,0.6051538968907209,4.028597666980577,5.394846103109279,1.1006524412171717,0.3504541437541457,17.337116503733387,14.075426942157986,4.899347558782829,0.3504541437541457,2.5927600089193104,61.31158775488074,4.212457437024703,5.586237680540954,0.3504541437541457,4.006000000000004,-5.609442229067535,2.457863560595838e-06,Moderately Soluble,56.474316,55.51942,36.399055,0,2,0,0.28341684,0.38235122,0.79509485,0.05366643,0.8358699,0.27859065,0.45657673,0.5713677,0.1399686,0.95287955,0.9999486,0.78611195,0.96041775,0.8231163,-4.734042,97.26932,6.7788773,415.5370000000002,4.006000000000004,0.5592585351938371,4.0,3.45744215913714,0.7269508712069845,2,0,0
Cc1cc(C)cc(C(=O)N2CC3(CCN(c4cncc(C#CCCO)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5775862068965517,11.04,5,KNN | KNN | DT | LGBM | ET,0.6051538968907209,4.028597666980577,5.394846103109279,1.1099947122478724,0.3545819580226626,16.929466543108216,9.979777695272809,4.890005287752127,0.3545819580226626,2.6002438299503314,63.82272601577872,4.195024650027709,5.584985925476547,0.3545819580226626,2.784840000000001,-4.546358146999453,2.842116349889453e-05,Moderately Soluble,47.324802,55.849068,6.939025,0,1,0,0.1703418,0.25968713,0.8011076,0.045680404,0.6637342,0.04072418,0.1911859,0.2759614,0.026218286,0.8427599,0.99969614,0.8581441,0.92230254,0.60276663,-5.000456,95.059685,4.382879,389.4990000000002,2.784840000000001,0.8205135174961775,4.0,3.3039404127032466,0.7440066208107503,1,0,0
CCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cnc5c(c4)CCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.532258064516129,11.28,5,KNN | KNN | DT | LGBM | ET,0.6051538968907209,4.028597666980577,5.394846103109279,1.179361261065392,0.367414672613586,20.70526693846807,14.758259039759125,4.820638738934608,0.367414672613586,2.8789127476517784,79.3403330849363,4.100505980611979,5.540771497257237,0.367414672613586,2.9156000000000013,-4.72343403284631,1.890453359763837e-05,Moderately Soluble,53.084606,55.87895,26.655834,0,1,0,0.15064836,0.23851833,0.8317749,0.05631789,0.58913076,0.12138917,0.2312688,0.3050061,0.038198367,0.74940425,0.9998449,0.8411907,0.9363333,0.47316495,-4.6789813,98.48191,4.7438493,402.49800000000016,2.9156000000000013,0.7391813893201897,4.0,3.646299650076648,0.7059667055470391,1,0,0
COC(=O)c1cncc(CN2CC3(CCN(c4cncc(C#CC(C)C)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4375,9.9,5,KNN | KNN | DT | LGBM | ET,0.6051538968907209,4.028597666980577,5.394846103109279,1.1204384115067156,0.3684400513756239,18.40556733118872,13.705332873324858,4.879561588493284,0.3684400513756239,2.502049577090772,69.59546039990258,4.157419087797061,5.601704089189507,0.3684400513756239,2.983000000000001,-4.783304903372243,1.6470056789060996e-05,Moderately Soluble,54.755974,58.93459,13.760037,0,1,0,0.04099224,0.55661064,0.70855594,0.10324641,0.9230822,0.40657252,0.54245466,0.7559904,0.4632887,0.95627004,0.9999422,0.7949426,0.9280009,0.68309295,-4.9842253,88.20105,7.181043,404.5140000000002,2.983000000000001,0.5768400473658377,4.0,3.465062352526328,0.7261041830526302,1,0,0
CCOC(=O)c1cncc(CN2CC3(CCN(c4cncc(C#CCO)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4919354838709677,10.21,5,KNN | KNN | DT | LGBM | ET,0.6051538968907209,4.028597666980577,5.394846103109279,1.2565003179212209,0.3749323603493955,24.38777049571021,16.310281470920145,4.743499682078779,0.3749323603493955,3.323784755712372,98.03197318773206,4.008632255793964,5.478367108363594,0.3749323603493955,1.7094,-3.84829999287898,0.000141807763322,Soluble,39.209396,40.294044,1.8798034,0,1,0,0.03193601,0.55213517,0.7287494,0.12445656,0.8694785,0.22487116,0.32187122,0.65084493,0.3483362,0.8922836,0.9994273,0.8217188,0.7943657,0.5512867,-5.187487,77.259,6.6242027,406.48600000000016,1.7094,0.5981859910178291,4.0,3.383599822798873,0.7351555752445698,1,0,0
CCCC#Cc1cccnc1N1CCC2(CN(C(=O)c3ccc4c(c3)N(C)CO4)C2)C1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.381294964028777,10.67,5,KNN | KNN | DT | LGBM | ET,0.6051538968907209,4.028597666980577,5.394846103109279,0.937447140936482,0.3758881309534082,12.516162356545328,10.16113719232611,5.062552859063518,0.3758881309534082,1.5874732075929356,47.22673018839513,4.325812122394838,5.799293595732198,0.3758881309534082,3.371800000000002,-5.149058672215474,7.094819120653066e-06,Moderately Soluble,82.41377,74.67679,35.017803,0,1,0,0.38036293,0.48551568,0.64493257,0.0603624,0.87283164,0.17136148,0.3023566,0.230014,0.20621964,0.8469347,0.9998878,0.80831015,0.9533845,0.6766862,-4.6133294,101.529274,3.907594,416.52500000000015,3.371800000000002,0.7183552038467896,4.0,3.5378759188605624,0.7180137867932708,1,0,0
COC(=O)c1cncc(CN2CC3(CCN(c4cncc(C#CCO)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4796747967479675,9.37,5,KNN | KNN | DT | LGBM | ET,0.6051538968907209,4.028597666980577,5.394846103109279,1.2824893866102145,0.3827588109602869,25.94307520696638,16.882674377826735,4.717510613389786,0.3827588109602869,3.406293902543147,107.8193367875944,3.967303343907623,5.467717882871948,0.3827588109602869,1.3193,-3.4755308562504585,0.0003345562470744,Soluble,25.93578,26.701706,1.319096,0,1,0,0.033325,0.52002627,0.72994727,0.10342796,0.8252142,0.14016293,0.22516048,0.5529599,0.23170522,0.85747993,0.99957025,0.8446072,0.7622439,0.39463112,-5.26631,74.406006,5.7585373,392.4590000000002,1.3193,0.6209925520079472,4.0,3.3932912547204728,0.734078749475503,1,0,0
COC(=O)c1cncc(CN2CC3(CCN(c4cncc(C#CCCO)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5040650406504065,9.82,5,KNN | KNN | DT | LGBM | ET,0.6051538968907209,4.028597666980577,5.394846103109279,1.1731105871430476,0.4282528276935283,22.63305203602008,17.92612042286238,4.826889412856953,0.4282528276935283,2.156428410148077,102.9167656922193,3.987513870577637,5.666264955136268,0.4282528276935283,1.7094,-3.84829999287898,0.000141807763322,Soluble,33.096027,42.68817,-0.745512,0,1,0,0.044371188,0.54041153,0.70696247,0.10247141,0.861786,0.15220532,0.24698317,0.5265316,0.27419776,0.90700865,0.99965256,0.82158947,0.8004159,0.4742693,-5.281804,77.81291,6.453763,406.4860000000002,1.7094,0.598185991017829,4.0,3.420672094713005,0.7310364339207772,1,0,0
C#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5nc(C)oc5c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.4365079365079365,11.16,5,KNN | KNN | DT | LGBM | ET,0.6051538968907209,4.028597666980577,5.394846103109279,1.3814736717974967,0.5629750330083969,55.36327491154212,73.335349253999,4.618526328202504,0.5629750330083969,1.896892009472612,305.4251082643715,3.515095263506045,5.721957392898961,0.5629750330083969,2.865020000000001,-4.548340192494481,2.82917497212216e-05,Moderately Soluble,30.296291,35.30201,18.202663,0,1,0,0.21862976,0.36141115,0.85833424,0.05604284,0.62109005,0.101131186,0.11580424,0.20693636,0.033012908,0.6637221,0.99957466,0.8747711,0.8724657,0.3693711,-4.7893014,90.72322,2.3194575,372.42800000000017,2.865020000000001,0.6475337653278811,4.0,3.410137730966637,0.7322069187814848,1,0,0
CCCOc1cccc(C(=O)N2CC3(CCN(c4cncc(C#CCO)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5203252032520326,11.18,5,KNN | KNN | DT | LGBM | ET,0.6051538968907209,4.028597666980577,5.394846103109279,1.3659569507216136,0.5640914428528905,54.25602322987976,73.51832663796365,4.634043049278386,0.5640914428528905,1.8211164726203148,296.1939467618705,3.5284238212867214,5.739662277270051,0.5640914428528905,2.566700000000001,-4.477602554064253,3.329641270556477e-05,Moderately Soluble,36.55091,36.594105,18.00567,0,1,0,0.12343912,0.28177196,0.8655571,0.08125295,0.68705165,0.094276056,0.28089648,0.5240922,0.047434628,0.83586437,0.99919784,0.8573264,0.898279,0.7020928,-4.875336,94.28058,4.907134,405.49800000000016,2.566700000000001,0.7748662792850952,4.0,3.208615028523381,0.7545983301640687,1,0,0
CC(=O)c1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)CCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.4076923076923077,10.64,5,KNN | KNN | DT | LGBM | ET,0.6051538968907209,4.028597666980577,5.394846103109279,1.3090103309245564,0.5744243469012316,51.75022191817813,74.5543615731424,4.690989669075444,0.5744243469012316,1.5245392536206814,272.196195560912,3.565117949149029,5.816861389001858,0.5744243469012316,2.571600000000001,-4.314772449956959,4.844261177826124e-05,Moderately Soluble,46.65272,50.58886,-11.094873,0,0,0,0.18759464,0.27646092,0.78551656,0.055456173,0.63558096,0.14825475,0.17572543,0.16344538,0.041617103,0.6190065,0.9999558,0.90711725,0.9580407,0.33605677,-4.808036,77.7603,-2.6357083,377.4440000000002,2.571600000000001,0.7696242642971657,4.0,3.127973884812791,0.7635584572430232,0,0,0
CC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5nc(C)oc5c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.4603174603174603,11.24,5,KNN | KNN | DT | LGBM | ET,0.6051538968907209,4.028597666980577,5.394846103109279,1.369122674440907,0.5758615122226542,55.464779631385866,73.51935980120886,4.6308773255590925,0.5758615122226542,1.739538761778281,314.63804751480217,3.5021887616026905,5.759565889515495,0.5758615122226542,3.2551200000000016,-4.9225661161461405,1.1951815597099527e-05,Moderately Soluble,38.471252,38.417095,34.422253,0,1,0,0.18443184,0.32187602,0.85793674,0.047836214,0.65595347,0.11623597,0.15358421,0.24742801,0.027295634,0.7725474,0.99988824,0.8911564,0.93472254,0.43449086,-4.767815,95.219955,4.638609,386.45500000000015,3.2551200000000016,0.6328832818872551,4.0,3.4597110878993416,0.7266987680111843,1,0,0
CCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)NCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5819672131147541,10.32,5,KNN | KNN | DT | LGBM | ET,0.6051538968907209,4.028597666980577,5.394846103109279,1.2318060145966043,0.5784385518771699,48.520754019449576,75.87713676537334,4.768193985403396,0.5784385518771699,1.253332937125404,232.0307673429305,3.634454423724143,5.901933547082649,0.5784385518771699,3.737600000000002,-5.416911458415816,3.8290279948871e-06,Moderately Soluble,52.059425,47.5875,48.056473,0,2,0,0.2285966,0.4518137,0.796628,0.05713902,0.9237871,0.3938958,0.600591,0.7527756,0.2521355,0.98621905,0.9999714,0.74659014,0.9554197,0.8679307,-4.8089795,100.535934,7.372822,416.52500000000015,3.737600000000002,0.6079058976387662,4.0,3.5820652360602168,0.7131038626599759,2,0,0
CCCCC#Cc1cccc(N2CCC3(CN(C(=O)c4cc(N)cc(N)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5245901639344263,8.76,5,KNN | KNN | DT | LGBM | ET,0.6051538968907209,4.028597666980577,5.394846103109279,1.285607819214973,0.6055801692425477,52.48776839567935,74.78043100629145,4.714392180785027,0.6055801692425477,1.2550779147866755,296.8553982821476,3.527455049069633,5.901329312500421,0.6055801692425477,3.7452000000000014,-5.335566209072412,4.617785874488282e-06,Moderately Soluble,21.113688,25.17593,66.91533,0,3,0,0.46000648,0.49107337,0.82995355,0.05937291,0.9054124,0.12960131,0.41534767,0.46834087,0.14008372,0.87912387,0.99946785,0.7624168,0.9074337,0.8489624,-4.802911,98.85785,11.550524,402.54200000000014,3.7452000000000014,0.4640022909826375,4.0,3.2737590041100377,0.7473601106544403,3,0,0
CC(C)=Cc1cncc(N2CCC3(CN(C(=O)c4cnc5c(c4)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.4418604651162791,9.56,5,KNN | KNN | DT | LGBM | ET,0.6051538968907209,4.028597666980577,5.394846103109279,1.1485052194160212,0.6332608345084502,47.462071914741706,76.53655174882674,4.8514947805839785,0.6332608345084502,0.8078188515047664,245.29938256113903,3.610303544947417,6.092686016220541,0.6332608345084502,2.9810000000000008,-4.711422008421289,1.9434706733216048e-05,Moderately Soluble,84.53262,82.83675,-6.4510217,0,0,0,0.15320757,0.36086494,0.8129733,0.05182906,0.7143012,0.095723465,0.15674105,0.18267821,0.03968658,0.72203535,0.99993056,0.89664394,0.93590134,0.28836054,-4.913321,94.8627,0.002687788,392.4590000000002,2.9810000000000008,0.8000398898972297,4.0,3.5980375012450327,0.7113291665283297,0,0,0
CCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(F)cc(F)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6460176991150443,9.98,5,KNN | KNN | DT | LGBM | ET,0.605153896890721,4.028597666980578,5.394846103109279,0.8725567299038716,0.2691479908364632,9.352803300972978,7.305346317209707,5.127443270096128,0.2691479908364632,2.213230608918526,25.123884717143746,4.599913208056661,5.654973332135596,0.2691479908364632,4.254000000000004,-5.758817048584549,1.7425407836217788e-06,Moderately Soluble,58.801765,60.496147,63.58436,0,2,0,0.13729145,0.25663227,0.7782165,0.051468145,0.79483473,0.32474446,0.54176646,0.6450986,0.10873531,0.9409739,0.9999733,0.78477633,0.9693586,0.8028846,-4.5201416,98.52692,9.547712,409.4800000000001,4.254000000000004,0.5594883550574182,4.0,3.327180723567051,0.7414243640481055,2,0,0
Cc1cc(C)cc(C(=O)N2CC3(CCN(c4cncc(C#CC(C)(C)O)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4959349593495935,10.18,5,KNN | KNN | DT | LGBM | ET,0.605153896890721,4.028597666980578,5.394846103109279,1.1466115478134138,0.3059550261804583,17.059223800158602,8.561340181343645,4.853388452186586,0.3059550261804583,3.5232194635518743,55.7549459486612,4.253716600872888,5.453060303500284,0.3059550261804583,3.1733400000000014,-4.924843696436147,1.1889300490524286e-05,Moderately Soluble,31.638966,36.20813,16.507984,0,1,0,0.13557924,0.23495683,0.796907,0.050958432,0.7103765,0.07526718,0.36338085,0.4257072,0.04568766,0.8288969,0.99985397,0.8469874,0.9555751,0.6395946,-4.988864,92.13902,4.5040274,403.5260000000002,3.1733400000000014,0.7828728219665433,4.0,3.378321311257179,0.7357420765269802,1,0,0
CC(C)CCOc1cncc(N2CCC3(CN(C(=O)c4cc(N)cc(C#N)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4461538461538462,11.53,5,KNN | KNN | DT | LGBM | ET,0.605153896890721,4.028597666980578,5.394846103109279,1.2265901660629523,0.3300185712399963,20.86908343403193,10.435606687099416,4.773409833937047,0.3300185712399963,3.7997390001209,74.71822833986154,4.126573434306655,5.420246233567441,0.3300185712399963,3.3128800000000016,-5.11487271610637,7.675864221590804e-06,Moderately Soluble,61.643837,57.531178,17.082565,0,1,0,0.17706296,0.39394766,0.88855964,0.046677433,0.86640704,0.08931517,0.33400837,0.5578059,0.042016406,0.92468536,0.99975157,0.87092847,0.9451068,0.768533,-4.8689175,94.39413,4.49528,419.5290000000002,3.3128800000000016,0.7219346744765874,4.0,3.3262826365907223,0.7415241514899198,1,0,0
CC(C)=CCOc1cncc(N2CCC3(CN(C(=O)c4cc(N)cc(C#N)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4351145038167939,10.02,5,KNN | KNN | DT | LGBM | ET,0.605153896890721,4.028597666980578,5.394846103109279,1.240004282160052,0.3343703639554746,21.54944375928038,10.503607308543334,4.759995717839948,0.3343703639554746,3.8427167091912176,78.59052600579801,4.104629804487217,5.415361631192678,0.3343703639554746,3.2329800000000013,-5.045730921176174,9.00055062126099e-06,Moderately Soluble,61.880676,54.20414,2.2577896,0,2,0,0.22129777,0.45095596,0.8531884,0.04552508,0.8506077,0.07668622,0.24143298,0.41417092,0.05072396,0.88912916,0.99954814,0.86407244,0.9155343,0.6322366,-4.884227,92.66167,0.2367135,417.5130000000002,3.2329800000000013,0.5927507702007547,4.0,3.458680514574807,0.7268132761583548,2,0,0
