SMILES,SMILES_state,Warheads,Linker,NLL
[*]c1ccc(NC2CCN([*])CC2)cc1,0,C1C2(CCN(c3cc(C#CCCCCCC)cnc3)C2)CN1C(CCc1c2c(cccc2)[nH]c1)=O,[*]c1ccc(NC2CCN([*])CC2)cc1,4.75
c1(C2C(=C(C[*])C(=O)O)NC(=O)N2c2ccc([*])cc2)ccc(Cl)cc1,0,C12(CN(C(c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3)=O)C1)CCN(c1cc(C#CCCCCCC)cnc1)C2,c1(C2C(=C(C[*])C(=O)O)NC(=O)N2c2ccc([*])cc2)ccc(Cl)cc1,22.47
C(N1S(=O)(=O)c2ccc([*])cc2OC(CN(C)C)C(C)C1)(C=O)N1CCC([*])CC1,0,c1c(N2CC3(CN(C(=O)c4cc5c(cc4[N+]([O-])=O)OCO5)C3)CC2)cncc1C#CCCCCCC,C(N1S(=O)(=O)c2ccc([*])cc2OC(CN(C)C)C(C)C1)(C=O)N1CCC([*])CC1,30.93
C1C2C(c3ccc([*])cc3)=CCC2CN1C([*])=O,0,C(CCCCC)C#Cc1cncc(N2CCC3(CN(C(c4cc5c(cc4)OCO5)=O)C3)C2)c1,C1C2C(c3ccc([*])cc3)=CCC2CN1C([*])=O,19.25
c1c([*])ccc(N2C(=O)C(C(C)C)N([*])CC2C(N)=O)c1,0,C(CCCCC)C#Cc1cc(N2CC3(CC2)CN(Cc2cc([N+](=O)[O-])cc([N+]([O-])=O)c2)C3)cnc1,c1c([*])ccc(N2C(=O)C(C(C)C)N([*])CC2C(N)=O)c1,17.14
Cc1cc([*])ccc1C(Nc1cc([*])ccc1C)=O,0,c1ncc(N2CC(OCCCCCC)C2)cc1N1CCC2(CN(C(=O)OC(C)(C)C)C2)C1,Cc1cc([*])ccc1C(Nc1cc([*])ccc1C)=O,10.05
N1(Cc2nc3c(cc2)nc([*])o3)CCC(CN2CCC([*])CC2)CC1,0,C1C2(CCN1c1cc(C#Cc3ccccc3)cnc1)CN(C(=O)c1cc([N+]([O-])=O)cc([N+]([O-])=O)c1)C2,N1(Cc2nc3c(cc2)nc([*])o3)CCC(CN2CCC([*])CC2)CC1,16.9
C1N(C(c2cc3ccccn3c2)=NS(=O)(=O)c2ccc([*])cc2)CCC([*])C1,0,C1C2(CCN(c3cc(C#Cc4ccccc4)cnc3)C2)CN1,C1N(C(c2cc3ccccn3c2)=NS(=O)(=O)c2ccc([*])cc2)CCC([*])C1,14.1
c1([*])cccc(C(=O)Nc2c(Cl)ccc(C(F)(F)F)c2)c1C#CC#Cc1ccc([*])cc1,0,C12(CN(c3nc(Br)ccc3)CC1)CN(C(=O)OC(C)(C)C)C2,c1([*])cccc(C(=O)Nc2c(Cl)ccc(C(F)(F)F)c2)c1C#CC#Cc1ccc([*])cc1,15.05
c1(NC(=O)c2onc([*])c2)n(C)nc([*])c1C,0,c1(-c2cc(N3CC4(CN(C(=O)OC(C)(C)C)C4)CC3)cnc2)ccc(F)cc1,c1(NC(=O)c2onc([*])c2)n(C)nc([*])c1C,22.42
c1c([*])cc(C(=O)Nc2nc3c([nH]2)CCN(c2cccc(-c4ccc([*])nc4)c2)C3)cc1,0,c1ncc(N2CC3(CN(C(OC(C)(C)C)=O)C3)CC2)cc1Br,c1c([*])cc(C(=O)Nc2nc3c([nH]2)CCN(c2cccc(-c4ccc([*])nc4)c2)C3)cc1,17.31
c1(Cl)cc2[nH]c(C(NS(=O)(=O)c3ccc([*])cc3Cl)=O)c(=O)n2cc1C[*],0,C(OC(C)(C)C)(N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1)=O,c1(Cl)cc2[nH]c(C(NS(=O)(=O)c3ccc([*])cc3Cl)=O)c(=O)n2cc1C[*],17.35
O=C(N1CC(C)(C)CCC1)C1CN(CC(c2ccc([*])cc2)=O)CC1,0,C(C)(C)(OC(N1CC2(CN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)CC2)C1)=O)C,O=C(N1CC(C)(C)CCC1)C1CN(CC(c2ccc([*])cc2)=O)CC1,21.5
C1(=O)CCCC(c2ccc([*])cc2)N1Cc1ccc(C[*])cc1,0,C1C2(CCN(c3cc(C#CCCCCCC)cnc3)C2)CN1C(CCc1c2c(cccc2)[nH]c1)=O,C1(=O)CCCC(c2ccc([*])cc2)N1Cc1ccc(C[*])cc1,18.71
O=S(=O)(c1ccc([*])cc1)NC1CCN(CC(=O)N2CCC([*])CC2)CC1,0,C12(CN(C(c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3)=O)C1)CCN(c1cc(C#CCCCCCC)cnc1)C2,O=S(=O)(c1ccc([*])cc1)NC1CCN(CC(=O)N2CCC([*])CC2)CC1,15.21
[*]CCn1c(=O)n(C2CCCC2)c(C[*])cc1=O,0,c1c(N2CC3(CN(C(=O)c4cc5c(cc4[N+]([O-])=O)OCO5)C3)CC2)cncc1C#CCCCCCC,[*]CCn1c(=O)n(C2CCCC2)c(C[*])cc1=O,18.31
O=S(c1ccc([*])cc1)(=O)N1CCC([*])CC1,0,C(CCCCC)C#Cc1cncc(N2CCC3(CN(C(c4cc5c(cc4)OCO5)=O)C3)C2)c1,O=S(c1ccc([*])cc1)(=O)N1CCC([*])CC1,5.65
C1N(C2CCC(C(=O)N3CCN([*])CC3)CC2)CCC(C[*])C1,0,C(CCCCC)C#Cc1cc(N2CC3(CC2)CN(Cc2cc([N+](=O)[O-])cc([N+]([O-])=O)c2)C3)cnc1,C1N(C2CCC(C(=O)N3CCN([*])CC3)CC2)CCC(C[*])C1,15.92
N(c1cccc([*])c1C#N)c1ccc(C(c2ccccc2)=O)cc1[*],0,c1ncc(N2CC(OCCCCCC)C2)cc1N1CCC2(CN(C(=O)OC(C)(C)C)C2)C1,N(c1cccc([*])c1C#N)c1ccc(C(c2ccccc2)=O)cc1[*],30.82
C1(=O)NC(=O)c2ccc([*])cc21,0,C1C2(CCN1c1cc(C#Cc3ccccc3)cnc1)CN(C(=O)c1cc([N+]([O-])=O)cc([N+]([O-])=O)c1)C2,C1(=O)NC(=O)c2ccc([*])cc21,13.12
c1cc(C[*])cc2c1nc(C[*])n2CC,0,C1C2(CCN(c3cc(C#Cc4ccccc4)cnc3)C2)CN1,c1cc(C[*])cc2c1nc(C[*])n2CC,16.92
c1cc(C(=O)Nc2c(Cl)ccc(C(=O)NCc3cc(Cl)ccc3[*])c2)cc(Cl)c1[*],0,C12(CN(c3nc(Br)ccc3)CC1)CN(C(=O)OC(C)(C)C)C2,c1cc(C(=O)Nc2c(Cl)ccc(C(=O)NCc3cc(Cl)ccc3[*])c2)cc(Cl)c1[*],22.27
c1c(Cn2nnc([*])c2)ccc([*])c1,0,c1(-c2cc(N3CC4(CN(C(=O)OC(C)(C)C)C4)CC3)cnc2)ccc(F)cc1,c1c(Cn2nnc([*])c2)ccc([*])c1,7.59
c1([*])cccc(C(Nc2cc([*])ccc2C)=O)c1,0,c1ncc(N2CC3(CN(C(OC(C)(C)C)=O)C3)CC2)cc1Br,c1([*])cccc(C(Nc2cc([*])ccc2C)=O)c1,6.73
C1(c2[nH]c(=O)n(C(=O)N3CCC([*])CC3)c2)CCCN(c2ccc([*])c(Cl)c2)C1,0,C(OC(C)(C)C)(N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1)=O,C1(c2[nH]c(=O)n(C(=O)N3CCC([*])CC3)c2)CCCN(c2ccc([*])c(Cl)c2)C1,28.79
C12(CCN(C(C3CCCN3[*])=O)C1)CCCN(CC[*])C2,0,C(C)(C)(OC(N1CC2(CN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)CC2)C1)=O)C,C12(CCN(C(C3CCCN3[*])=O)C1)CCCN(CC[*])C2,17.42
c1(C2CCN(C(C[*])=O)CC2)oc([*])nc1,0,C1C2(CCN(c3cc(C#CCCCCCC)cnc3)C2)CN1C(CCc1c2c(cccc2)[nH]c1)=O,c1(C2CCN(C(C[*])=O)CC2)oc([*])nc1,10.43
c1c([*])ccc(C2C(C(=O)NCCCC[*])C2)c1,0,C12(CN(C(c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3)=O)C1)CCN(c1cc(C#CCCCCCC)cnc1)C2,c1c([*])ccc(C2C(C(=O)NCCCC[*])C2)c1,10.38
c1cccc2n(C3CCN(CC[*])CC3)c(C(=O)O)c(C[*])c12,0,c1c(N2CC3(CN(C(=O)c4cc5c(cc4[N+]([O-])=O)OCO5)C3)CC2)cncc1C#CCCCCCC,c1cccc2n(C3CCN(CC[*])CC3)c(C(=O)O)c(C[*])c12,15.87
c1(F)cc2c(=O)n(-c3ccc([*])cc3)c(C[*])nc2cc1,0,C(CCCCC)C#Cc1cncc(N2CCC3(CN(C(c4cc5c(cc4)OCO5)=O)C3)C2)c1,c1(F)cc2c(=O)n(-c3ccc([*])cc3)c(C[*])nc2cc1,13.86
O=C(N1CCC(c2oc([*])cn2)CC1)c1ccc(Cl)c([*])c1,0,C(CCCCC)C#Cc1cc(N2CC3(CC2)CN(Cc2cc([N+](=O)[O-])cc([N+]([O-])=O)c2)C3)cnc1,O=C(N1CCC(c2oc([*])cn2)CC1)c1ccc(Cl)c([*])c1,17.36
c1([*])nccc(-c2c3cc([*])ccc3[nH]c2)c1,0,c1ncc(N2CC(OCCCCCC)C2)cc1N1CCC2(CN(C(=O)OC(C)(C)C)C2)C1,c1([*])nccc(-c2c3cc([*])ccc3[nH]c2)c1,8.75
c1cc([*])ccc1-c1cc([*])[nH]n1,0,C1C2(CCN1c1cc(C#Cc3ccccc3)cnc1)CN(C(=O)c1cc([N+]([O-])=O)cc([N+]([O-])=O)c1)C2,c1cc([*])ccc1-c1cc([*])[nH]n1,13.94
N1(c2ccc([*])cc2)CCC([*])CC1,0,C1C2(CCN(c3cc(C#Cc4ccccc4)cnc3)C2)CN1,N1(c2ccc([*])cc2)CCC([*])CC1,5.95
C(#Cc1cc(C(N2CCC(C[*])CC2)=O)ccc1Cl)[*],0,C12(CN(c3nc(Br)ccc3)CC1)CN(C(=O)OC(C)(C)C)C2,C(#Cc1cc(C(N2CCC(C[*])CC2)=O)ccc1Cl)[*],12.19
c1cc(Cn2nc([*])ccc2=O)cc([*])c1,0,c1(-c2cc(N3CC4(CN(C(=O)OC(C)(C)C)C4)CC3)cnc2)ccc(F)cc1,c1cc(Cn2nc([*])ccc2=O)cc([*])c1,7.09
c1(C)c([*])cc(-c2cc3c(n(-c4ccc([*])cc4)cn3)nc2)cc1,0,c1ncc(N2CC3(CN(C(OC(C)(C)C)=O)C3)CC2)cc1Br,c1(C)c([*])cc(-c2cc3c(n(-c4ccc([*])cc4)cn3)nc2)cc1,19.32
C1CC2(CC(C(=O)N3CCC([*])CC3)C(c3ccc(Cl)cc3)S1)C(=O)N2CC(=O)O)C[*],0,C(OC(C)(C)C)(N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1)=O,C1CC2(CC(C(=O)N3CCC([*])CC3)C(c3ccc(Cl)cc3)S1)C(=O)N2CC(=O)O)C[*],35.99
c1c([*])ccc(C(=O)N2CCC([*])CC2)c1C,0,C(C)(C)(OC(N1CC2(CN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)CC2)C1)=O)C,c1c([*])ccc(C(=O)N2CCC([*])CC2)c1C,8.6
N1(c2ccc([*])cc2)C(=O)CCC1C(O)CC[*],0,C1C2(CCN(c3cc(C#CCCCCCC)cnc3)C2)CN1C(CCc1c2c(cccc2)[nH]c1)=O,N1(c2ccc([*])cc2)C(=O)CCC1C(O)CC[*],17.67
O([*])c1ccc(-c2ccc([*])cc2)cc1,0,C12(CN(C(c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3)=O)C1)CCN(c1cc(C#CCCCCCC)cnc1)C2,O([*])c1ccc(-c2ccc([*])cc2)cc1,9.02
[*]c1ccc(C(N2CCC(NCC[*])CC2)=O)cc1,0,c1c(N2CC3(CN(C(=O)c4cc5c(cc4[N+]([O-])=O)OCO5)C3)CC2)cncc1C#CCCCCCC,[*]c1ccc(C(N2CCC(NCC[*])CC2)=O)cc1,9.61
N1(c2nnc([*])c3c2cccc3)CCC([*])CC1,0,C(CCCCC)C#Cc1cncc(N2CCC3(CN(C(c4cc5c(cc4)OCO5)=O)C3)C2)c1,N1(c2nnc([*])c3c2cccc3)CCC([*])CC1,10.06
O=C(c1oc([*])cc1)N1CCN(Cc2ccc([*])cc2)CC1,0,C(CCCCC)C#Cc1cc(N2CC3(CC2)CN(Cc2cc([N+](=O)[O-])cc([N+]([O-])=O)c2)C3)cnc1,O=C(c1oc([*])cc1)N1CCN(Cc2ccc([*])cc2)CC1,11.02
c1c(NC(c2cc([*])ccc2)=O)c(Cl)ccc1[*],0,c1ncc(N2CC(OCCCCCC)C2)cc1N1CCC2(CN(C(=O)OC(C)(C)C)C2)C1,c1c(NC(c2cc([*])ccc2)=O)c(Cl)ccc1[*],12.74
[*]c1n(C)c2ccc(Cl)cc2c1Cn1nc([*])cc1,0,C1C2(CCN1c1cc(C#Cc3ccccc3)cnc1)CN(C(=O)c1cc([N+]([O-])=O)cc([N+]([O-])=O)c1)C2,[*]c1n(C)c2ccc(Cl)cc2c1Cn1nc([*])cc1,18.84
c1c(Cl)ccc(N2CCN(C(=O)c3ccccc3[*])CC2)c1[*],0,C1C2(CCN(c3cc(C#Cc4ccccc4)cnc3)C2)CN1,c1c(Cl)ccc(N2CCN(C(=O)c3ccccc3[*])CC2)c1[*],14.2
c1c(C(Nc2cc(C#Cc3cc([*])ccc3)c(C)cc2)=O)cccc1C#C[*],0,C12(CN(c3nc(Br)ccc3)CC1)CN(C(=O)OC(C)(C)C)C2,c1c(C(Nc2cc(C#Cc3cc([*])ccc3)c(C)cc2)=O)cccc1C#C[*],16.97
[*]c1nnc(-c2nnn(C[*])c2)o1,0,c1(-c2cc(N3CC4(CN(C(=O)OC(C)(C)C)C4)CC3)cnc2)ccc(F)cc1,[*]c1nnc(-c2nnn(C[*])c2)o1,10.98
c1c2c(cc([*])c1)[nH]c(C(N(C)c1cc([*])ccc1)=O)c2,0,c1ncc(N2CC3(CN(C(OC(C)(C)C)=O)C3)CC2)cc1Br,c1c2c(cc([*])c1)[nH]c(C(N(C)c1cc([*])ccc1)=O)c2,17.2
n1nc(C(N)=O)c(-c2ccc([*])cc2)c(C[*])c1,0,C(OC(C)(C)C)(N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1)=O,n1nc(C(N)=O)c(-c2ccc([*])cc2)c(C[*])c1,20.33
[*]C1CCN(C(=O)c2cc(Cl)ccc2[*])CC1,0,C(C)(C)(OC(N1CC2(CN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)CC2)C1)=O)C,[*]C1CCN(C(=O)c2cc(Cl)ccc2[*])CC1,10.19
c1(CN2CCC(C[*])CC2)ccc(O[*])cc1,0,C1C2(CCN(c3cc(C#CCCCCCC)cnc3)C2)CN1C(CCc1c2c(cccc2)[nH]c1)=O,c1(CN2CCC(C[*])CC2)ccc(O[*])cc1,7.25
[*]c1cc(C)c(S(=O)(=O)N2CCC([*])CC2)cc1,0,C12(CN(C(c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3)=O)C1)CCN(c1cc(C#CCCCCCC)cnc1)C2,[*]c1cc(C)c(S(=O)(=O)N2CCC([*])CC2)cc1,11.65
O=C(c1c([*])cccc1)NC1CCN([*])CC1,0,c1c(N2CC3(CN(C(=O)c4cc5c(cc4[N+]([O-])=O)OCO5)C3)CC2)cncc1C#CCCCCCC,O=C(c1c([*])cccc1)NC1CCN([*])CC1,10.93
c1c([*])nnn1C(=O)N1CCC([*])CC1,0,C(CCCCC)C#Cc1cncc(N2CCC3(CN(C(c4cc5c(cc4)OCO5)=O)C3)C2)c1,c1c([*])nnn1C(=O)N1CCC([*])CC1,11.35
C(C1CCC(C(=O)N2CCC([*])CC2)CC1)N1CCC(N([*])C)CC1,0,C(CCCCC)C#Cc1cc(N2CC3(CC2)CN(Cc2cc([N+](=O)[O-])cc([N+]([O-])=O)c2)C3)cnc1,C(C1CCC(C(=O)N2CCC([*])CC2)CC1)N1CCC(N([*])C)CC1,17.85
c1([*])scc(-c2c3c([nH]c4ccc([*])cc43)ncc2)n1,0,c1ncc(N2CC(OCCCCCC)C2)cc1N1CCC2(CN(C(=O)OC(C)(C)C)C2)C1,c1([*])scc(-c2c3c([nH]c4ccc([*])cc43)ncc2)n1,17.3
[*]c1ccc(N2C(=O)C(C)N(C3CCN([*])CC3)CC2)cc1,0,C1C2(CCN1c1cc(C#Cc3ccccc3)cnc1)CN(C(=O)c1cc([N+]([O-])=O)cc([N+]([O-])=O)c1)C2,[*]c1ccc(N2C(=O)C(C)N(C3CCN([*])CC3)CC2)cc1,10.71
c1c2nc(C3=CCN(S(=O)(c4ccc([*])cc4)=O)CC3)n(CC[*])c2ccc1,0,C1C2(CCN(c3cc(C#Cc4ccccc4)cnc3)C2)CN1,c1c2nc(C3=CCN(S(=O)(c4ccc([*])cc4)=O)CC3)n(CC[*])c2ccc1,20.21
C(#Cc1cccc(C(=O)N2CCCC2C[*])c1)c1cccc(C#C[*])c1,0,C12(CN(c3nc(Br)ccc3)CC1)CN(C(=O)OC(C)(C)C)C2,C(#Cc1cccc(C(=O)N2CCCC2C[*])c1)c1cccc(C#C[*])c1,15.3
C(c1n(C)nc([*])c1C)(N1CCC([*])CC1)=O,0,c1(-c2cc(N3CC4(CN(C(=O)OC(C)(C)C)C4)CC3)cnc2)ccc(F)cc1,C(c1n(C)nc([*])c1C)(N1CCC([*])CC1)=O,12.19
c12c(nc([*])cc1)nc(N)nc2N[*],0,c1ncc(N2CC3(CN(C(OC(C)(C)C)=O)C3)CC2)cc1Br,c12c(nc([*])cc1)nc(N)nc2N[*],16.33
N1(C(=O)Cn2c3c(c(=O)n(CC[*])cn3)nc2)CCC(C[*])CC1,0,C(OC(C)(C)C)(N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1)=O,N1(C(=O)Cn2c3c(c(=O)n(CC[*])cn3)nc2)CCC(C[*])CC1,17.74
c1(C2CCN(CC[*])CC2)cc([*])ccc1,0,C(C)(C)(OC(N1CC2(CN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)CC2)C1)=O)C,c1(C2CCN(CC[*])CC2)cc([*])ccc1,6.89
N(CC[*])C(c1cc2c(cc1)[nH]c([*])n2)=O,0,C1C2(CCN(c3cc(C#CCCCCCC)cnc3)C2)CN1C(CCc1c2c(cccc2)[nH]c1)=O,N(CC[*])C(c1cc2c(cc1)[nH]c([*])n2)=O,13.63
c1(F)cc([*])ccc1S(=O)(=O)NC1CCN(C(=O)C2C(c3ccc([*])cc2)CC(=O)O)CC1,0,C12(CN(C(c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3)=O)C1)CCN(c1cc(C#CCCCCCC)cnc1)C2,c1(F)cc([*])ccc1S(=O)(=O)NC1CCN(C(=O)C2C(c3ccc([*])cc2)CC(=O)O)CC1,27.1
C1CC(n2c3cccc([*])c3cc2)CCN1C(C1CCCN1[*])=O,0,c1c(N2CC3(CN(C(=O)c4cc5c(cc4[N+]([O-])=O)OCO5)C3)CC2)cncc1C#CCCCCCC,C1CC(n2c3cccc([*])c3cc2)CCN1C(C1CCCN1[*])=O,12.84
c1n(-c2ccc([*])cc2)cc([*])n1,0,C(CCCCC)C#Cc1cncc(N2CCC3(CN(C(c4cc5c(cc4)OCO5)=O)C3)C2)c1,c1n(-c2ccc([*])cc2)cc([*])n1,6.77
c1c(-c2ccc([*])cc2)n(C)nc1[*],0,C(CCCCC)C#Cc1cc(N2CC3(CC2)CN(Cc2cc([N+](=O)[O-])cc([N+]([O-])=O)c2)C3)cnc1,c1c(-c2ccc([*])cc2)n(C)nc1[*],8.21
C(c1ccccc1[*])(Nc1cc(C#N)cc([*])c1)=O,0,c1ncc(N2CC(OCCCCCC)C2)cc1N1CCC2(CN(C(=O)OC(C)(C)C)C2)C1,C(c1ccccc1[*])(Nc1cc(C#N)cc([*])c1)=O,12.32
c1([*])nnc(-c2c3c(ccc2)[nH]c([*])n3)o1,0,C1C2(CCN1c1cc(C#Cc3ccccc3)cnc1)CN(C(=O)c1cc([N+]([O-])=O)cc([N+]([O-])=O)c1)C2,c1([*])nnc(-c2c3c(ccc2)[nH]c([*])n3)o1,20.98
c1c2c(sc3cc([*])sc32)ccc1C[*],0,C1C2(CCN(c3cc(C#Cc4ccccc4)cnc3)C2)CN1,c1c2c(sc3cc([*])sc32)ccc1C[*],23.08
C(c1ccc(C#Cc2ccc([*])cn2)cc1)#CC[*],0,C12(CN(c3nc(Br)ccc3)CC1)CN(C(=O)OC(C)(C)C)C2,C(c1ccc(C#Cc2ccc([*])cn2)cc1)#CC[*],7.65
C1C(c2n(C)nc([*])c2)CCN(C(C[*])=O)C1,0,c1(-c2cc(N3CC4(CN(C(=O)OC(C)(C)C)C4)CC3)cnc2)ccc(F)cc1,C1C(c2n(C)nc([*])c2)CCN(C(C[*])=O)C1,6.42
c1(C(=O)N2CCC([*])CC2)[nH]c2c(cc([*])cc2F)c1,0,c1ncc(N2CC3(CN(C(OC(C)(C)C)=O)C3)CC2)cc1Br,c1(C(=O)N2CCC([*])CC2)[nH]c2c(cc([*])cc2F)c1,11.39
[*]c1nc2n(ncc2Br)c(C(=O)N2CCC([*])CC2)c1,0,C(OC(C)(C)C)(N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1)=O,[*]c1nc2n(ncc2Br)c(C(=O)N2CCC([*])CC2)c1,15.49
C1CN(C2CCN(C(=O)c3ccc([*])cc3)CC2)CCC1[*],0,C(C)(C)(OC(N1CC2(CN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)CC2)C1)=O)C,C1CN(C2CCN(C(=O)c3ccc([*])cc3)CC2)CCC1[*],9.28
c1cc(C2CC2)c(C(=O)NC2CCN([*])CC2)cc1O[*],0,C1C2(CCN(c3cc(C#CCCCCCC)cnc3)C2)CN1C(CCc1c2c(cccc2)[nH]c1)=O,c1cc(C2CC2)c(C(=O)NC2CCN([*])CC2)cc1O[*],15.12
O=C(c1ccc([*])cc1)NC1CCCN(C2CCC([*])CC2)C1,0,C12(CN(C(c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3)=O)C1)CCN(c1cc(C#CCCCCCC)cnc1)C2,O=C(c1ccc([*])cc1)NC1CCCN(C2CCC([*])CC2)C1,15.35
C1CC(Sc2oc([*])nn2)CCN1CCO[*],0,c1c(N2CC3(CN(C(=O)c4cc5c(cc4[N+]([O-])=O)OCO5)C3)CC2)cncc1C#CCCCCCC,C1CC(Sc2oc([*])nn2)CCN1CCO[*],15.94
[*]c1ccc(-n2c(=O)c3ccccc3nc2C=C[*])cc1,0,C(CCCCC)C#Cc1cncc(N2CCC3(CN(C(c4cc5c(cc4)OCO5)=O)C3)C2)c1,[*]c1ccc(-n2c(=O)c3ccccc3nc2C=C[*])cc1,6.9
[*]c1ccc(N2CCN(CCCN3CCC(c4ccc([*])cc4)CC3)CC2)cc1,0,C(CCCCC)C#Cc1cc(N2CC3(CC2)CN(Cc2cc([N+](=O)[O-])cc([N+]([O-])=O)c2)C3)cnc1,[*]c1ccc(N2CCN(CCCN3CCC(c4ccc([*])cc4)CC3)CC2)cc1,9.27
c1([*])c2ccc(Cl)cc2nc(NC(=O)c2cc([*])ccc2)c1,0,c1ncc(N2CC(OCCCCCC)C2)cc1N1CCC2(CN(C(=O)OC(C)(C)C)C2)C1,c1([*])c2ccc(Cl)cc2nc(NC(=O)c2cc([*])ccc2)c1,18.1
[*]c1ccc(-c2ccc([*])cc2)cc1,0,C1C2(CCN1c1cc(C#Cc3ccccc3)cnc1)CN(C(=O)c1cc([N+]([O-])=O)cc([N+]([O-])=O)c1)C2,[*]c1ccc(-c2ccc([*])cc2)cc1,6.9
c1(-c2nnc(C[*])o2)ccc([*])cc1,0,C1C2(CCN(c3cc(C#Cc4ccccc4)cnc3)C2)CN1,c1(-c2nnc(C[*])o2)ccc([*])cc1,8.56
c12ccc([*])cc1c(C(C#N)=C(c1ccccc1)c1[nH]c3ccccc3c1-c1ccc([*])cc1)[nH]c2,0,C12(CN(c3nc(Br)ccc3)CC1)CN(C(=O)OC(C)(C)C)C2,c12ccc([*])cc1c(C(C#N)=C(c1ccccc1)c1[nH]c3ccccc3c1-c1ccc([*])cc1)[nH]c2,27.9
c1([*])nnc(C(N2CCC([*])CC2)=O)o1,0,c1(-c2cc(N3CC4(CN(C(=O)OC(C)(C)C)C4)CC3)cnc2)ccc(F)cc1,c1([*])nnc(C(N2CCC([*])CC2)=O)o1,4.39
n1c2c(c([*])cc1)cc(C(=O)Nc1cccc3cc([*])cc(C(C)C)c13)[nH]2,0,c1ncc(N2CC3(CN(C(OC(C)(C)C)=O)C3)CC2)cc1Br,n1c2c(c([*])cc1)cc(C(=O)Nc1cccc3cc([*])cc(C(C)C)c13)[nH]2,20.71
c1([*])n(CC)c(CN2CC(C[*])CCC2)nn1,0,C(OC(C)(C)C)(N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1)=O,c1([*])n(CC)c(CN2CC(C[*])CCC2)nn1,22.51
[*]c1nc(N2CCN(CC[*])CC2)ccc1,0,C(C)(C)(OC(N1CC2(CN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)CC2)C1)=O)C,[*]c1nc(N2CCN(CC[*])CC2)ccc1,9.33
c1c2n(CCC[*])c(C)cc2c(-c2ccc(CN[*])cc2)cc1,0,C1C2(CCN(c3cc(C#CCCCCCC)cnc3)C2)CN1C(CCc1c2c(cccc2)[nH]c1)=O,c1c2n(CCC[*])c(C)cc2c(-c2ccc(CN[*])cc2)cc1,23.5
c1c(C)n(-c2ccc([*])cc2)c(C2CC2)c1C[*],0,C12(CN(C(c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3)=O)C1)CCN(c1cc(C#CCCCCCC)cnc1)C2,c1c(C)n(-c2ccc([*])cc2)c(C2CC2)c1C[*],17.79
N(C(=O)c1c2n(c(C)c([*])c(C)n2)nc1)C1CCCC(N[*])C1,0,c1c(N2CC3(CN(C(=O)c4cc5c(cc4[N+]([O-])=O)OCO5)C3)CC2)cncc1C#CCCCCCC,N(C(=O)c1c2n(c(C)c([*])c(C)n2)nc1)C1CCCC(N[*])C1,22.88
c1ccc2c(S(N3CCC([*])CC3)(=O)=O)ccc([*])c2c1,0,C(CCCCC)C#Cc1cncc(N2CCC3(CN(C(c4cc5c(cc4)OCO5)=O)C3)C2)c1,c1ccc2c(S(N3CCC([*])CC3)(=O)=O)ccc([*])c2c1,12.02
C1CN(CC[*])CCN1CCc1ccc([*])cc1,0,C(CCCCC)C#Cc1cc(N2CC3(CC2)CN(Cc2cc([N+](=O)[O-])cc([N+]([O-])=O)c2)C3)cnc1,C1CN(CC[*])CCN1CCc1ccc([*])cc1,16.75
[*]c1cc(-c2cnc([*])[nH]2)cnc1,0,c1ncc(N2CC(OCCCCCC)C2)cc1N1CCC2(CN(C(=O)OC(C)(C)C)C2)C1,[*]c1cc(-c2cnc([*])[nH]2)cnc1,12.28
c1([*])nc2c(ccc(C#C[*])c2)o1,0,C1C2(CCN1c1cc(C#Cc3ccccc3)cnc1)CN(C(=O)c1cc([N+]([O-])=O)cc([N+]([O-])=O)c1)C2,c1([*])nc2c(ccc(C#C[*])c2)o1,11.36
C1N(C(c2cc3ccccn3c2-c2oc3cccc([*])c3n2)=O)CCC([*])C1,0,C1C2(CCN(c3cc(C#Cc4ccccc4)cnc3)C2)CN1,C1N(C(c2cc3ccccn3c2-c2oc3cccc([*])c3n2)=O)CCC([*])C1,19.91
