canonical_smiles,Input_SMILES,SMILES_state,Tanimoto,NLL,qsar_model_count,qsar_models_used,pred_logIC50_uM,pred_ic50_uM,pred_pIC50,pred_logIC50_uM_ensemble_mean,pred_logIC50_uM_ensemble_std,pred_ic50_uM_ensemble_mean,pred_ic50_uM_ensemble_std,pred_pIC50_ensemble_mean,pred_pIC50_ensemble_std,pred_ic50_uM_lower95,pred_ic50_uM_upper95,pred_pIC50_lower95,pred_pIC50_upper95,pred_pIC50_uncertainty,pred_cLogP,pred_logS_ESOL,pred_Solubility_ESOL_mol_per_L,pred_Solubility_ESOL_class,pred_MetStab_Clearance_Microsome_AZ,pred_MetStab_Clearance_Hepatocyte_AZ,pred_MetStab_Half_Life_Obach,PAINS_alert,BRENK_alert,NIH_alert,AMES,ClinTox,DILI,Carcinogens_Lagunin,hERG,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Veith,CYP2D6_Veith,CYP3A4_Veith,HIA_Hou,Bioavailability_Ma,PAMPA_NCATS,Pgp_Broccatelli,Caco2_Wang,PPBR_AZ,VDss_Lombardo,molecular_weight,logP,QED,Lipinski,sa_score,sa_accessibility,liability_alert_count,passes_qsar_uncertainty,passes_optimal
O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#CC4CC4)c3)C2)C1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.7232142857142857,9.18,5,KNN | KNN | DT | LGBM | ET,-0.10776255579545732,0.7802565878921076,6.107762555795457,0.12600390996717428,0.19640324418480787,1.483226727875655,0.6936795727134542,5.873996090032826,0.19640324418480787,0.5508756188032885,3.243054660202117,5.489045731430602,6.258946448635049,0.19640324418480787,3.0120000000000013,-5.073293876546985,8.447070589372393e-06,Moderately Soluble,27.392431,11.224356,46.60781,0,3,0,0.82018423,0.0728187,0.9605489,0.10557313,0.6796711,0.043555394,0.5586082,0.58400023,0.1242875,0.9126684,0.9997829,0.6728486,0.92212546,0.85606825,-4.641429,95.052124,5.5660315,447.4510000000003,3.0120000000000013,0.40094786880797495,4.0,3.5437636815348696,0.7173595909405701,3,1,1
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)Nc2ccc(N)c([N+](=O)[O-])c2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6015625,9.25,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,1.2019343789859005,0.6200970783248593,48.77479971624872,75.90807000721786,4.7980656210141,0.6200970783248593,0.9694917225799261,261.4114779572665,3.5826753474973754,6.013455894530823,0.6200970783248593,5.0282000000000036,-6.830821069429049,1.476314653861132e-07,Poorly Soluble,57.427685,44.54649,64.07539,0,5,0,0.533376,0.27406865,0.93754053,0.09240585,0.89580697,0.11723709,0.6896447,0.801284,0.12871301,0.9622034,0.9998552,0.7168056,0.9384467,0.9649655,-4.8214936,102.21591,9.012006,490.60800000000023,5.0282000000000036,0.18481626462493733,3.0,3.380438913414335,0.7355067873984071,5,0,0
CCCCCC#Cc1cncc(N2CCC3(CCN(C(=O)c4ccc([N+](=O)[O-])cc4)CC3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6048387096774194,6.78,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,1.0828784330857804,0.6223352888727346,45.03542263208616,77.49706293115197,4.917121566914219,0.6223352888727346,0.7296276218109827,200.75002095149583,3.6973444007236598,6.136898733104779,0.6223352888727346,5.054300000000005,-6.663373157243126,2.1708351386473913e-07,Poorly Soluble,65.04891,52.41391,58.515594,0,4,0,0.29950723,0.21823037,0.87142324,0.08885519,0.86026776,0.15743348,0.58808863,0.76851475,0.11251126,0.94952315,0.9999735,0.7154063,0.9468829,0.95644915,-4.705434,102.05993,10.02286,460.5780000000002,5.054300000000005,0.2607049544013144,3.0,3.2139684647552498,0.7540035039160834,4,0,0
CCCCCCC#Cc1cncc(N2CCC3(CCN(Cc4ccc([N+](=O)[O-])cc4)CC3)CC2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5703125,9.57,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,1.1060338305401538,0.6224341566334352,45.656582589111665,77.21920475632712,4.893966169459846,0.6224341566334352,0.7692418143599058,211.83844388241167,3.6739952224583132,6.113937116461379,0.6224341566334352,6.194300000000007,-7.590744041195136,2.5659959040761144e-08,Poorly Soluble,51.73092,32.071125,76.93013,0,4,0,0.17259106,0.5801758,0.57712764,0.13328108,0.97402537,0.0971149,0.3640807,0.39661372,0.5023759,0.6795671,0.9999501,0.598676,0.8973482,0.9817972,-4.958867,101.298454,14.306601,474.6490000000003,6.194300000000007,0.19741358306694914,3.0,3.1913524278263328,0.7565163969081853,4,0,0
CCCCCC#Cc1cncc(N2CCC3(CCN(C(=O)c4cccc([N+](=O)[O-])c4)C3)CC2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6178861788617886,7.26,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,1.079938680730014,0.6244972854437867,45.01367220226478,77.51033185397809,4.920061319269986,0.6244972854437867,0.7176686928789071,201.3508003380852,3.696046639800164,6.144075998739808,0.6244972854437867,5.054300000000005,-6.663373157243126,2.1708351386473913e-07,Poorly Soluble,66.57619,55.450493,53.841805,0,4,0,0.33555347,0.19157173,0.8428149,0.061588835,0.88367474,0.32857254,0.7595142,0.8423049,0.14881927,0.97707987,0.9999951,0.65148115,0.9670216,0.9570834,-4.683543,102.27823,9.269426,460.5780000000002,5.054300000000005,0.2607049544013144,3.0,3.235630631160271,0.7515965965377477,4,0,0
CCCCCC#Cc1cncc(N2CCC3(CCN(C(=O)c4cccc([N+](=O)[O-])c4)CC3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6311475409836066,7.5,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,1.0782029799831747,0.6252185432954392,44.98730200231794,77.52339573695959,4.921797020016825,0.6252185432954392,0.7124832111082281,201.20155128016688,3.6963686751577645,6.1472253648758866,0.6252185432954392,5.054300000000005,-6.663373157243126,2.1708351386473913e-07,Poorly Soluble,67.547585,55.13553,54.790386,0,4,0,0.2849509,0.20548503,0.8551094,0.070731655,0.8765019,0.24648781,0.7068552,0.8197177,0.1378769,0.9672944,0.9999901,0.6785489,0.95678073,0.9565941,-4.6974916,102.34795,9.452881,460.5780000000002,5.054300000000005,0.2607049544013144,3.0,3.240393425508781,0.7510673971656909,4,0,0
CCCCCC#Cc1cncc(N2CCC3(CCN(Cc4ccc([N+](=O)[O-])cc4)CC3)CC2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.546875,9.88,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,1.0845284890261897,0.6302416177461272,45.28057774543339,77.40103918042064,4.91547151097381,0.6302416177461272,0.7067322638467519,208.83441006911215,3.680197940191401,6.150745081756219,0.6302416177461272,5.804200000000006,-7.21639391946766,6.075836527903556e-08,Poorly Soluble,47.807846,31.122986,70.241714,0,4,0,0.17693621,0.61434805,0.5775555,0.13876317,0.9703811,0.10968711,0.35706967,0.39003682,0.5247615,0.65409404,0.9999107,0.64264184,0.9015091,0.97634256,-4.935954,100.37468,13.60499,460.62200000000024,5.804200000000006,0.22598773375306824,3.0,3.1768589885172007,0.7581267790536443,4,0,0
CCCCCCC#Cc1cncc(N2CCC3(CCCN(C(=O)c4ccc([N+](=O)[O-])cc4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.6557377049180327,9.12,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,1.0738558111805578,0.6315546367072441,45.03318734540983,77.51282599015622,4.926144188819443,0.6315546367072441,0.685501995300191,204.97594585484035,3.6882971008732435,6.163991276765641,0.6315546367072441,5.444400000000005,-7.037723278970603,9.168044677653183e-08,Poorly Soluble,75.99046,61.56947,62.171654,0,4,0,0.37533465,0.19175306,0.86006105,0.06626794,0.90105647,0.21971786,0.770162,0.8597304,0.15324047,0.9853569,0.9999949,0.6423501,0.9637939,0.965765,-4.7040906,103.376144,9.908262,474.60500000000025,5.444400000000005,0.2308983781474721,3.0,3.681590882465061,0.7020454575038821,4,0,0
CCCCCCC#Cc1cncc(N2CCC3(CCN(C(=O)c4cccc([N+](=O)[O-])c4)C3)CC2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6422764227642277,7.84,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,1.0650662113595797,0.6316396720425927,44.811413680536155,77.61201995757492,4.9349337886404205,0.6316396720425927,0.6715099531063728,200.94627898126643,3.696920031436939,6.172947545843902,0.6316396720425927,5.444400000000006,-7.037723278970603,9.168044677653183e-08,Poorly Soluble,71.23672,56.92689,60.90316,0,4,0,0.31560248,0.17040624,0.837206,0.057203263,0.89333963,0.3089164,0.77617437,0.85779953,0.14190844,0.9803632,0.99999744,0.60558105,0.96622163,0.9660875,-4.711604,103.43124,10.0118475,474.60500000000025,5.444400000000006,0.2308983781474721,3.0,3.2482072327185882,0.7501991963646013,4,0,0
CCCCCCC#Cc1cncc(N2CCC3(CCN(C(=O)c4cccc([N+](=O)[O-])c4)CC3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6557377049180327,7.7,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,1.062010406736284,0.6328142705784343,44.76486741457887,77.6349096297522,4.9379895932637154,0.6328142705784343,0.6632762341965646,200.59789762684326,3.697673622929985,6.178305563597447,0.6328142705784343,5.444400000000006,-7.037723278970603,9.168044677653183e-08,Poorly Soluble,72.14093,56.52597,61.841553,0,4,0,0.2637747,0.18397626,0.8496858,0.06596499,0.88668597,0.2286969,0.7247056,0.83682317,0.13005243,0.9715708,0.99999475,0.63522923,0.95596087,0.9660063,-4.7258797,103.45441,10.165011,474.60500000000025,5.444400000000006,0.2308983781474721,3.0,3.252828557928032,0.7496857157857743,4,0,0
CCCCCCC#Cc1cncc(N2CCC3(CCN(Cc4ccc([N+](=O)[O-])cc4)C3)CC2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6097560975609756,6.22,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,1.0815974526211745,0.6334973361208646,45.26596157151514,77.40799969450863,4.918402547378825,0.6334973361208646,0.6917396563661494,210.50006361436462,3.676747768581931,6.16005732617572,0.6334973361208646,5.804200000000006,-7.2129423739017025,6.124316492736546e-08,Poorly Soluble,56.75984,40.381977,72.40813,0,4,0,0.24700598,0.54794896,0.66097355,0.10598336,0.98097193,0.25115284,0.67513037,0.7036367,0.58970517,0.9563324,0.99999064,0.55576956,0.9296133,0.98398745,-4.90339,101.47467,13.461764,460.62200000000024,5.804200000000006,0.21545759580754395,3.0,3.209920526978739,0.7544532747801401,4,0,0
CCCCCCC#Cc1cncc(N2CCC3(CCN(Cc4cccc([N+](=O)[O-])c4)C3)CC2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6363636363636364,7.86,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,1.1003457833738246,0.6337630165375888,45.753058156262604,77.1850542017563,4.899654216626176,0.6337630165375888,0.7213902544439358,220.04996092886935,3.6574787042125014,6.141829729039849,0.6337630165375888,5.804200000000006,-7.2129423739017025,6.124316492736546e-08,Poorly Soluble,55.18098,39.44912,71.41475,0,4,0,0.24839959,0.5295295,0.62911516,0.09027203,0.9817358,0.3638764,0.7177411,0.71344525,0.63198,0.96893436,0.99999607,0.54367507,0.94422644,0.9822065,-4.876966,101.59828,13.288488,460.62200000000024,5.804200000000006,0.21545759580754395,3.0,3.2445471004053124,0.7506058777327431,4,0,0
CCCCCCC#Cc1cncc(N2CCC3(CCN(Cc4ccc([N+](=O)[O-])cc4)CC3)C2)n1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5,9.95,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,1.1488635691882407,0.6342787140532973,47.460452749187155,76.5280678263243,4.851136430811759,0.6342787140532973,0.804780212496595,246.63224078145566,3.6079501512672967,6.094322710356222,0.6342787140532973,5.199200000000006,-6.770764150892038,1.695258181896381e-07,Poorly Soluble,54.80019,36.556664,66.80702,0,4,0,0.27603623,0.6114342,0.7557634,0.14143375,0.9792646,0.35500234,0.7815525,0.7861985,0.6594815,0.93946123,0.9999819,0.5947606,0.9427559,0.98011255,-4.9185014,101.13313,12.2378645,461.61000000000024,5.199200000000006,0.23279154624772067,3.0,3.329340107398319,0.741184432511298,4,0,0
CCCCCCC#Cc1cncc(N2CCC3(CCN(Cc4ccc(C)c([N+](=O)[O-])c4)CC3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6129032258064516,10.04,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,1.096926498269172,0.6359467314397915,45.708170429723296,77.20691180940536,4.9030735017308285,0.6359467314397915,0.7087138249141576,220.48654485908236,3.656617908108837,6.149529095352819,0.6359467314397915,6.112620000000007,-7.530164112767932,2.9500942237449986e-08,Poorly Soluble,61.030724,41.851204,73.49873,0,4,0,0.24664088,0.56534624,0.5960714,0.10058198,0.9811083,0.24852447,0.5849745,0.5728734,0.6349185,0.945686,0.9999865,0.5265714,0.9228749,0.980495,-4.891458,101.07161,13.735846,474.6490000000003,6.112620000000007,0.1998073694064949,3.0,3.3066914672958916,0.7437009480782343,4,0,0
CCCCCCC#Cc1cncc(N2CCC3(CCCN(Cc4ccc([N+](=O)[O-])cc4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.65,8.79,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,1.0651091648628805,0.6402380692081825,44.996257211530185,77.53624926384083,4.93489083513712,0.6402380692081825,0.646014921310478,208.91796194176732,3.6800242194890815,6.189757450785157,0.6402380692081825,5.804200000000006,-7.2129423739017025,6.124316492736546e-08,Poorly Soluble,65.77401,49.48661,73.24642,0,4,0,0.333006,0.604411,0.6882842,0.10965197,0.98657113,0.26892194,0.7410547,0.7476505,0.67208445,0.97600687,0.9999903,0.55351365,0.9297287,0.985531,-4.9063754,102.06951,12.960756,460.62200000000024,5.804200000000006,0.21545759580754395,3.0,3.671185835660337,0.7032015738155182,4,0,0
CCCCCCC#Cc1cncc(N2CCC3(CCN(Cc4ccc([N+](=O)[O-])cc4)C(=O)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6129032258064516,9.86,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,1.0767004734036838,0.6405240564062449,45.303982699340814,77.40012429352542,4.923299526596316,0.6405240564062449,0.6626334002446829,214.84617391409685,3.6678723760400764,6.178726677152556,0.6405240564062449,5.330800000000005,-6.9500175724187185,1.1219730561216276e-07,Poorly Soluble,75.86908,66.74864,52.209057,0,4,0,0.18365403,0.08871479,0.8674464,0.069834135,0.84506834,0.31034645,0.93204844,0.9409997,0.17624602,0.97821367,0.99999666,0.5296765,0.9566496,0.94932926,-4.741873,102.39807,9.710123,474.60500000000025,5.330800000000005,0.22356881578326018,3.0,3.7725806768291124,0.6919354803523208,4,0,0
CC(C)CCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)c2ccc([N+](=O)[O-])cc2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5390625,9.5,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,1.0793597995423616,0.641828789366951,45.38640539975337,77.36054602382828,4.920640200457639,0.641828789366951,0.6627891226382109,217.44239689693418,3.6626557732984146,6.178624627616863,0.641828789366951,4.910200000000005,-6.556497940710802,2.776528011505543e-07,Poorly Soluble,72.372665,57.057617,64.82453,0,4,0,0.44389692,0.26998696,0.8859612,0.10657835,0.86929,0.06252585,0.45041806,0.6158692,0.083730735,0.93159115,0.9998251,0.76481146,0.94562066,0.9506825,-4.692976,102.4021,10.606792,460.5780000000002,4.910200000000005,0.2648414277988323,4.0,3.2529360864192984,0.7496737681756336,4,0,0
CCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)c2ccc([N+](=O)[O-])cc2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6386554621848739,8.97,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,1.0644741883504083,0.6457217254680804,45.11157271590031,77.49262985511488,4.935525811649592,0.6457217254680804,0.6293027164566237,213.83991359602078,3.669911229732154,6.201140393567029,0.6457217254680804,4.664200000000005,-6.285831993176225,5.178071068933046e-07,Poorly Soluble,64.34978,54.73477,53.892403,0,4,0,0.43879706,0.21689215,0.8840748,0.09602903,0.83052033,0.11417766,0.49424252,0.6597254,0.094407186,0.93880737,0.9998895,0.75399077,0.94837964,0.93446845,-4.645897,101.62226,8.851659,446.5510000000001,4.664200000000005,0.2789561044640541,4.0,3.17832791337149,0.7579635651809455,4,0,0
CCCCCCC#Cc1cncc(N2CCC3(CCN(Cc4ccc([N+](=O)[O-])cc4)CC3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6229508196721312,5.31,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,1.0640260555130543,0.645996907004412,45.09742944506668,77.49712038010988,4.935973944486946,0.645996907004412,0.6278734481735982,213.88483510095602,3.6698200067582984,6.202127882215593,0.645996907004412,5.804200000000006,-7.2129423739017025,6.124316492736546e-08,Poorly Soluble,54.81618,37.6225,73.68585,0,4,0,0.2571294,0.56871724,0.65415096,0.121017754,0.9790673,0.20188263,0.64612633,0.6520499,0.6116384,0.9317323,0.9999779,0.5527037,0.913774,0.9824544,-4.9235883,100.25461,14.553522,460.62200000000024,5.804200000000006,0.21545759580754395,3.0,3.2156086388668523,0.7538212623481275,4,0,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)c2ccc([N+](=O)[O-])cc2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6638655462184874,7.6,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,1.056911646862935,0.6463154563992812,44.932517814283585,77.57266465132668,4.943088353137065,0.6463154563992812,0.6167843595499511,210.71232610202605,3.676310058594474,6.2098666476796565,0.6463154563992812,5.054300000000005,-6.659921611677168,2.1881565413376247e-07,Poorly Soluble,69.3415,56.577766,60.841393,0,4,0,0.4141079,0.20124523,0.88275546,0.09535517,0.8448421,0.10393939,0.5229925,0.69744104,0.09023205,0.947467,0.99993354,0.72225034,0.95056975,0.9506072,-4.676103,102.93605,9.680662,460.5780000000002,5.054300000000005,0.24988239064410403,3.0,3.19070018237489,0.7565888686250122,4,0,0
CCCCCCC#Cc1cncc(N2CCC3(CCN(Cc4cccc([N+](=O)[O-])c4)CC3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.65,6.55,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,1.0827743862657042,0.6478649489026296,45.599481310096806,77.26822499907952,4.917225613734296,0.6478649489026296,0.6500684464554196,225.21104518550334,3.6474103138851417,6.187040913583449,0.6478649489026296,5.804200000000006,-7.2129423739017025,6.124316492736546e-08,Poorly Soluble,53.529808,36.96506,72.61237,0,4,0,0.26122203,0.55518985,0.6237103,0.10460299,0.980178,0.2933023,0.67820597,0.6561321,0.6522058,0.9491253,0.99998987,0.5440692,0.9310382,0.9808769,-4.897622,100.39207,14.369258,460.62200000000024,5.804200000000006,0.21545759580754395,3.0,3.2502352122934237,0.7499738653007306,4,0,0
CCCCCC#Cc1cncc(N2CCC3(CCN(Cc4cnc([N+](=O)[O-])cn4)CC3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5354330708661418,9.86,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,1.1402860236059418,0.6516591805694284,47.55690435488559,76.47816765941124,4.859713976394058,0.6516591805694284,0.7295146700538028,261.53993864644457,3.5824619824779784,6.136965970310138,0.6516591805694284,4.204100000000004,-5.95449630938143,1.1104619719586323e-06,Moderately Soluble,42.47881,32.35654,43.324512,0,4,0,0.4564588,0.5769859,0.8701808,0.30159515,0.91748255,0.4466486,0.5756568,0.6881911,0.3893945,0.8804741,0.9999078,0.8355791,0.9640166,0.83150256,-5.0431604,95.93704,11.535503,448.5710000000002,4.204100000000004,0.2713467644562232,4.0,3.592965750932863,0.711892694340793,4,0,0
CC(C)(C)CC#Cc1cncc(N2CCC3(CC2)CN(C(=O)c2cc(N)cc([N+](=O)[O-])c2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.56,9.6,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,1.122497286351972,0.6517577167290158,46.8403343892746,76.72962781448146,4.877502713648028,0.6517577167290158,0.6999260565793199,251.15533692916577,3.600057588859157,6.1549478384368985,0.6517577167290158,4.102300000000002,-5.974188709469042,1.0612343298723461e-06,Moderately Soluble,47.47524,31.987473,47.224632,0,4,0,0.55821747,0.40247327,0.8756565,0.097195774,0.914797,0.07512897,0.5060582,0.5817608,0.14363123,0.92932206,0.9994011,0.76257354,0.93213046,0.9151065,-4.7870755,98.49121,8.657984,461.56600000000014,4.102300000000002,0.3192447650406228,4.0,3.57309512897249,0.7141005412252789,4,0,0
CC(C)=CCCC#Cc1cncc(N2CCC3(CC2)CN(Cc2cc(N)cc([N+](=O)[O-])c2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5725806451612904,9.42,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,1.1644267611471564,0.6629882023029124,48.620450864050284,76.01731799619337,4.835573238852843,0.6629882023029124,0.7327737185069114,290.99373419096054,3.5361163623391354,6.135030115366552,0.6629882023029124,4.772300000000004,-6.447713040065507,3.5668673622278096e-07,Poorly Soluble,48.365067,33.260338,58.75945,0,6,0,0.49422732,0.7157962,0.7398186,0.12744084,0.984052,0.25815308,0.6059862,0.6268576,0.6354067,0.97073346,0.99973047,0.70864934,0.93455523,0.9581148,-5.0540304,99.75959,11.835774,459.5940000000003,4.772300000000004,0.16713144390628684,4.0,3.5921582018039135,0.7119824220217874,6,0,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(c2cc(C(N)=O)cc([N+](=O)[O-])c2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.680672268907563,9.22,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,1.100039311842301,0.6668123734110852,46.5044136807992,76.88365636066116,4.899960688157699,0.6668123734110852,0.6209935079490907,255.2651716322515,3.5930084362719716,6.206912940043426,0.6668123734110852,4.517400000000003,-6.35327449774121,4.4332834772362355e-07,Poorly Soluble,52.814217,35.124443,65.63415,0,4,0,0.36642843,0.27054772,0.9185459,0.13022465,0.8464039,0.09324688,0.47996014,0.7014595,0.100516155,0.91131437,0.99968874,0.78695077,0.9188717,0.9469899,-4.9345407,102.12396,9.474085,475.59300000000025,4.517400000000003,0.26047497201748215,4.0,3.4108576931492456,0.7321269229834171,4,0,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(c2cc(N)cc([N+](=O)[O-])c2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6495726495726496,8.51,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,1.0872966957203454,0.6669112261876335,46.14436063316124,77.04285968127975,4.912703304279654,0.6669112261876335,0.6027686997161155,247.99487108855757,3.605557300951893,6.219849307607417,0.6669112261876335,5.000700000000004,-6.538779261659609,2.8921494982435807e-07,Poorly Soluble,51.336517,35.638947,81.00986,0,5,0,0.49831572,0.3156652,0.9058016,0.0784496,0.9375683,0.34346217,0.85548055,0.8864379,0.21467718,0.97484076,0.9999827,0.7224821,0.96134555,0.968297,-4.9012365,102.16437,13.738179,447.5830000000002,5.000700000000004,0.21121517534865808,3.0,3.4410321686906373,0.728774203478818,5,0,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)c2cc(N)cc([N+](=O)[O-])c2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.7543859649122807,7.84,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,1.0529952959753153,0.6679076365760946,45.253390450212535,77.43891756718054,4.9470047040246845,0.6679076365760946,0.5544933324229031,230.1941399820157,3.637905736335539,6.256103671713831,0.6679076365760946,4.636500000000003,-6.445059411030969,3.588728378579529e-07,Poorly Soluble,46.138893,34.611813,61.671722,0,5,0,0.501685,0.26096645,0.9040744,0.0718255,0.91257274,0.1791409,0.7198996,0.8223733,0.14305429,0.98354894,0.99996436,0.6959682,0.95893633,0.96230114,-4.843297,100.238235,11.086181,475.59300000000025,4.636500000000003,0.20565392847604302,4.0,3.402501049792602,0.733055438911933,5,0,0
