canonical_smiles,Input_SMILES,SMILES_state,Tanimoto,NLL,qsar_model_count,qsar_models_used,pred_logIC50_uM,pred_ic50_uM,pred_pIC50,pred_logIC50_uM_ensemble_mean,pred_logIC50_uM_ensemble_std,pred_ic50_uM_ensemble_mean,pred_ic50_uM_ensemble_std,pred_pIC50_ensemble_mean,pred_pIC50_ensemble_std,pred_ic50_uM_lower95,pred_ic50_uM_upper95,pred_pIC50_lower95,pred_pIC50_upper95,pred_pIC50_uncertainty,pred_cLogP,pred_logS_ESOL,pred_Solubility_ESOL_mol_per_L,pred_Solubility_ESOL_class,pred_MetStab_Clearance_Microsome_AZ,pred_MetStab_Clearance_Hepatocyte_AZ,pred_MetStab_Half_Life_Obach,PAINS_alert,BRENK_alert,NIH_alert,AMES,ClinTox,DILI,Carcinogens_Lagunin,hERG,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Veith,CYP2D6_Veith,CYP3A4_Veith,HIA_Hou,Bioavailability_Ma,PAMPA_NCATS,Pgp_Broccatelli,Caco2_Wang,PPBR_AZ,VDss_Lombardo,molecular_weight,logP,QED,Lipinski,sa_score,sa_accessibility,liability_alert_count,passes_qsar_uncertainty,passes_optimal
CCCCC#Cc1cncc(N2CCC3(CN(Cc4cc(N)cc(C(N)=O)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6260869565217392,8.14,5,KNN | KNN | DT | LGBM | ET,0.5473052438641018,3.526186219547159,5.452694756135898,1.3080867795133506,0.5802504888132622,51.79560562003868,74.52754547638385,4.691913220486649,0.5802504888132622,1.4818212601172613,278.85455155862024,3.5546222624126553,5.829204178560643,0.5802504888132622,3.016700000000001,-4.882161144127976,1.3117131001017674e-05,Moderately Soluble,23.2188,26.074295,42.78295,0,3,0,0.17930707,0.6316912,0.63443184,0.092236266,0.93317384,0.13519442,0.2133276,0.3550846,0.38974148,0.84821016,0.9978949,0.74985635,0.7835757,0.71666324,-5.2609243,92.48932,10.36054,417.5570000000002,3.016700000000001,0.4284922319693887,4.0,3.445734396899377,0.7282517336778469,3,0,1
CCCC/C=C/c1cncc(N2CCC3(CN(C(=O)c4ccc(F)c(NC)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4427480916030534,8.4,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.0400337483403845,0.2772782012321491,13.399607751914735,8.43679776896831,4.9599662516596155,0.2772782012321491,3.1373897541197016,38.3264877980707,4.4165009772446036,5.503431526074627,0.2772782012321491,4.818300000000004,-6.247919290005753,5.650419733765776e-07,Poorly Soluble,89.05994,75.860565,31.660507,0,1,0,0.32594836,0.46149832,0.7590777,0.055407416,0.9175008,0.29349035,0.48177594,0.52508587,0.18195872,0.93425685,0.999905,0.816803,0.9677988,0.8229071,-4.916635,96.774376,8.718534,422.5480000000001,4.818300000000004,0.6502706176000125,4.0,3.298951005290988,0.7445609994121125,1,0,0
CCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc(N(C)C)c(F)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5785123966942148,11.49,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,0.9464900016780078,0.27729754077009033,10.871114280457428,6.938096551611874,5.053509998321992,0.27729754077009033,2.529221248594434,30.902469153326585,4.510006818412615,5.59701317823137,0.27729754077009033,4.180900000000004,-5.856362543235947,1.3919942995326073e-06,Moderately Soluble,74.48193,54.980186,58.47384,0,2,0,0.28394538,0.47322688,0.81333864,0.06905401,0.90816927,0.17564802,0.42902198,0.54153395,0.12545964,0.9542154,0.99988306,0.79653853,0.9586544,0.90341175,-4.7063828,99.88513,10.2403,434.55900000000014,4.180900000000004,0.5228802855070793,4.0,3.3929509671614495,0.7341165592042833,2,0,0
CCCC#Cc1cncc(N2CCC3(CN(Cc4cc(F)cc(NC(=O)C(C)C)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5483870967741935,10.15,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,0.9611397849524369,0.27745641908767454,11.231935752708866,7.170215067323976,5.038860215047563,0.27745641908767454,2.6141180963944897,31.985590023927923,4.495045633635721,5.582674796459405,0.27745641908767454,4.6791000000000045,-6.310342190580923,4.893930633986898e-07,Poorly Soluble,56.92914,47.39342,72.31394,0,1,0,0.13408116,0.6518705,0.65905076,0.1050421,0.96403515,0.2143523,0.40680414,0.55303806,0.516956,0.94320834,0.9995421,0.7228769,0.8890192,0.91763115,-4.9351797,99.83435,11.273106,448.5860000000001,4.6791000000000045,0.6522420451126983,4.0,3.409430468674799,0.732285503480578,1,0,0
CCCCCc1cncc(N2CCC3(CN(C(=O)c4cc(C#N)cc(NC(C)C)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.515625,10.24,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.0707276543023136,0.2776906011283387,14.532979854303832,9.887195788760032,4.929272345697687,0.2776906011283387,3.3608882788881056,41.20986886185762,4.384998767486143,5.473545923909231,0.2776906011283387,4.858780000000005,-6.417026768003367,3.8280114840911056e-07,Poorly Soluble,89.20735,69.42112,61.482555,0,1,0,0.079748854,0.37310976,0.8519065,0.04810511,0.9253691,0.07573364,0.4488651,0.66449445,0.08091067,0.96254796,0.9999181,0.8282631,0.9589904,0.9310826,-4.9834595,97.402664,13.148155,445.61100000000016,4.858780000000005,0.5877196234072067,4.0,3.3084071436127633,0.7435103173763596,1,0,0
CCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(C)cc(C#N)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6695652173913044,11.7,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.0622789807503283,0.27973983722255075,14.32648076653949,9.935480446394632,4.937721019249672,0.27973983722255075,3.2657948496555536,40.791442335156326,4.389430938293472,5.486011100205872,0.27973983722255075,4.546000000000004,-6.074269694468545,8.428112141249786e-07,Poorly Soluble,83.90851,78.69318,50.512688,0,2,0,0.108468495,0.19218875,0.85981065,0.04854154,0.7549125,0.141442,0.4323739,0.6926386,0.038897797,0.96061385,0.9999348,0.7845892,0.95545703,0.863252,-4.7381897,102.602356,5.9510245,426.5640000000002,4.546000000000004,0.5199860648435076,4.0,3.4073381860963607,0.7325179793226266,2,0,0
CCCCC#Cc1cncc(N2CCC3(CN(Cc4ccc(C(=O)NC)cc4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5537190082644629,12.14,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.1961769682688197,0.28045944584073845,18.574477638170638,8.680770470032048,4.803823031731181,0.28045944584073845,4.430741922609497,55.70285846269367,4.254122517883333,5.353523545579027,0.28045944584073845,3.6952000000000025,-5.378852402634697,4.1797239272471965e-06,Moderately Soluble,30.825836,28.451752,44.345467,0,2,0,0.111457005,0.65263283,0.63711995,0.124914214,0.93962777,0.1854898,0.22991021,0.42323008,0.4630328,0.84521455,0.9989675,0.77581954,0.86016273,0.86276543,-5.126443,95.74571,10.31653,416.56900000000013,3.6952000000000025,0.5763254055694015,4.0,3.2026356422832087,0.7552627064129768,2,0,0
CCCCC#Cc1cncc(N2CCC3(CN(Cc4cc(F)cc(C(=O)NC)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6101694915254238,9.36,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,0.9441182709409531,0.2810853604488621,11.360519636564248,9.647495726075993,5.055881729059047,0.2810853604488621,2.472811230574356,31.264074535192492,4.504954422579277,5.6068090355388165,0.2810853604488621,3.8343000000000025,-5.595846805788632,2.53602303637301e-06,Moderately Soluble,29.0451,26.599133,54.147514,0,2,0,0.10744587,0.65873396,0.63962275,0.1066076,0.9512358,0.22458208,0.29391295,0.45134673,0.49513036,0.92252094,0.9996387,0.7741407,0.8985554,0.8697427,-4.972364,95.88598,11.455332,434.55900000000014,3.8343000000000025,0.5545460411621842,4.0,3.3754859460287356,0.7360571171079182,2,0,0
CCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc(F)c(N)c4Cl)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5702479338842975,10.8,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.2020800012923287,0.2812898115678106,18.923468558339483,9.452581301118206,4.7979199987076715,0.2812898115678106,4.474576841892634,56.677153687836075,4.246591968034762,5.34924802938058,0.2812898115678106,4.350500000000003,-6.033027559407249,9.267710105894428e-07,Poorly Soluble,67.75325,66.5108,41.30344,0,3,0,0.20298643,0.28247562,0.8229543,0.047567774,0.79849356,0.14458005,0.43658978,0.60452837,0.0864126,0.9505118,0.9998927,0.7766797,0.9482072,0.8075906,-4.62957,98.8293,7.312455,440.95000000000016,4.350500000000003,0.43586847842297866,4.0,3.5277012042299782,0.7191443106411135,3,0,0
CCCCC[n+]1cncc(N2CCC3(CN(C(=O)c4cccc(OC(C)C)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4104477611940298,11.9,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,0.8026512035217278,0.2817251034970282,7.714142379688965,4.582892362550631,5.1973487964782725,0.2817251034970282,1.780204935142474,22.637705531705006,4.645167593624097,5.749529999332447,0.2817251034970282,3.6990000000000025,-5.42114423255603,3.7918903244982376e-06,Moderately Soluble,54.269157,43.620514,12.928446,0,2,0,0.16721459,0.14015487,0.3053651,0.20232609,0.8354114,0.022034895,0.17534561,0.16616352,0.35415733,0.43475324,0.5761448,0.39426,0.2850998,0.44783726,-5.1757445,62.858936,8.318738,423.5810000000002,3.6990000000000025,0.4798910825521359,4.0,3.506704676619659,0.7214772581533713,2,0,0
CCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(NC(=O)C5CO5)ccc4Cl)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5538461538461539,13.11,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.1292951216992855,0.28272511360871083,16.379895571143894,9.549743507914215,4.870704878300715,0.28272511360871083,3.759706117377389,48.24322635746791,4.316563655627641,5.424846100973788,0.28272511360871083,3.9665000000000026,-6.066763597980638,8.57504488575927e-07,Poorly Soluble,63.27076,46.696053,70.12084,0,3,1,0.49994254,0.28929156,0.925146,0.11808173,0.808489,0.068078496,0.4795335,0.66764885,0.12106999,0.9389378,0.9984835,0.7196714,0.87663,0.907046,-4.9215217,99.95775,7.584104,493.0070000000002,3.9665000000000026,0.374885934046647,4.0,3.8549859388937806,0.6827793401229132,4,0,0
CCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(N)cc(C#N)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6695652173913044,11.55,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.1725358968562272,0.2865035583391635,17.93663091507758,9.645024760292513,4.827464103143773,0.2865035583391635,4.083089715201092,54.21043237913723,4.265917128799012,5.389011077488533,0.2865035583391635,3.8197800000000024,-5.542185754956116,2.8695529640901705e-06,Moderately Soluble,40.39733,39.370262,45.905396,0,3,0,0.18822831,0.30490294,0.8867571,0.052748352,0.8271974,0.120924056,0.44598228,0.7318765,0.06815644,0.97016066,0.999856,0.78172344,0.9385883,0.8684436,-4.7416015,99.44054,6.690023,427.5520000000002,3.8197800000000024,0.4453377615878204,4.0,3.482915362765845,0.7241205152482395,3,0,0
CCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc(N)c(N(C)C)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6166666666666667,12.23,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.1717258760426683,0.28699592334248986,17.926139286585133,9.701758771923831,4.828274123957332,0.28699592334248986,4.066435295762096,54.229785395052495,4.265762114206051,5.390786133708612,0.28699592334248986,4.014100000000003,-5.7974527050719695,1.594216482384878e-06,Moderately Soluble,57.818275,42.386303,51.006607,0,3,0,0.28326038,0.50996244,0.82005864,0.058543723,0.95077384,0.2349273,0.6056067,0.74215555,0.21589951,0.9860107,0.99994344,0.7437258,0.9558252,0.93808997,-4.83937,100.16305,10.981178,445.6110000000002,4.014100000000003,0.4133998300124594,4.0,3.434889525746758,0.7294567193614714,3,0,0
CCCC#Cc1cncc(N2CCC3(CN(Cc4cc(F)cc(NC(=O)CC(C)C)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5476190476190477,11.85,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,0.9366294462066709,0.2870422098974489,10.826802802970123,7.317024216491114,5.063370553793329,0.2870422098974489,2.366065237059315,31.566917672157864,4.500767822394329,5.6259732851923285,0.2870422098974489,5.069200000000005,-6.684431809081866,2.0680840774588996e-07,Poorly Soluble,61.228355,47.18708,74.29897,0,1,0,0.10436878,0.64031965,0.6533197,0.10877232,0.97167856,0.18244195,0.46077347,0.58993965,0.5727021,0.94173133,0.9996831,0.69858325,0.892762,0.93971,-4.93644,100.3399,12.053853,462.61300000000017,5.069200000000005,0.5839563057877818,3.0,3.4283134902654524,0.7301873899705054,1,0,0
CCCCC/C=C/c1cncc(N2CCC3(CN(C(=O)c4ccc(C#N)cc4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4728682170542636,10.03,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.0551766279338761,0.2871851556916381,14.242798059017773,10.037038674317202,4.944823372066124,0.2871851556916381,3.1066599793078935,41.50109284352138,4.381940466910513,5.507706277221734,0.2871851556916381,4.8992800000000045,-6.255102037899255,5.55773662381711e-07,Poorly Soluble,92.979294,84.2884,21.902166,0,1,0,0.21002889,0.32464015,0.8539643,0.07415183,0.79357916,0.14793368,0.3578466,0.5851949,0.06894109,0.88855827,0.9995419,0.81354016,0.9351007,0.84534776,-4.868907,98.820816,3.4041443,414.5530000000001,4.8992800000000045,0.6048114603270248,4.0,3.207338667348032,0.7547401480724409,1,0,0
CCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc(N)c(OC(C)C)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5645161290322581,11.82,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.070026763728356,0.2887426781000002,14.646422772048302,9.890377523625316,4.929973236271644,0.2887426781000002,3.192207507561879,43.24763995704586,4.364037587195644,5.495908885347644,0.2887426781000002,4.345200000000003,-6.0495290133095265,8.922180124246479e-07,Poorly Soluble,65.19258,55.99828,51.50995,0,3,0,0.22828777,0.3616054,0.85123044,0.05269565,0.91822225,0.20835865,0.62885284,0.78093433,0.13713674,0.98099786,0.99996626,0.7690503,0.9603435,0.9331975,-4.790231,100.66112,9.949904,446.5950000000002,4.345200000000003,0.40589481893706963,4.0,3.3983922552752954,0.7335119716360783,3,0,0
CCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc(C#N)c(N)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6271186440677966,11.3,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.1782727481395356,0.28914665602401346,18.20527080037459,9.708649056888687,4.821727251860464,0.28914665602401346,4.088323962062064,55.590450552537874,4.254999806053398,5.38845469766753,0.28914665602401346,3.8197800000000024,-5.542185754956116,2.8695529640901705e-06,Moderately Soluble,46.03072,45.513493,41.70378,0,3,0,0.22982457,0.29794097,0.8831955,0.061726283,0.83637094,0.15372595,0.52368367,0.7899977,0.08595052,0.96893185,0.9998686,0.74571395,0.93398345,0.90534943,-4.694024,99.69799,6.187199,427.5520000000002,3.8197800000000024,0.4453377615878204,4.0,3.4503282114556164,0.7277413098382648,3,0,0
CCCC[C@H](C)C#Cc1cncc(N2CCC3(CN(C(=O)c4ccc(C#N)cc4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4883720930232558,11.92,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.064808971939564,0.2893377758134596,14.557826461390349,10.07244614140156,4.935191028060436,0.2893377758134596,3.1456248812424104,42.84607192814502,4.368088987466056,5.502293068654817,0.2893377758134596,4.483580000000004,-6.027974406363427,9.37617260513787e-07,Poorly Soluble,62.42881,57.096386,47.10018,0,1,0,0.1487588,0.2504048,0.856746,0.064011045,0.7429585,0.06511984,0.31151026,0.5691951,0.04801219,0.91433793,0.99973357,0.792884,0.92255414,0.865726,-4.7314477,100.06355,6.5559797,426.5640000000002,4.483580000000004,0.6614701032622523,4.0,3.8413714345305117,0.6842920628299431,1,0,0
CCCCC#Cc1cncc(N2CCC3(CN(Cc4cc(N)cc(C(=O)OCC)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6083333333333333,11.89,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.1680503678245748,0.29025676482162194,17.85567017203943,9.748637031059612,4.831949632175425,0.29025676482162194,3.973261131389964,54.569958923324904,4.2630463731250465,5.400852891225804,0.29025676482162194,4.094500000000003,-5.860139807891706,1.3799399634161421e-06,Moderately Soluble,78.0775,75.299576,45.180218,0,3,0,0.15687902,0.6915304,0.7183575,0.10375118,0.977026,0.52784264,0.6256875,0.7380169,0.6554507,0.9753696,0.9999069,0.7104825,0.91848886,0.93755877,-4.95334,101.30708,10.696142,446.59500000000025,4.094500000000003,0.29889974040474265,4.0,3.4020802865302446,0.7331021903855284,3,0,0
CCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(C)cc(C#N)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6293103448275862,6.85,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.052814792880854,0.2908602805110109,14.212067632777893,10.019117677502317,4.947185207119146,0.2908602805110109,3.0389856060565044,41.96632529626374,4.377099057317564,5.517271356920728,0.2908602805110109,4.1559000000000035,-5.700777500201836,1.9916934714423257e-06,Moderately Soluble,77.00873,74.99321,42.813362,0,2,0,0.11687374,0.21071322,0.85902786,0.047826983,0.71695334,0.14116915,0.3588259,0.6051094,0.038665198,0.9438715,0.9998878,0.8164798,0.95256644,0.79742587,-4.698159,101.17798,4.936444,412.53700000000015,4.1559000000000035,0.5589599647640532,4.0,3.4165315996965813,0.7314964889226021,2,0,0
CCCCCc1cncc(N2CCC3(CN(C(=O)c4cc(C#N)cc(NC)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5365853658536586,10.5,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.150010949047618,0.29446551305824836,17.30626172415143,9.884463169589733,4.849989050952382,0.29446551305824836,3.7398875440935746,53.353554072160975,4.272836645358215,5.427141456546549,0.29446551305824836,4.080180000000003,-5.6674650133975195,2.150477914065931e-06,Moderately Soluble,72.31978,65.69198,22.798677,0,1,0,0.17215106,0.36349696,0.838472,0.045458652,0.91165984,0.1861379,0.5548317,0.7139966,0.10520546,0.9746424,0.9999585,0.8181915,0.96836865,0.8937646,-4.9686556,93.0175,7.0675383,417.55700000000013,4.080180000000003,0.687468960224991,4.0,3.2719761801161624,0.7475582022093152,1,0,0
CCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc(F)c(NC)c4Cl)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5564516129032258,12.03,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.0289463632690317,0.295324415066981,13.1644697117521,7.605985299712603,4.971053636730968,0.295324415066981,2.8191001828104656,40.53052383519837,4.392217783199685,5.549889490262251,0.295324415066981,4.810000000000004,-6.457991925966417,3.4834379108726456e-07,Poorly Soluble,77.76191,66.29097,56.64203,0,2,0,0.16241637,0.28421462,0.8211716,0.049995303,0.8037999,0.08619987,0.40036273,0.568798,0.07803784,0.9509988,0.9998714,0.7815153,0.9509083,0.83681554,-4.691333,99.10856,10.3115635,454.9770000000001,4.810000000000004,0.5199565511427525,4.0,3.5492386594691423,0.7167512600589843,2,0,0
CCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc(F)c(F)c4Cl)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5702479338842975,12.06,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.015346460400711,0.2968801041549101,12.91477855107487,8.079685938677015,4.9846535395992895,0.2968801041549101,2.7130728555770856,39.55773935167829,4.402768535455666,5.566538543742913,0.2968801041549101,4.907400000000004,-6.46574209066815,3.4218259011847956e-07,Poorly Soluble,81.96692,77.64975,63.33503,0,3,0,0.12441899,0.17491326,0.8390366,0.05168706,0.7573467,0.27395383,0.60590696,0.7635492,0.0702904,0.9552342,0.99997723,0.75702924,0.96624744,0.8524515,-4.548413,99.74165,8.944625,443.92500000000007,4.907400000000004,0.3825851074327471,4.0,3.4829956339382013,0.7241115962290887,3,0,0
CCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc(NC)c(F)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5882352941176471,10.95,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,0.9618915615290625,0.2974546037313172,11.636896201203337,8.033067396677465,5.038108438470937,0.2974546037313172,2.3926575153650695,35.06732067839598,4.455097415157556,5.621119461784319,0.2974546037313172,4.156600000000003,-5.75072313516958,1.7753208958588089e-06,Moderately Soluble,57.245026,48.699898,59.19044,0,2,0,0.2460037,0.37849382,0.80977046,0.054440446,0.8707634,0.18506262,0.4515658,0.59160596,0.110223375,0.95995224,0.99992275,0.79704785,0.9589588,0.8564619,-4.7351837,98.67797,11.8570385,420.5320000000001,4.156600000000003,0.5830399786739332,4.0,3.3643284528434343,0.7372968385729517,2,0,0
CCCCc1cncc(N2CCC3(CN(C(=O)c4cc(C#N)cc(NC(C)C)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4921875,10.93,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.059085077892519,0.302085611034748,14.636882518235222,10.350494620930023,4.940914922107481,0.302085611034748,2.9308748908156366,44.78915566766838,4.348827124479374,5.533002719735587,0.302085611034748,4.4686800000000035,-6.043222074906441,9.052695762144404e-07,Poorly Soluble,83.970314,66.91776,56.24352,0,0,0,0.08335611,0.37878492,0.8515728,0.04588803,0.9004529,0.06184443,0.3255572,0.5463134,0.062419474,0.9418707,0.99989253,0.8640418,0.95476115,0.8748573,-4.9665704,95.46736,12.486176,431.5840000000001,4.4686800000000035,0.7003066200162793,4.0,3.305883274853757,0.7437907472384715,0,0,0
CCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(C#N)cc(N(C)C)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6033057851239669,9.04,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.1357461804596976,0.3044800315085194,17.00607753686241,10.0593533060706,4.864253819540302,0.3044800315085194,3.4591175337364986,54.016574822049286,4.267472957783605,5.461034681297001,0.3044800315085194,3.9134800000000034,-5.699609834145157,1.997055644275967e-06,Moderately Soluble,65.30367,53.623924,48.332867,0,2,0,0.19854105,0.349515,0.86509645,0.060744382,0.85108995,0.12678477,0.3767132,0.62342584,0.06761647,0.9563308,0.9998274,0.80635196,0.94702923,0.8852819,-4.7323265,99.5277,8.103876,441.5790000000002,3.9134800000000034,0.5199632815538053,4.0,3.513449327235593,0.7207278525293785,2,0,0
CCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc(F)c(NC)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5882352941176471,5.14,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,0.8966741889864732,0.306704597930211,10.303106038254946,7.944197431413555,5.1033258110135264,0.306704597930211,1.9748457379688054,31.464091830683422,4.502184799070314,5.70446682295674,0.306704597930211,4.156600000000003,-5.75072313516958,1.7753208958588089e-06,Moderately Soluble,56.654015,51.43468,54.282307,0,2,0,0.24502428,0.37647003,0.79780626,0.05185786,0.8814829,0.23858456,0.4861284,0.617566,0.128049,0.96652746,0.99994624,0.79413354,0.9637991,0.85084933,-4.721194,99.10327,11.003508,420.5320000000001,4.156600000000003,0.5830399786739332,4.0,3.3437370192770004,0.7395847756358889,2,0,0
