canonical_smiles,Input_SMILES,SMILES_state,Tanimoto,NLL,qsar_model_count,qsar_models_used,pred_logIC50_uM,pred_ic50_uM,pred_pIC50,pred_logIC50_uM_ensemble_mean,pred_logIC50_uM_ensemble_std,pred_ic50_uM_ensemble_mean,pred_ic50_uM_ensemble_std,pred_pIC50_ensemble_mean,pred_pIC50_ensemble_std,pred_ic50_uM_lower95,pred_ic50_uM_upper95,pred_pIC50_lower95,pred_pIC50_upper95,pred_pIC50_uncertainty,pred_cLogP,pred_logS_ESOL,pred_Solubility_ESOL_mol_per_L,pred_Solubility_ESOL_class,pred_MetStab_Clearance_Microsome_AZ,pred_MetStab_Clearance_Hepatocyte_AZ,pred_MetStab_Half_Life_Obach,PAINS_alert,BRENK_alert,NIH_alert,AMES,ClinTox,DILI,Carcinogens_Lagunin,hERG,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Veith,CYP2D6_Veith,CYP3A4_Veith,HIA_Hou,Bioavailability_Ma,PAMPA_NCATS,Pgp_Broccatelli,Caco2_Wang,PPBR_AZ,VDss_Lombardo,molecular_weight,logP,QED,Lipinski,sa_score,sa_accessibility,liability_alert_count,passes_qsar_uncertainty,passes_optimal
CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc(C(=O)NCCO)co4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.576,7.47,5,KNN | KNN | DT | LGBM | ET,0.14309352906740033,1.3902520017514715,5.8569064709326,0.6530831378735463,0.6709746263398718,11.083415174062706,12.031466558971596,5.346916862126454,0.6709746263398718,0.21775737382000207,92.93801779458317,4.0318065945003045,6.662027129752603,0.6709746263398718,3.430900000000002,-5.4596639463804495,3.4700525650436915e-06,Moderately Soluble,36.153137,30.185974,51.35653,0,2,0,0.1472664,0.5605789,0.6898241,0.17802724,0.9353399,0.16128114,0.47467312,0.6338269,0.44919124,0.9392443,0.99835837,0.6840333,0.8427881,0.8624755,-5.1896553,96.65824,13.996968,464.6100000000003,3.430900000000002,0.4141916569142641,4.0,3.5582898148337403,0.7157455761295843,2,0,1
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)Cc4c(C)cncc4OC)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5590551181102362,12.68,5,KNN | KNN | DT | LGBM | ET,0.6445794597611244,4.411430685362967,5.3554205402388755,0.9601510668529663,0.36065630933457204,13.020930030736537,11.097750459018501,5.0398489331470335,0.36065630933457204,1.7916975530069361,46.45553149181712,4.332962566851273,5.746735299442795,0.36065630933457204,4.396920000000004,-6.1691994542514,6.773303651634839e-07,Poorly Soluble,77.129105,64.35637,40.789043,0,2,0,0.042217676,0.26708585,0.82016563,0.022030381,0.9340482,0.30339393,0.82665426,0.9139736,0.10178816,0.9984123,0.9999992,0.75532806,0.9832964,0.92905676,-4.8586016,101.059166,8.545871,460.6220000000003,4.396920000000004,0.4317847787110734,4.0,3.574434202993446,0.7139517552229504,2,0,0
CCCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc(OC)cc4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.6198347107438017,13.17,5,KNN | KNN | DT | LGBM | ET,0.6445794597611244,4.411430685362967,5.3554205402388755,1.1253467857432287,0.5989015366541651,45.66146135057869,77.19043278239008,4.874653214256771,0.5989015366541651,0.8943340663313571,199.15618461899064,3.700806202414608,6.048500226098935,0.5989015366541651,5.154700000000005,-6.636476468440991,2.3095295937341503e-07,Poorly Soluble,87.95897,78.182205,57.146797,0,2,0,0.11352763,0.22548263,0.82495195,0.045393337,0.88116634,0.19422391,0.6123392,0.7956392,0.06997122,0.97568834,0.99999297,0.73049766,0.96411973,0.9461783,-4.8304167,104.563034,7.8176546,445.6070000000002,5.154700000000005,0.4161726514469182,3.0,3.1522477600421777,0.7608613599953136,2,0,0
CCCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)Cc4ccc(OC)cc4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5546875,13.19,5,KNN | KNN | DT | LGBM | ET,0.6445794597611244,4.411430685362967,5.3554205402388755,1.0642912601983139,0.6327359875580739,44.83851020779822,77.60485467245313,4.935708739801687,0.6327359875580739,0.6670044395727163,201.58294970217975,3.6955462041878615,6.175871275415511,0.6327359875580739,5.083600000000006,-6.6685060601223105,2.1453291797965435e-07,Poorly Soluble,78.92192,67.9127,54.461853,0,2,0,0.10588803,0.23189525,0.7817632,0.031319626,0.8988577,0.11127038,0.6405136,0.7800439,0.072697416,0.9902064,0.9999954,0.7194738,0.97204936,0.9507886,-4.8200603,104.07776,8.209949,459.63400000000024,5.083600000000006,0.3873602423415528,3.0,3.2090982920707916,0.7545446342143565,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc(OC)c(OCC)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6209677419354839,11.92,5,KNN | KNN | DT | LGBM | ET,0.6445794597611245,4.411430685362968,5.3554205402388755,0.8301146863586775,0.16897615786993392,7.31703336789599,3.0405742209663655,5.1698853136413225,0.16897615786993392,3.1544337952413435,14.497995338667009,4.838692044216252,5.501078583066393,0.16897615786993392,5.163300000000005,-6.829134713383195,1.482058295616692e-07,Poorly Soluble,93.49741,79.25476,58.497852,0,2,0,0.10591271,0.22192304,0.8449645,0.037845634,0.8759824,0.116963506,0.5407146,0.7291724,0.045153774,0.97870743,0.9999908,0.7628175,0.96789944,0.9434517,-4.7831945,104.091385,8.621641,475.6330000000003,5.163300000000005,0.3702595233836617,3.0,3.237657902939457,0.7513713441178381,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(OC)cc(OCC)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6611570247933884,11.9,5,KNN | KNN | DT | LGBM | ET,0.6445794597611245,4.411430685362968,5.3554205402388755,0.8480228920205534,0.17160660333307345,7.625796110909292,3.0780098900604536,5.151977107979446,0.17160660333307345,3.248433267482102,15.288744908620535,4.815628165446623,5.488326050512271,0.17160660333307345,5.163300000000005,-6.829134713383195,1.482058295616692e-07,Poorly Soluble,104.853355,91.88313,64.553604,0,2,0,0.09784104,0.21566686,0.8406881,0.03681017,0.8896238,0.19535014,0.6605696,0.8128616,0.070462465,0.9861785,0.99999523,0.729601,0.96991616,0.9426836,-4.855002,104.92202,8.7646885,475.6330000000003,5.163300000000005,0.3702595233836617,3.0,3.3117417490933034,0.7431398056562997,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc(OCC)c(OC)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.6209677419354839,11.74,5,KNN | KNN | DT | LGBM | ET,0.6445794597611245,4.411430685362968,5.3554205402388755,0.8066447757641481,0.19644201399256125,7.098545097736428,3.2560607068772116,5.193355224235852,0.19644201399256125,2.640088153358277,15.547877964503583,4.808328876810432,5.578381571661272,0.19644201399256125,5.163300000000005,-6.829134713383195,1.482058295616692e-07,Poorly Soluble,93.07463,78.982765,58.6846,0,2,0,0.09747337,0.21995664,0.84025747,0.03777194,0.8734493,0.11780207,0.5319971,0.7184013,0.045413204,0.97737014,0.9999903,0.7649153,0.96746254,0.941645,-4.7856174,104.00242,8.606618,475.6330000000003,5.163300000000005,0.3702595233836617,3.0,3.2314465183240726,0.7520614979639919,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(F)cc(OC)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6956521739130435,7.62,5,KNN | KNN | DT | LGBM | ET,0.6445794597611245,4.411430685362968,5.3554205402388755,0.8815987280659403,0.22038682244416544,8.720152056520018,4.824518566488674,5.11840127193406,0.22038682244416544,2.8160512610407933,20.585285755701467,4.686443099943496,5.5503594439246235,0.22038682244416544,4.903700000000004,-6.479978677328216,3.311473795145166e-07,Poorly Soluble,88.57776,80.73653,65.13182,0,2,0,0.11084106,0.23079729,0.8031764,0.037547186,0.8804871,0.2956517,0.6975962,0.8136624,0.096423835,0.98486483,0.99999535,0.7315109,0.97516096,0.91921604,-4.7257576,103.4229,9.203415,449.5700000000002,4.903700000000004,0.4454186829691762,4.0,3.308182741522062,0.7435352509419931,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)Cc4c(F)cc(OC)cc4F)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.578125,11.67,5,KNN | KNN | DT | LGBM | ET,0.6445794597611245,4.411430685362968,5.3554205402388755,0.8436508757316286,0.2509358310899355,8.517149775147418,6.292919977291377,5.156349124268371,0.2509358310899355,2.2481052860768447,21.65135618711751,4.664514895332098,5.6481833532046455,0.2509358310899355,4.971700000000005,-6.7298605996242395,1.8626849276118202e-07,Poorly Soluble,80.544395,64.602615,76.146614,0,2,0,0.096838124,0.2254169,0.786471,0.031486783,0.8957918,0.17304452,0.7111563,0.80816555,0.09015945,0.99270153,0.99999666,0.70352256,0.97574806,0.93681705,-4.661967,102.518715,10.779686,481.5870000000003,4.971700000000005,0.39451893204180083,4.0,3.4733695812611343,0.7251811576376517,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(C)c(N)c(OC)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6554621848739496,12.32,5,KNN | KNN | DT | LGBM | ET,0.6445794597611245,4.411430685362968,5.3554205402388755,1.0826140612457729,0.28313129178610136,14.858739885699189,9.648104717045113,4.917385938754228,0.28313129178610136,3.370363395049506,43.40616261967005,4.3624486068534685,5.472323270654986,0.28313129178610136,4.6552200000000035,-6.364225381707012,4.322894316478182e-07,Poorly Soluble,66.5673,56.294212,46.767548,0,3,0,0.18146318,0.3419913,0.8103186,0.034157213,0.921533,0.2078129,0.61127424,0.75329906,0.108686015,0.99117374,0.99999094,0.77021635,0.9753461,0.928277,-4.7888746,101.623024,8.817067,460.6220000000003,4.6552200000000035,0.36978801085669033,4.0,3.4146750287269922,0.7317027745858897,3,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc(CC(=O)OC)cc4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.608,12.15,5,KNN | KNN | DT | LGBM | ET,0.6445794597611245,4.411430685362968,5.3554205402388755,1.0406319554829153,0.28451099766357635,13.753423688668846,9.93942659178365,4.959368044517085,0.28451099766357635,3.0408178086487605,39.65276816831121,4.401726489096475,5.517009599937694,0.28451099766357635,4.471500000000004,-6.3061626270156035,4.941256208028637e-07,Poorly Soluble,73.59566,61.654247,44.334385,0,2,0,0.104276106,0.20430362,0.8418169,0.06673059,0.7937377,0.08509694,0.50043714,0.7550198,0.061523616,0.9677855,0.9999126,0.75257784,0.94957954,0.9064779,-4.7179627,103.549034,6.4741774,473.6170000000003,4.471500000000004,0.3215808482018352,4.0,3.255558210631764,0.749382421040915,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(NCCO)cc(OC)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6451612903225806,12.02,5,KNN | KNN | DT | LGBM | ET,0.6445794597611245,4.411430685362968,5.3554205402388755,1.0843931974001353,0.29247095722140937,15.075543297555878,9.790228647196216,4.915606802599864,0.29247095722140937,3.2445175021275574,45.46071621282494,4.342363726445902,5.488849878753827,0.29247095722140937,4.168800000000003,-6.18333639348036,6.556372296185778e-07,Poorly Soluble,54.502613,46.48463,60.871502,0,2,0,0.11141276,0.41613787,0.8560871,0.07227518,0.9251296,0.100353494,0.53428215,0.7883171,0.17050931,0.98395044,0.9998045,0.7460736,0.9346201,0.94890136,-5.087812,100.6226,13.609228,490.6480000000003,4.168800000000003,0.384571691799681,4.0,3.4186326971862453,0.7312630336459727,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc(C#N)c(OC)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6363636363636364,7.26,5,KNN | KNN | DT | LGBM | ET,0.6445794597611245,4.411430685362968,5.3554205402388755,1.0242789951718425,0.293819694759137,13.491865444262354,10.154566278621644,4.9757210048281575,0.293819694759137,2.8079695468220796,39.825899814111324,4.3998344031002485,5.551607606556066,0.293819694759137,4.636280000000005,-6.323510893641445,4.747763817215827e-07,Poorly Soluble,82.41792,74.86068,49.86468,0,2,0,0.12468491,0.21068235,0.85677016,0.047118716,0.8199043,0.1428985,0.5256102,0.76655054,0.052283466,0.97508204,0.99997044,0.75057065,0.95827943,0.90877503,-4.684999,102.75891,6.394262,456.59000000000026,4.636280000000005,0.4485777506673084,4.0,3.3651660031520523,0.7372037774275497,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)C4CC(C(=O)OC)C4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.544,11.92,5,KNN | KNN | DT | LGBM | ET,0.6445794597611245,4.411430685362968,5.3554205402388755,1.008519017060605,0.2939038288269295,13.088991039560696,10.19289980828635,4.991480982939395,0.2939038288269295,2.706870708625854,38.42116431286803,4.415429478438613,5.567532487440177,0.2939038288269295,3.6414000000000026,-5.389411780429593,4.079324179190516e-06,Moderately Soluble,66.12181,60.651573,33.27803,0,2,0,0.15262766,0.24457236,0.67817175,0.048089884,0.83095235,0.15589802,0.6110556,0.6700603,0.10787578,0.97290975,0.99995536,0.6815143,0.9694067,0.8490547,-4.628375,99.8402,7.979823,437.5840000000003,3.6414000000000026,0.3702406033965753,4.0,3.4788417363922193,0.7245731404008645,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(N)cc(OC)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6956521739130435,8.43,5,KNN | KNN | DT | LGBM | ET,0.6445794597611245,4.411430685362968,5.3554205402388755,1.070259294797957,0.2962520007202023,14.729261759256147,9.887210514244597,4.929740705202043,0.2962520007202023,3.087488675858455,44.76238478802751,4.3490867837904466,5.51039462661364,0.2962520007202023,4.346800000000003,-6.047264146067315,8.968831273983048e-07,Poorly Soluble,61.24833,56.238056,49.82202,0,3,0,0.18615441,0.35538507,0.8421277,0.038922023,0.9329297,0.25458604,0.70984566,0.83392113,0.14180823,0.9917612,0.9999863,0.746409,0.96929896,0.93436575,-4.8515687,102.33064,8.726527,446.59500000000025,4.346800000000003,0.3890084314593448,4.0,3.3581909248281168,0.7379787861302092,3,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(C#N)cc(OC)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6779661016949152,7.92,5,KNN | KNN | DT | LGBM | ET,0.6445794597611245,4.411430685362968,5.3554205402388755,1.018920863820221,0.29740990139153195,13.41989468438534,10.234553931396608,4.981079136179779,0.29740990139153195,2.728961803979906,39.98013631558563,4.398155729452377,5.564002542907182,0.29740990139153195,4.636280000000005,-6.323510893641445,4.747763817215827e-07,Poorly Soluble,90.74141,82.66982,52.951317,0,2,0,0.1033221,0.20333938,0.873483,0.043291442,0.811145,0.12979908,0.48410407,0.7624464,0.041221846,0.9779806,0.99996746,0.76939136,0.958254,0.91044503,-4.7523193,103.85933,6.0730786,456.59000000000026,4.636280000000005,0.4485777506673084,4.0,3.397884321946659,0.7335684086725934,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc(NC)c(OC)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6363636363636364,9.02,5,KNN | KNN | DT | LGBM | ET,0.6445794597611245,4.411430685362968,5.3554205402388755,1.0183619786272256,0.29939216334835966,13.440685808769882,10.268491213994345,4.981638021372774,0.29939216334835966,2.7011788368872276,40.28752785464008,4.3948293812099894,5.5684466615355594,0.29939216334835966,4.806300000000004,-6.472825936860717,3.3664646862547177e-07,Poorly Soluble,76.80784,63.536438,65.08732,0,2,0,0.19075356,0.3708503,0.82388437,0.041326173,0.9318134,0.21073118,0.645896,0.7769425,0.13078341,0.98943317,0.99999017,0.7505533,0.97020376,0.94491386,-4.8893104,102.23678,12.170569,460.62200000000024,4.806300000000004,0.45273261715772245,4.0,3.3327303171885303,0.7408077425346078,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)CCC(=O)OC)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5630252100840336,12.0,5,KNN | KNN | DT | LGBM | ET,0.6445794597611245,4.411430685362968,5.3554205402388755,1.0504279685586804,0.3017676281031754,14.267772763482649,10.032442442326039,4.94957203144132,0.3017676281031754,2.877156049091155,43.842218245424874,4.358107480359096,5.541036582523543,0.3017676281031754,3.395400000000002,-5.036624215900997,9.191275504738676e-06,Moderately Soluble,85.13064,94.04419,23.768232,0,2,0,0.17910221,0.33142224,0.61128247,0.051274873,0.80094653,0.19876616,0.40762863,0.44903436,0.10995442,0.9509554,0.99992406,0.74546814,0.96195114,0.7173102,-4.561528,99.456764,7.7523637,411.5460000000003,3.395400000000002,0.3727337925412732,4.0,3.3250256104448805,0.7416638210616799,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cncc(OC)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6495726495726496,11.59,5,KNN | KNN | DT | LGBM | ET,0.6445794597611245,4.411430685362968,5.3554205402388755,1.0994704784483633,0.3023175751936795,15.740613249203625,10.02532265184884,4.900529521551636,0.3023175751936795,3.213128032330627,49.20541803829317,4.307987074172025,5.493071968931249,0.3023175751936795,4.159600000000003,-5.820493552334401,1.5118421444542552e-06,Moderately Soluble,76.7992,74.08715,39.41463,0,2,0,0.044892747,0.27647632,0.85847366,0.035211094,0.903417,0.43364406,0.7853646,0.92076224,0.12296285,0.9952463,0.9999968,0.7671565,0.9761683,0.8994554,-4.8158965,101.51849,7.4207535,432.5680000000002,4.159600000000003,0.4857287448215734,4.0,3.3586067865594433,0.737932579271173,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(N)ccc4OC)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.628099173553719,8.82,5,KNN | KNN | DT | LGBM | ET,0.6445794597611245,4.411430685362968,5.3554205402388755,1.0610874714421263,0.3034488378529517,14.588310757983137,10.00514439495853,4.938912528557873,0.3034488378529517,2.926359982394019,45.273825607447485,4.344152806366088,5.5336722507496585,0.3034488378529517,4.346800000000003,-6.047264146067315,8.968831273983048e-07,Poorly Soluble,63.04891,55.263325,51.573082,0,3,0,0.20770828,0.34270376,0.84284794,0.040089466,0.92901087,0.22150218,0.6745305,0.80918014,0.12820671,0.9904381,0.9999868,0.74919385,0.9691927,0.93734026,-4.8100457,101.52739,9.6231365,446.59500000000025,4.346800000000003,0.3890084314593448,4.0,3.3113526269557774,0.7431830414493581,3,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc(N)c(OC)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.652542372881356,8.9,5,KNN | KNN | DT | LGBM | ET,0.6445794597611245,4.411430685362968,5.3554205402388755,1.0610874714421263,0.3034488378529517,14.588310757983137,10.00514439495853,4.938912528557873,0.3034488378529517,2.926359982394019,45.273825607447485,4.344152806366088,5.5336722507496585,0.3034488378529517,4.346800000000003,-6.047264146067315,8.968831273983048e-07,Poorly Soluble,61.77589,54.74282,49.203766,0,3,0,0.21886714,0.350957,0.8222909,0.03853613,0.92906725,0.3200055,0.7209407,0.83966464,0.15716824,0.99227524,0.99999315,0.74282014,0.973122,0.9297004,-4.8071127,101.57195,9.147572,446.59500000000025,4.346800000000003,0.3890084314593448,4.0,3.3041703028968588,0.7439810774559046,3,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc(OC)c(N)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.652542372881356,10.64,5,KNN | KNN | DT | LGBM | ET,0.6445794597611245,4.411430685362968,5.3554205402388755,1.0610874714421263,0.3034488378529517,14.588310757983137,10.00514439495853,4.938912528557873,0.3034488378529517,2.926359982394019,45.273825607447485,4.344152806366088,5.5336722507496585,0.3034488378529517,4.346800000000003,-6.047264146067315,8.968831273983048e-07,Poorly Soluble,59.442924,53.254242,46.38854,0,3,0,0.2163878,0.36324972,0.82943267,0.042419154,0.93302155,0.29447633,0.71084064,0.8388194,0.16465273,0.9921209,0.99998933,0.73230994,0.9681226,0.93917954,-4.8050933,101.69951,8.530217,446.59500000000025,4.346800000000003,0.3890084314593448,4.0,3.2965018904582335,0.7448331232824186,3,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4ccc(C(=O)NC)c(OC)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6178861788617886,7.9,5,KNN | KNN | DT | LGBM | ET,0.6445794597611245,4.411430685362968,5.3554205402388755,1.0557954981807232,0.3065956690110194,14.56804066560212,10.29791096393787,4.944204501819277,0.3065956690110194,2.8501517713279454,45.36521875693258,4.343276990557679,5.545132013080875,0.3065956690110194,4.4840000000000035,-6.318807534940535,4.799460978708602e-07,Poorly Soluble,51.977333,40.414326,51.661613,0,2,0,0.109723374,0.65009755,0.6861633,0.07518081,0.97952974,0.19797973,0.4323698,0.61694425,0.49332485,0.97842884,0.9999485,0.70408773,0.9287802,0.9647784,-5.099599,99.693214,11.068828,474.6490000000003,4.4840000000000035,0.42888757886797085,4.0,3.3164106721702256,0.7426210364255306,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(OC)c[nH]4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6239316239316239,11.06,5,KNN | KNN | DT | LGBM | ET,0.6445794597611245,4.411430685362968,5.3554205402388755,1.0974046960421673,0.30681940987200906,15.799861085494143,10.25133801510981,4.902595303957833,0.30681940987200906,3.1335646026480117,49.97706403763031,4.301229260608695,5.50396134730697,0.30681940987200906,4.0927000000000024,-5.682842477072971,2.075666245722523e-06,Moderately Soluble,76.70216,61.894245,51.3901,0,2,0,0.13498646,0.2809193,0.8172432,0.058025114,0.89465445,0.46227115,0.7889124,0.87831914,0.17813684,0.98858625,0.9999806,0.7376176,0.9719931,0.8922489,-4.889254,103.45174,8.021202,420.5570000000002,4.0927000000000024,0.541314086171405,4.0,3.5762110960429316,0.7137543226618965,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc(OC)cc(C(=O)NC)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6583333333333333,12.15,5,KNN | KNN | DT | LGBM | ET,0.6445794597611245,4.411430685362968,5.3554205402388755,1.077098400578966,0.30823633647573334,15.216037620536344,10.310653132866891,4.922901599421034,0.30823633647573334,2.971359373523084,48.000042297123365,4.318758379928596,5.527044818913471,0.30823633647573334,4.4840000000000035,-6.318807534940535,4.799460978708602e-07,Poorly Soluble,51.60392,40.878136,56.550804,0,2,0,0.102395035,0.6423709,0.71520644,0.079896085,0.9787798,0.24489877,0.4602088,0.6610259,0.47018322,0.9814434,0.9999296,0.7136644,0.9306307,0.9653164,-5.123706,100.32318,10.848962,474.6490000000003,4.4840000000000035,0.42888757886797085,4.0,3.3570477490933035,0.7381058056562997,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)C4CCC(C(=O)OC)CC4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5151515151515151,11.97,5,KNN | KNN | DT | LGBM | ET,0.6445794597611245,4.411430685362968,5.3554205402388755,0.9907472666902969,0.3084163197906133,12.858132757815287,10.359608171733104,5.009252733309703,0.3084163197906133,2.4336116733411677,39.377056925617765,4.404756746520102,5.613748720099305,0.3084163197906133,4.421600000000003,-6.148910452325699,7.097240916970634e-07,Poorly Soluble,76.313515,69.728424,42.065582,0,2,0,0.12881377,0.28260517,0.6453339,0.046594612,0.85801286,0.1487229,0.56897175,0.6548574,0.115059935,0.9732237,0.999967,0.67431605,0.9732788,0.87865144,-4.6255593,102.7573,8.426234,465.6380000000004,4.421600000000003,0.3388481385382358,4.0,3.4129352339212824,0.7318960851198575,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccccc4C(=O)OC)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6,9.27,5,KNN | KNN | DT | LGBM | ET,0.6445794597611245,4.411430685362968,5.3554205402388755,1.1250007408720764,0.3094004067494038,16.793983141511582,10.536012833438674,4.874999259127923,0.3094004067494038,3.300471171154716,53.879745801127214,4.268574461899092,5.481424056356755,0.3094004067494038,4.542600000000004,-6.273872532107749,5.322644589787913e-07,Poorly Soluble,112.680374,106.826515,36.98189,0,2,0,0.06831516,0.19559495,0.8413013,0.05269315,0.85152227,0.37329406,0.77826804,0.8964117,0.12135607,0.9839164,0.99999315,0.71945214,0.9708971,0.9065937,-4.6955986,104.437485,6.094058,459.59000000000026,4.542600000000004,0.3455339733077,4.0,3.2504027993455473,0.7499552445171613,2,0,0
