SMILES,SMILES_state,Warheads,Linker,NLL
[*]CC[*],0,CCCCCCOC1CN(c2cncc(N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)c2)C1,[*]CC[*],1.3
[*]C(=O)C(=O)OC(=O)C(=O)OC(=c1cccc([N+](=O)[O-])c1)[*],0,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(=O)C(=O)OC(=O)C(=O)OC(=c1cccc([N+](=O)[O-])c1)[*],11.86
[*]c[*]ccc(C[*])cc(C)c1C,0,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,[*]c[*]ccc(C[*])cc(C)c1C,14.19
[*]C(NC(C)C)C(CC(C)(O)OC(C)(C)C(F)(F)F)C(C)(O)OC(=O)N1CC2(C1)CCN(c1cccc(Br)n1)C2,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cccc(Br)n3)C2)C1,[*]C(NC(C)C)C(CC(C)(O)OC(C)(C)C(F)(F)F)C(C)(O)OC(=O)N1CC2(C1)CCN(c1cccc(Br)n1)C2,39.6
[*]C(C)(C)COc1cnc(-c2ccc([*])cc2)nc1,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(-c4ccc(F)cc4)c3)C2)C1,[*]C(C)(C)COc1cnc(-c2ccc([*])cc2)nc1,14.18
[*]C(C)(C)OC(=O)N1CC2(C1)CN(c1cncc(Br)c1)C2,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(Br)c3)C2)C1,[*]C(C)(C)OC(=O)N1CC2(C1)CN(c1cncc(Br)c1)C2,7.73
[*]C(=O)N1CCC(n2ccc(C[*])n2)C1,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(=O)N1CCC(n2ccc(C[*])n2)C1,17.1
[*]C(O)C[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)C2)C1,[*]C(O)C[*],4.52
[*]CCCC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)CCc4c[nH]c5ccccc45)C3)C2)c1,[*]CCCC[*],2.68
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CC[*],1.22
[*]CCC(=O)C[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,[*]CCC(=O)C[*],5.56
[*]N[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,[*]N[*],3.74
[*]CC#C[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CC#C[*],5.95
[*]CCC[*],0,CCCCCCOC1CN(c2cncc(N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)c2)C1,[*]CCC[*],2.35
[*]C(=O)C(=O)OC(C(=O)OC(=O)c1cccc([N+]2=CC3(CCN(c4cncc(C#Cc5cccc(CCO)c5)c4)C3)C2)N1C1C2CCC1CC2)N1C2CC2,0,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(=O)C(=O)OC(C(=O)OC(=O)c1cccc([N+]2=CC3(CCN(c4cncc(C#Cc5cccc(CCO)c5)c4)C3)C2)N1C1C2CCC1CC2)N1C2CC2,42.99
[*]c[*]ccc([*])cncc1,0,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,[*]c[*]ccc([*])cncc1,10.93
[*]C(N)C[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cccc(Br)n3)C2)C1,[*]C(N)C[*],7.68
[*]C(C)(C)C(C)(C)O[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(-c4ccc(F)cc4)c3)C2)C1,[*]C(C)(C)C(C)(C)O[*],7.65
[*]C(C)(C)OC(=O)N1CC2(C1)CN(c1cnc(Br)nc1)C(C)(C1CCN(c3cccc(C(C)(C)OC(=O)N4CC5(C)CN(C(=O)N(c6ncc(Br)cn6)C5)C4)c3)CC1)C2,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(Br)c3)C2)C1,[*]C(C)(C)OC(=O)N1CC2(C1)CN(c1cnc(Br)nc1)C(C)(C1CCN(c3cccc(C(C)(C)OC(=O)N4CC5(C)CN(C(=O)N(c6ncc(Br)cn6)C5)C4)c3)CC1)C2,51.04
[*]NCC[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]NCC[*],7.49
[*]Cn1ccnc(N2CCOC(C[*])C2)c1=O,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)C2)C1,[*]Cn1ccnc(N2CCOC(C[*])C2)c1=O,11.14
[*]CCC(=O)N1CCC(N2CC3(CN(C(=O)CC(=O)N4CC[C@@H]5C4(C[*])CC5)C3)C2)C2(CC2)C1,0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)CCc4c[nH]c5ccccc45)C3)C2)c1,[*]CCC(=O)N1CCC(N2CC3(CN(C(=O)CC(=O)N4CC[C@@H]5C4(C[*])CC5)C3)C2)C2(CC2)C1,43.53
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CC[*],1.22
[*]CCCCC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,[*]CCCCC[*],3.61
[*]CCN(C)CC(=O)N(C)c1ccc2c(c1)S(=O)(O)N=CN2[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,[*]CCN(C)CC(=O)N(C)c1ccc2c(c1)S(=O)(O)N=CN2[*],37.78
[*]CCC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CCC[*],1.8
[*]CCC[*],0,CCCCCCOC1CN(c2cncc(N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)c2)C1,[*]CCC[*],2.35
[*]C(=O)OC(=O)N1CC2(CCN3CC4=C(C3)CN(c3cnc(C#Cc5ccccc5)cc3)C4)CC2)C1C12CN(c3cncc(C#Cc4ccccc4)c3)C1[C@@]21C=CCN(C(=O)OC(C)(C)C)C2,0,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(=O)OC(=O)N1CC2(CCN3CC4=C(C3)CN(c3cnc(C#Cc5ccccc5)cc3)C4)CC2)C1C12CN(c3cncc(C#Cc4ccccc4)c3)C1[C@@]21C=CCN(C(=O)OC(C)(C)C)C2,62.26
[*]c[*]SC=O,0,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,[*]c[*]SC=O,14.56
[*]C(C)(C)O[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cccc(Br)n3)C2)C1,[*]C(C)(C)O[*],3.86
[*]Nc1cc([*])ncn1,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(-c4ccc(F)cc4)c3)C2)C1,[*]Nc1cc([*])ncn1,9.61
[*]C(C)(C)OC(=O)[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(Br)c3)C2)C1,[*]C(C)(C)OC(=O)[*],3.82
[*]C(C)(C)N1CC12CCN(c1cncc(C#Cc3cccc([*])c3)c1)C2,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(C)(C)N1CC12CCN(c1cncc(C#Cc3cccc([*])c3)c1)C2,20.69
[*]CC[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)C2)C1,[*]CC[*],3.16
[*]CCCC(=O)N1CCC(C23CN(C(=O)OCc4ccc5c(c4)CCN(C(=O)OC(C)(C)C)C5)C2)([*])C1,0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)CCc4c[nH]c5ccccc45)C3)C2)c1,[*]CCCC(=O)N1CCC(C23CN(C(=O)OCc4ccc5c(c4)CCN(C(=O)OC(C)(C)C)C5)C2)([*])C1,33.32
[*]CCCCCN1CC2(CCN(C(=O)c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3)C2)C1,0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CCCCCN1CC2(CCN(C(=O)c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3)C2)C1,10.69
[*]OCC(O)CN1CC2(Cc3c[nH]c4c(C)c(C(=O)N5CC6(C5)CN([*])C6)ccc34)CN(C(=O)c3c(C)cc4cc5c(c([N+](=O)[O-])c34)OC(C)C5)C2)C1,0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,[*]OCC(O)CN1CC2(Cc3c[nH]c4c(C)c(C(=O)N5CC6(C5)CN([*])C6)ccc34)CN(C(=O)c3c(C)cc4cc5c(c([N+](=O)[O-])c34)OC(C)C5)C2)C1,54.61
[*]N1CCN(C(=O)c2ccc3c(c2)N(C(=O)c2cccc(C)c2C[*])C2(CCN(C(=O)c4ccc5c(c4)OCO5)C2)CO3)C1,0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,[*]N1CCN(C(=O)c2ccc3c(c2)N(C(=O)c2cccc(C)c2C[*])C2(CCN(C(=O)c4ccc5c(c4)OCO5)C2)CO3)C1,29.48
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CC[*],1.13
[*]CCOC12CCNC1C2Oc1cncc(C23CC2(CN(C(=O)OC(C)(C)C)C3)[*])c1,0,CCCCCCOC1CN(c2cncc(N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)c2)C1,[*]CCOC12CCNC1C2Oc1cncc(C23CC2(CN(C(=O)OC(C)(C)C)C3)[*])c1,33.61
[*]C(=O)C(=O)OC(C(=O)OC(=C1CN2CC3CC1CN(c1cncc(C#Cc4ccccc4)c1)C3)N2)C1CN2CC1C2,0,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(=O)C(=O)OC(C(=O)OC(=C1CN2CC3CC1CN(c1cncc(C#Cc4ccccc4)c1)C3)N2)C1CN2CC1C2,22.69
[*]C#C[*],0,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,[*]C#C[*],4.64
[*]C(C)(C)OC(=O)[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cccc(Br)n3)C2)C1,[*]C(C)(C)OC(=O)[*],3.24
[*]N[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(-c4ccc(F)cc4)c3)C2)C1,[*]N[*],4.36
[*]CC[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(Br)c3)C2)C1,[*]CC[*],2.12
[*]C(N[*])c1ccc(F)c(F)c1,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(N[*])c1ccc(F)c(F)c1,12.52
[*]C(C)(C)OC(=O)N1CC2(CCN(c3ccc(C4c5ncncc5-c5cc([*])ccc54)cc3)CC2)C1,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)C2)C1,[*]C(C)(C)OC(=O)N1CC2(CCN(c3ccc(C4c5ncncc5-c5cc([*])ccc54)cc3)CC2)C1,33.2
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)CCc4c[nH]c5ccccc45)C3)C2)c1,[*]CC[*],1.14
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CC[*],1.22
[*]CCCC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,[*]CCCC[*],2.72
[*]N(C)[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,[*]N(C)[*],4.44
[*]CCC(=O)N1CC2(CCN([*])C2)C1,0,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CCC(=O)N1CC2(CCN([*])C2)C1,8.06
[*]CCO[*],0,CCCCCCOC1CN(c2cncc(N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)c2)C1,[*]CCO[*],2.77
[*]C(=O)/C(=C\C(=O)OC(=C1C2CCC(N(c3cncc(C#Cc4ccccc4)c3)[*])C2)N1C)C1NC2(CCN(c3ccccc3)CC2)C1C,0,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(=O)/C(=C\C(=O)OC(=C1C2CCC(N(c3cncc(C#Cc4ccccc4)c3)[*])C2)N1C)C1NC2(CCN(c3ccccc3)CC2)C1C,38.11
[*]c[*]ccc(=O)C[*],0,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,[*]c[*]ccc(=O)C[*],7.82
[*]C(C)(C)OC(C)(C)CC(C)(C)OC(=O)N[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cccc(Br)n3)C2)C1,[*]C(C)(C)OC(C)(C)CC(C)(C)OC(=O)N[*],12.39
[*]C(C)(C)O[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(-c4ccc(F)cc4)c3)C2)C1,[*]C(C)(C)O[*],2.37
[*]CC(=O)[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(Br)c3)C2)C1,[*]CC(=O)[*],4.81
[*]C(C)(C)OC(=O)N1CC2(C1)CN(c1cnc(C3CC43)cn1)C2CC[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(C)(C)OC(=O)N1CC2(C1)CN(c1cnc(C3CC43)cn1)C2CC[*],30.61
[*]CC(C)(C)O[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)C2)C1,[*]CC(C)(C)O[*],4.54
[*]CCC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)CCc4c[nH]c5ccccc45)C3)C2)c1,[*]CCC[*],1.89
[*]C(C(F)(F)F)[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]C(C(F)(F)F)[*],12.06
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,[*]CC[*],1.22
[*]c1cccc([*])c2scnc12,0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,[*]c1cccc([*])c2scnc12,17.98
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CC[*],1.13
[*]CC[*],0,CCCCCCOC1CN(c2cncc(N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)c2)C1,[*]CC[*],1.3
[*]C(=O)C1C(c2cc([N+](=O)[O-])c([N+]34CC5CC(CN(c6cncc(C#Cc7ccccc7)c6)C5)C3)cc2CC2CN(c3cncc(C#Cc5ccccc5)c3)C2)C2(C)CCN1C2,0,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(=O)C1C(c2cc([N+](=O)[O-])c([N+]34CC5CC(CN(c6cncc(C#Cc7ccccc7)c6)C5)C3)cc2CC2CN(c3cncc(C#Cc5ccccc5)c3)C2)C2(C)CCN1C2,45.79
[*]c[*]cncc1[*],0,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,[*]c[*]cncc1[*],4.5
[*]C(C)(C)OC(=O)N1CCC2(C1)CN(c1ccc(C(F)(F)F)nn1)C2,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cccc(Br)n3)C2)C1,[*]C(C)(C)OC(=O)N1CCC2(C1)CN(c1ccc(C(F)(F)F)nn1)C2,17.28
[*]C(O)C(C)C1(O)CCC1(C)C(O)(CC)OC(=O)N1CC2CC1(c1cccc3ccccc13)CC2(C)C(C)(C)OC(=O)N1CC2(C1)CC(C)(O)C1(c3ccnc(-c4cc(C)nc(C)c4)n3)CCN(c3cc(F)cccc3)C2,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(-c4ccc(F)cc4)c3)C2)C1,[*]C(O)C(C)C1(O)CCC1(C)C(O)(CC)OC(=O)N1CC2CC1(c1cccc3ccccc13)CC2(C)C(C)(C)OC(=O)N1CC2(C1)CC(C)(O)C1(c3ccnc(-c4cc(C)nc(C)c4)n3)CCN(c3cc(F)cccc3)C2,95.61
[*]C(C)(C)[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(Br)c3)C2)C1,[*]C(C)(C)[*],3.19
[*]C(C)(C)OC(c1ccc(C(C)(C)O)cn1)N1CCN([*])CC1,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(C)(C)OC(c1ccc(C(C)(C)O)cn1)N1CCN([*])CC1,27.85
[*]CCOc1ncc2c(c1C)N([*])CC(C(C)(C)C)=C2,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)C2)C1,[*]CCOc1ncc2c(c1C)N([*])CC(C(C)(C)C)=C2,27.54
[*]CCCC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)CCc4c[nH]c5ccccc45)C3)C2)c1,[*]CCCC[*],2.68
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CC[*],1.22
[*]CCC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,[*]CCC[*],1.95
[*]CCCC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,[*]CCCC[*],2.82
[*](CC)[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*](CC)[*],12.03
[*]Oc1ccc(F)c(F)c1C[*],0,CCCCCCOC1CN(c2cncc(N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)c2)C1,[*]Oc1ccc(F)c(F)c1C[*],14.82
[*]C(=O)OC(=O)C(=O)OC(c1cncc([N+]#[C-])c1)[N+]12CC3(C)CC(C)(CC(C)(C3)C1)C2,0,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(=O)OC(=O)C(=O)OC(c1cncc([N+]#[C-])c1)[N+]12CC3(C)CC(C)(CC(C)(C3)C1)C2,23.13
[*]CC[*],0,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,[*]CC[*],2.44
[*]C(C)(C)[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cccc(Br)n3)C2)C1,[*]C(C)(C)[*],3.1
[*]Cn1ccnc(-c2ccc(F)cc2[*])c1=O,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(-c4ccc(F)cc4)c3)C2)C1,[*]Cn1ccnc(-c2ccc(F)cc2[*])c1=O,12.38
[*]C(C)(C)OC(=O)OC(C)(C)CC(C)(C)OC(=O)N1C2(CCN(c3cncc(Br)n3)C2)C1,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(Br)c3)C2)C1,[*]C(C)(C)OC(=O)OC(C)(C)CC(C)(C)OC(=O)N1C2(CCN(c3cncc(Br)n3)C2)C1,15.23
[*]Cn1ccc2c(N3CCOCC3)c(C#Cc3cccc(C(C)(C)OC(=O)N4CC5CN(c6cnc(C#Cc7cnc([*])c8ncc(C#N)s8)cn7)CC56)C4)c3)ncnc21,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]Cn1ccc2c(N3CCOCC3)c(C#Cc3cccc(C(C)(C)OC(=O)N4CC5CN(c6cnc(C#Cc7cnc([*])c8ncc(C#N)s8)cn7)CC56)C4)c3)ncnc21,54.4
[*]Cc1ccc2c(n1)CCN(c1cncc(N3C[C@@H](Oc4ncnc(N5CC(OC)C5)c4C)CCC3C)c1)C2,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)C2)C1,[*]Cc1ccc2c(n1)CCN(c1cncc(N3C[C@@H](Oc4ncnc(N5CC(OC)C5)c4C)CCC3C)c1)C2,37.85
[*]CCC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)CCc4c[nH]c5ccccc45)C3)C2)c1,[*]CCC[*],1.89
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CC[*],1.22
[*]CCCC(=O)N1CC2(CCN([*])C2)C1,0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,[*]CCCC(=O)N1CC2(CCN([*])C2)C1,8.95
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,[*]CC[*],1.14
[*]CCCC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CCCC[*],2.47
[*]OCC12CN(c3cncc(N4CC5(CCN(C(=O)OC(C)(C)C)C5)C4)c3)C1C2,0,CCCCCCOC1CN(c2cncc(N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)c2)C1,[*]OCC12CN(c3cncc(N4CC5(CCN(C(=O)OC(C)(C)C)C5)C4)c3)C1C2,11.72
[*]C(=O)OC(=O)OC(c1cncc(C#Cc2ccccc2)c1)N1CC2(CCN(c3cncc(C4CCCN4C)c3)C2)N1C1CC2(CCN(c3ccccc3)C2)N1C,0,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(=O)OC(=O)OC(c1cncc(C#Cc2ccccc2)c1)N1CC2(CCN(c3cncc(C4CCCN4C)c3)C2)N1C1CC2(CCN(c3ccccc3)C2)N1C,28.31
[*]c[*]cc(C)c(NCOCC)cnc,0,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,[*]c[*]cc(C)c(NCOCC)cnc,23.73
[*]C(C)(C)OC(=O)N1CC2(C1)CN(c1cccc(Br)n1)CC2(C)c1ccc2nccc([B])n2c1,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cccc(Br)n3)C2)C1,[*]C(C)(C)OC(=O)N1CC2(C1)CN(c1cccc(Br)n1)CC2(C)c1ccc2nccc([B])n2c1,31.33
[*]C(C)(C)[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(-c4ccc(F)cc4)c3)C2)C1,[*]C(C)(C)[*],2.5
[*]NCC[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(Br)c3)C2)C1,[*]NCC[*],5.84
[*]Cc1cc(N2CCC3(Cc4ccc(C)cc4[*])CCN(C(=O)OC(C)(C)C)CC3)n(C)n2n1,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]Cc1cc(N2CCC3(Cc4ccc(C)cc4[*])CCN(C(=O)OC(C)(C)C)CC3)n(C)n2n1,42.73
[*]C(O)Cc1cccc(N2CC(OCCCc3cccccccc([*])c3)C2)cn1,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)C2)C1,[*]C(O)Cc1cccc(N2CC(OCCCc3cccccccc([*])c3)C2)cn1,24.04
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)CCc4c[nH]c5ccccc45)C3)C2)c1,[*]CC[*],1.14
[*]CCC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CCC[*],1.82
[*]CCC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,[*]CCC[*],1.95
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,[*]CC[*],1.14
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CC[*],1.13
[*]CC[*],0,CCCCCCOC1CN(c2cncc(N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)c2)C1,[*]CC[*],1.3
[*]C(=O)C(=O)OC(=O)C(=O)OC(=C1CN2CC3CC1CN(c1ccnc(C#Cc4ccccc4)c1)C3)C2,0,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(=O)C(=O)OC(=O)C(=O)OC(=C1CN2CC3CC1CN(c1ccnc(C#Cc4ccccc4)c1)C3)C2,16.08
[*]c[*]ccc(-c1cccc([*])c1)c1nccn1C,0,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,[*]c[*]ccc(-c1cccc([*])c1)c1nccn1C,17.23
[*]C(C)(C)OC(=O)N1CC2(CN[*])C[C@@H]12,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cccc(Br)n3)C2)C1,[*]C(C)(C)OC(=O)N1CC2(CN[*])C[C@@H]12,13.74
[*]C(C)(C)OC(=O)N1CC2(CCN(c3cncc(-c4ccc(F)cc4)n3)CC2)CC1(C)Cc1ccc(F)cc1,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(-c4ccc(F)cc4)c3)C2)C1,[*]C(C)(C)OC(=O)N1CC2(CCN(c3cncc(-c4ccc(F)cc4)n3)CC2)CC1(C)Cc1ccc(F)cc1,25.15
[*]CC[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(Br)c3)C2)C1,[*]CC[*],2.12
